Timestamp,mobile-42,mobile-14,mobile-44,mobile-21,mobile-20,mobile-33,mobile-37,mobile-41,mobile-23,mobile-34,mobile-24,mobile-10,mobile-32,mobile-31,mobile-27,mobile-35,mobile-15,mobile-47,mobile-45,mobile-13,mobile-22,mobile-39,mobile-9,mobile-46
2020-04-08 05:00:00,,,,,,,,,,,,,,,,,,,,44.0,,,,
2020-04-08 05:10:00,,,,,,,,,,,,,,,,,,,,45.0,,,,
2020-04-08 05:20:00,,,,,,,,,,,,,,,,,,,,42.0,,,,
2020-04-08 05:30:00,,,,,,,,,,,,,,,,,,,,45.0,,,,
2020-04-08 05:40:00,,,,,,,,,,,,,,,,,,,,48.0,,,,
2020-04-08 05:50:00,,,,,,,,,,,,,,,,,,,,628.1171045301692,,,,
2020-04-08 06:00:00,,,,,,,,,,,,,,,,,,,,43.0,,,,
2020-04-08 06:10:00,,,,,,,,,,,,,,36.0,,,,,,44.0,,,,
2020-04-08 06:20:00,,,,,,,,,,,,,,36.0,,,,,,45.0,,,,
2020-04-08 06:30:00,,,,,,,,,,,,,,,,,,,,42.0,,,,
2020-04-08 06:40:00,,,,,,,,,,,,,,,,,,,,41.0,,44.0,,
2020-04-08 06:50:00,,,,,,,,,,,,,,,,,,,,41.0,,,,
2020-04-08 07:00:00,,,,,,60.252,46.0,,,,,,,,35.0,,,,53.0,44.0,,,,
2020-04-08 07:10:00,,,,,,66.398,58.0,,,,,,,,36.0,,,,55.0,44.0,,,,
2020-04-08 07:20:00,,,,,,,,,,,,20.0,,,,,,,52.0,43.0,,,,
2020-04-08 07:30:00,,,,24.0,,,,,,,,,,,,,,,52.0,43.0,,,,
2020-04-08 07:40:00,,,,27.0,,,,,,,,,,,,,,,50.0,42.0,,,,
2020-04-08 07:50:00,,,,25.0,,,,,,29.0,,,,,,,,,47.0,40.0,,,,
2020-04-08 08:00:00,,,,24.0,,,,,,27.0,,,,,,,40.0,,46.0,,,,,
2020-04-08 08:10:00,,,,25.0,,,,,,,,,,,,,50.0,,43.0,,,,,
2020-04-08 08:20:00,,,,24.0,,,,,,,,,,,,,49.0,,38.0,,,,,
2020-04-08 08:30:00,,,,22.0,,,,,,,,,,,,,47.0,,44.0314653033462,,,,,
2020-04-08 08:40:00,,,,21.359125178320323,,,,,,,,,,,,,48.071332701975955,,44.928232314150534,,,,,
2020-04-08 08:50:00,,,,22.576021486655986,,,,,,,,,,,,,776.3826481129048,,43.03857204998321,,,,,
2020-04-08 09:00:00,,,,22.063360210810185,,,,,,,,,,,,,47.01918580830692,,39.475458031777045,,,,,
2020-04-08 09:10:00,,,,22.205027564045853,,,,,,,,,,,,,46.71837596678665,,40.67703471935784,,,,,
2020-04-08 09:20:00,,,,24.096767623768358,,,,,,,,,,,,,49.35116321285068,,44.21744925265522,,,,,
2020-04-08 09:30:00,,,,24.78645732180814,,,,,,,,,,,,,46.91835764518362,,47.229825460026724,,,,,
2020-04-08 09:40:00,,,,28.10708341193789,,,,,,,,,,,,,50.2023732479993,,154.76756164159417,,,,,
2020-04-08 09:50:00,,,,26.69629991950207,,,,,,,,,,,,,48.27915911445136,,46.217128385011165,,,,,
2020-04-08 10:00:00,,,,25.002236727636298,,,,,,,,,,,,,50.17101454461909,,1081.0181866453477,,,,,
2020-04-08 10:10:00,,,,22.04579095399869,,,,,,,,,,,,,46.245694469083176,,44.08842088124338,,,,,
2020-04-08 10:20:00,,,,23.036132315296058,,,,,,,,,,,,,48.846322008612205,,46.021574779877795,,,,,
2020-04-08 10:30:00,,,,,,,,,,,,,,,,,61.88758740216392,,55.28203656590272,,,,,
2020-04-08 10:40:00,,,,,,,,,,,,,,,,,64.47566097391142,,60.732002642129615,,,,,
2020-04-08 10:50:00,,,,,,,,,,,,,,,,,66.59722381635083,,59.9207690483904,,,,,
2020-04-08 11:00:00,,,,,,,,,,,,,,,,,65.00845461600292,,56.69596299505396,,,,,
2020-04-08 11:10:00,,,,,,,,,,,,,,,,,67.42011646348607,,57.540103742912855,,,,,
2020-04-08 11:20:00,,,,,,,,,,,,,,,,,67.51374488720447,,59.35375724442381,,,,,
2020-04-08 11:30:00,,,35.23123695086251,,,,,,,,,,,,,,65.09782831691457,,995.6361847175191,,,,,
2020-04-08 11:40:00,,,48.0142476269326,,,,,,,,,,,,,,64.6133976873322,,62.703652700428286,,,,,
2020-04-08 11:50:00,,,,,,,,,,,,,,,,,65.25454745886302,,61.7166076183324,,,,,
2020-04-08 12:00:00,,,,,,,,,,,,,,,,,64.04874268809144,,65.85738059927807,,,,,
2020-04-08 12:10:00,,,,,,,,,,,,,,,,,64.93746020856884,50.46591023054224,63.825727460613614,,,,,
2020-04-08 12:20:00,,,,,,,,,,,,,,,,32.0,65.31744253340432,60.63235331069068,642.4306509899425,,,,,
2020-04-08 12:30:00,,,,,,,,,,,,,,,,,63.59419531757964,,60.9889236512042,,,50.969931916669644,,
2020-04-08 12:40:00,,,,,,,,,,,,,50.20300603944447,,,,65.55282094469894,,60.31158715608018,,,49.79647041450631,,
2020-04-08 12:50:00,34.44110834756561,,,,,,,,,,,,47.578862095153944,,,,66.45638991578537,,63.00831927279578,,,,,
2020-04-08 13:00:00,41.56893144835664,,,,,,,,,,,,41.97988960571037,,,,64.43265676052194,,61.9627778447438,,,,,
2020-04-08 13:10:00,,,,,,,,,,,,,44.13605443663216,,,,66.62214407332594,,63.77174348189936,,,,,
2020-04-08 13:20:00,,,,,,,,,,,,,41.796928986468245,,,,68.04145888712115,,66.02152596652333,,,,,
2020-04-08 13:30:00,,,,,,,,,,,,,41.94065035240303,,,,66.43849417659712,,62.43506451131357,,,,,
2020-04-08 13:40:00,,,,,,,,,,,,,43.191689388849106,,,,350.61314432620713,,62.31177288659274,,75.90884966104186,,,
2020-04-08 13:50:00,,,,,,,,,,,,,43.2566894538121,,,,67.22667017200038,,61.67112565656362,,1141.6208866275415,,,
2020-04-08 14:00:00,,,,,,,,,,,,,42.52527809444044,,,,67.84289563905504,,62.125817880858634,,73.25517239961256,,,
2020-04-08 14:10:00,,,,,,,,,,,,,40.578040558934994,,,,66.62432520685154,,60.871267479772456,,69.63245918226464,,,
2020-04-08 14:20:00,,,,,,,,,,,,,41.49698384209269,,,,806.3350414420497,,58.426980399897964,,72.65824722517857,,,
2020-04-08 14:30:00,,,,,,,,,,,,,41.31025630151662,,,,65.91571409341731,,59.79755043088091,,70.66539195783464,,,
2020-04-08 14:40:00,,,,,,,,,,,,,41.610718885793816,,,,66.4017147157207,,59.29495832032941,,70.83861304440286,,,
2020-04-08 14:50:00,,,,,,,,,,,,,42.11427564204756,,,,64.8649903681524,,61.83025499709436,,72.64205334720181,,,
2020-04-08 15:00:00,,,,,,,,,,,,,513.8256734356495,,,,65.33396326520474,,58.05668695011686,,950.2104700745323,,,
2020-04-08 15:10:00,,,,,,,,,,,,,43.36101390246914,,,,64.34042791473243,,670.7644618540166,,68.93154654584866,,,
2020-04-08 15:20:00,,,,,,,,,,,,,42.735167053551116,,,,67.10932413122543,,60.06736662069397,,68.17058809456107,,,
2020-04-08 15:30:00,,,,,,,,,,,,,42.19247619540986,,,,64.29107902297193,,63.58282736738889,,70.76355587436913,,,
2020-04-08 15:40:00,,,,,,,,,,,,,59.62981879349105,,,,67.98688700082371,,63.26496859680994,,70.14502836097022,,,
2020-04-08 15:50:00,,,,,,,,,,,,,59.81665981492194,,,,66.52640529113454,,65.49623245500119,,69.86398529215998,,,
2020-04-08 16:00:00,,,,,,,,,,,,,,,,,67.03460427775003,,60.80554250645682,,70.70000244589711,,,
2020-04-08 16:10:00,,,,,,,,,,,,,,,,,72.02027368945897,,,41.01089520902581,70.20037087921015,,,
2020-04-08 16:20:00,,,,,,,,,,,,,,,,,62.26891032783541,,,57.89716418071479,394.0506341601728,,,
2020-04-08 16:30:00,,,,,,,,,,,,,,,,32.0,49.195850188877195,,,64.90040702713468,72.13689731070095,,,
2020-04-08 16:40:00,,,,,,,,,,,,,,,,32.0,,,,67.03286380535543,57.17315715011614,,,
2020-04-08 16:50:00,,,,,,,,,,,,,,34.53320469007066,,,,,,65.73969342398442,,,,
2020-04-08 17:00:00,,,,,,,65.36194882642006,,,,,,,107.55127399296312,,,,,,65.8614450098369,,,,
2020-04-08 17:10:00,,,,,,,71.94121676503876,,,,,,,50.630665890451276,,,,,,66.78561616739907,,,,
2020-04-08 17:20:00,,,,,,,42.055149969565576,,,,,,,,,,,,,62.64336594295701,,,,
2020-04-08 17:30:00,,,,,,,,,15.0,,,,,,,,,,,64.64048625086043,,,,
2020-04-08 17:40:00,,,,,,,,,15.0,,,,,,,,,,,62.937298894803725,,,,
2020-04-08 17:50:00,,,,,,,,,,,,,,,,,,,,65.72454303639907,,,,
2020-04-08 18:00:00,,,,,36.15719721056091,,,,,,,,,,,,,,,60.79987925629625,,,,
2020-04-08 18:10:00,,,,,39.376615611653925,,,,,,,,,,,,,,,63.830407105050966,,,,
2020-04-08 18:20:00,,,,,36.76309722495701,,,,,,,,,,,,,,,62.610365980625154,,,,
2020-04-08 18:30:00,,,,,37.2633323352905,,,,,,,,,,,,,,,63.97088288889384,,,,
2020-04-08 18:40:00,,,,,34.831809328176234,,,,,,,,,,,,,,,65.32270180950427,,,,
2020-04-08 18:50:00,,,,,36.07029299877024,,,,,,,,,,,,,,,60.35157290299271,,,,
2020-04-08 19:00:00,,,,,977.1102539338057,,,,,,,,,,,,,,,67.22516680197228,,,,
2020-04-08 19:10:00,,,,,37.09123480565416,,,,,,,,,,,,,,,62.11425234868506,,,,
2020-04-08 19:20:00,,,,,37.72449495262808,,,,,,,,,,,,,,,64.61468189809689,,,,
2020-04-08 19:30:00,,,,,,,,,,,,,,,,,,,,66.07772639243416,,,,
2020-04-08 19:40:00,,,,,,,,,,,,,,,,,,,,65.31027733810143,,,,
2020-04-08 19:50:00,,,,,,,,,,,,,,,,,,,,65.32185530870082,,,,
2020-04-08 20:00:00,,,,,,,,,,,,,,,,,,,,64.95350146248461,,,,
2020-04-08 20:10:00,,,,,,,,,,,,,,,,,,,,65.40136659929328,,,,
2020-04-08 20:20:00,,,,,,,,,,,,,,,,,,,,65.00807761708525,,,,
2020-04-08 20:30:00,,,,,,,,,,,,,,,,,,,,68.11463761511392,,,,
2020-04-08 20:40:00,,,,,,,,,,,,,,,,,,,,68.69220356085735,,,,
2020-04-08 20:50:00,,,,,,,,,,,,,,,,,,,,613.4914963315872,,,,
2020-04-08 21:00:00,,,,,,,,,,,,,,,,,,,,62.00728845830433,,,,
2020-04-08 21:10:00,,,,,,,,,,,,,,,,,,,,64.39223476812066,,,,
2020-04-08 21:20:00,,,,,,,,,,,,,,,,,,,,67.29443370532346,,,,
2020-04-08 21:30:00,,,,,,,,,,,,,,,,,,,,1115.3002509629302,,,,
2020-04-08 21:40:00,,,,,,,,,,,,,,,,,,,,63.48916345511621,,,,
2020-04-08 21:50:00,,,,,,,,,,,,,,,,,,,,64.17910619257599,,,,
2020-04-08 22:00:00,,,,,,,,,,,,,,,,,,,,65.59221433619905,,,,
2020-04-08 22:10:00,,,,,,,,,,,,,,,,,,,,65.5285737554874,,,,
2020-04-08 22:20:00,,,,41.35258737927579,,,,,,,,,,,,,,,,70.77968756002501,,,,
2020-04-08 22:30:00,,,,34.79311557057694,,,,,,,,,,,,,,,,65.7631287107602,,,,
2020-04-08 22:40:00,,,,,,,,,,,,,,,,,,,,66.18737713348816,,,,
2020-04-08 22:50:00,,,,,,,,,,,,,,,,,,,,64.3411876046839,,,,
2020-04-08 23:00:00,,,,,,,,,,,,,,,,,,,,66.90758224554317,,,,
2020-04-08 23:10:00,,,,,,,,,,,,,,,,,,,,68.44438046525579,,,,
2020-04-08 23:20:00,,,,,,,,,,,,,,,,,,,,66.11389028477454,,,,
2020-04-08 23:30:00,,,,,,,,,,,,,,,,,,,,63.78551935567217,,,,
2020-04-08 23:40:00,,,,,,,,,,,,,,,,,,,,64.41400952353136,,,,
2020-04-08 23:50:00,,,,,,,,,,,,,,,,,,,,64.96524265777978,,,,
2020-04-09 00:00:00,,,,,,,,,,,,,,,,,,,,67.11721693393055,,,,
2020-04-09 00:10:00,,,,,,,,,,,,,,,,,,,,64.10833209207043,,,,
2020-04-09 00:20:00,,,,,,,,,,,,,,,,,,,,63.38321176680423,,,,
2020-04-09 00:30:00,,,,,,,,,,,,,,,,,,,,62.45512529080312,,,,
2020-04-09 00:40:00,,,,,,,,,,,,,,,,,,,,65.16049308594944,,,,
2020-04-09 00:50:00,,,,,,,,,,,,,,,,,,,,63.70612135577336,,,,
2020-04-09 01:00:00,,,,,,,,,,,,,,,,,,,,67.33329520840279,,,,
2020-04-09 01:10:00,,,,,,,,,,,,,,,,,,,,63.404412236565506,,,,
2020-04-09 01:20:00,,,,,,,,,,,,,,,,,,,,65.05049649974201,,,,
2020-04-09 01:30:00,,,,,,,,,,,,,,,,,,,,64.08839887837249,,,,
2020-04-09 01:40:00,,,,,,,,,,,,,,,,,,,,68.84644038828108,,,,
2020-04-09 01:50:00,,,,,,,,,,,,,,,,,,,,65.98522352536112,,,,
2020-04-09 02:00:00,,,,,,,,,,,,,,,,,,,,64.16516742683129,,,,
2020-04-09 02:10:00,,,,,,,,,,,,,,,,,,,,60.52585486311892,,,,
2020-04-09 02:20:00,,,,,,,,,,,,,,,,,,,,60.5012616753745,,,,
2020-04-09 02:30:00,,,,,,,,,,,,,,,,,,,,68.51705646709621,,,,
2020-04-09 02:40:00,,,,,,,,,,,,,,,,,,,,66.4314374171685,,,,
2020-04-09 02:50:00,,,,,,,,,,,,,,,,,,,,63.60132354952877,,,,
2020-04-09 03:00:00,,,,,,,,,,,,,,,,,,,,65.88418261764886,,,,
2020-04-09 03:10:00,,,,,,,,,,,,,,,,,,,,64.99147658312526,,,,
2020-04-09 03:20:00,,,,,,,,,,,,,,,,,,,,61.96504659078648,,,,
2020-04-09 03:30:00,,,,,,,,,,,,,,,,,,,,68.75517041472759,,,,
2020-04-09 03:40:00,,,,,,,,,,,,,,,,,,,,69.8945330951507,,,,
2020-04-09 03:50:00,,,,,,,,,,,,,,,,,,,,66.03768145582136,,,,
2020-04-09 04:00:00,,,,,,,,,,,,,,,,,,,,64.11765311859229,,,,
2020-04-09 04:10:00,,,,,,,,,,,,,,,,,,,,64.81377076368753,,,,
2020-04-09 04:20:00,,,,,,,,,,,,,,,,,,,,64.6740349441009,,,,
2020-04-09 04:30:00,,,,,,,,,,,,,,,,,,,,66.23026432356181,,,,
2020-04-09 04:40:00,,,,,,,,,,,,,,,,,,,,65.3108094856783,,,,
2020-04-09 04:50:00,,,,,,,,,,,,,,,,,,,,64.93132053188465,,,,
2020-04-09 05:00:00,,,,,,,,,,,,,,,,,,,,63.807262763431396,,,,
2020-04-09 05:10:00,,,,,,,,,,,,,,,,,,,,71.15404318672032,,,,
2020-04-09 05:20:00,,,,,,,,,,,,,,,,,,,,69.0407510676252,,,,
2020-04-09 05:30:00,,,,,,,,,,,,,,,,,,,,67.7586572483777,,,,
2020-04-09 05:40:00,,,,,,,,,,,,,,,,,,,,64.57986247125467,,,,
2020-04-09 05:50:00,,,,,,,,,,,,,,,,,,,,64.50975942504401,,,,
2020-04-09 06:00:00,,,,,,,,,,,,,,,,,,,,63.79324345689762,,,,
2020-04-09 06:10:00,,,,,,,,,,,,,,,,,,,,62.93001812695167,,,,
2020-04-09 06:20:00,,,,,,,,,,,,,,,,,,,,66.42108432555497,,,,
2020-04-09 06:30:00,,,,,,,,,,,,,,,,,,,,66.14510747943922,,,,
2020-04-09 06:40:00,,,,,,,,,,,,,,,,,,,,65.3464363998273,,,,
2020-04-09 06:50:00,,,,,,,,,,,,,,,,,,,,65.32231074638646,,,,
2020-04-09 07:00:00,,,,,,,,,,,,,,,,,,,,134.1755090792931,,,,
2020-04-09 07:10:00,,,,,,,,,,,,,,,,,,,,125.96493205945869,,,,
2020-04-09 07:20:00,,,,,,,,,,,,,,,,,,,,65.96024619991461,,,,
2020-04-09 07:30:00,,,,,,,,,,,,,,,,,,,,80.80582779104628,,,,
2020-04-09 07:40:00,,,,,,,,,,,,,,,,,,,,66.73907655230612,,,,
2020-04-09 07:50:00,,,,,,,,,,,,,,,,,,,,63.20430517262957,,,,
2020-04-09 08:00:00,,,,,,,,,,,,,,,,,,,,66.65695255453792,,,,
2020-04-09 08:10:00,,,,,,,,,,,,,,,,,,,,66.78525560725241,,,,
2020-04-09 08:20:00,,,,,,,,,,,,,,,,,,,,69.54424763911427,,,,
2020-04-09 08:30:00,,,,,,,,,,,,,,,,,,,,65.40342298428027,,,,
2020-04-09 08:40:00,,,,,,,,,,,,,,,,,,,,65.44478306887022,,,,
2020-04-09 08:50:00,,,,,,,,,,,,,,,,,,,,67.53204533247349,,,,
2020-04-09 09:00:00,,,,,,,,,,,,,,,,,,,,73.03541671972349,,,,
2020-04-09 09:10:00,,,,,,,,,,,,,,,,,,,,66.63723705258231,,,,
2020-04-09 09:20:00,,,,,,,,,,,,,,,,,,,,63.39761284317565,,,,
2020-04-09 09:30:00,,,,,,,,,,,,,,,,,,,,63.40895747774071,,,,
2020-04-09 09:40:00,,,,,,,,,,,,,,,,,,,,67.26928878838127,,,,
2020-04-09 09:50:00,,,,,,,,,,,,,,,,,,,,64.30633757304892,,,,
2020-04-09 10:00:00,,,,,,,,,,,,,,,,,,,,60.32461159270337,,,,
2020-04-09 10:10:00,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-09 10:20:00,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-09 10:30:00,,,,,,,,,,,,,,,,,,,,61.24332682674858,,,,
2020-04-09 10:40:00,,,,,,,,,,,,,,,,,,,,60.996956167759706,,,,
2020-04-09 10:50:00,,,,,,,,,,,,,,,,,,,,63.27972106780324,,,,
2020-04-09 11:00:00,,,,,,,,,,,,,,,,,,,,64.45074220575485,,,,
2020-04-09 11:10:00,,,,,,,,,,,,,,,,,,,,65.09843889368648,,,,
2020-04-09 11:20:00,,,,,,,,,,,,,,,,,,,,66.37281691525389,,,,
2020-04-09 11:30:00,,,,,,,,,,,,,,,,,,,,62.12660831857818,,,,
2020-04-09 11:40:00,,,,,,,,,,,,,,,,,,,,63.60881397687065,,,,
2020-04-09 11:50:00,,,,,,,,,,,,,,,,,,,,65.45050727830949,,,,
2020-04-09 12:00:00,,,,,,,,,,,,,,,,,,,,64.11775809053678,,,,
2020-04-09 12:10:00,,,,,,,,,,,,,,,,,,,,65.3977654974459,,,,
2020-04-09 12:20:00,,,,,,,,,,,,,,43.87381038410128,,,,,47.16114365912384,63.40255209242334,,,,
2020-04-09 12:30:00,,,,,,,,,,,,,,45.57213031968672,,,,,52.46361306276036,71.5113446150966,,,,
2020-04-09 12:40:00,,,,,,,,,,,,,,,,,,,60.358709185773144,63.85880188256582,,,,
2020-04-09 12:50:00,,,,,,,,,,,,,,,,,,,52.93114598738705,63.289424582506506,,,,
2020-04-09 13:00:00,,,,,,,,,,,,,,,,,59.828742488551846,,64.05905153073479,62.39055825462785,,,,
2020-04-09 13:10:00,,,,,,,,,,,,,,,,,65.45671880523096,,59.68735482909669,63.57072769391849,,,,
2020-04-09 13:20:00,,,,,,,,,,,,,,,,,66.85309498415299,,60.15877890781045,64.62990719331248,,,,
2020-04-09 13:30:00,,,,,,,,,,,,,,,,,71.66812660600023,,59.84949710517401,65.45084997045579,,,,
2020-04-09 13:40:00,,,,,,,,,,,,,,,,,72.57915372173659,,73.20946424091645,65.43820984809274,,,,
2020-04-09 13:50:00,,,,,,,,,,,,,,,,,76.9456725842561,,72.27546689982145,66.98536691404149,,,,
2020-04-09 14:00:00,,,,,,,,,,,,,,,,,68.18007602055556,,74.56207013278836,68.18574285432096,,,,
2020-04-09 14:10:00,,,,,,,,,,,,,,,,,76.54137697972044,,77.9795721983463,66.82542652313033,,,,
2020-04-09 14:20:00,,,,,,,,,,,,,,,,,73.22317480949958,,72.73067152311032,68.87452592984401,,,,
2020-04-09 14:30:00,,,,,,,,,,,,,,,,,75.65420849364,,67.1039614825665,62.762340285812854,,,,
2020-04-09 14:40:00,,,,,,,,,,,,,,,,,72.23999182376602,,65.19515394368915,68.83354569431461,,,,
2020-04-09 14:50:00,,,,,,,,,,,,,,,,,72.04821790649585,,66.51499360454315,66.40912240803748,,,,
2020-04-09 15:00:00,,,,,,,,,,,,,,,,,712.6825903125199,,71.90942890560456,68.2316872180611,,,,
2020-04-09 15:10:00,,,,,,,,,,,,,,,,,979.2265889012863,,73.73552044018352,69.9325792018582,,,,
2020-04-09 15:20:00,,,,,,,,,,,,,,,,,78.55164344119946,,68.27083694133431,71.28376035545698,,,,
2020-04-09 15:30:00,,,,,,,,,,,,,,,,,75.2701077433349,,72.30217648541995,66.84600950240997,,,,
2020-04-09 15:40:00,,,,,,,,,,,,,,,,,73.74207974769742,,70.61541195202716,66.17967353009539,,,,
2020-04-09 15:50:00,,,,,,,,,,,,,,,,,78.14326016588463,,69.37591357975998,71.77412618851791,,,,
2020-04-09 16:00:00,,,,,,,,,,,,,,,,,1007.7449782323531,,76.4095967621767,68.89752888323642,,,,
2020-04-09 16:10:00,,,,,,,,,,,,,,,,,73.75676997316945,,69.75278134761822,581.7619461188311,,,,
2020-04-09 16:20:00,,,,,,,,,,,,,,,,,73.38396685580037,,73.13829239141046,70.30760029046658,,,,
2020-04-09 16:30:00,,,,,,,,,,,,,,,,,73.36577486957137,,71.89625084738475,67.12513509491791,,,,
2020-04-09 16:40:00,,,,,,,,,,,,,,,,,70.0763584266927,,70.7104580470533,67.16612784900511,,,,
2020-04-09 16:50:00,,,,,,,,,,,,,,,,,48.67510596643161,,70.52422010860107,469.64529234459604,,,,
2020-04-09 17:00:00,,,,,,,,,,,,,,,,,,,52.88427510849458,69.82091512469128,,,,
2020-04-09 17:10:00,,,,,,,,,,,,,,45.05749152586425,,,,,,759.8726556037496,,,,
2020-04-09 17:20:00,,,,,,,,,,,,,,53.48017517655661,,,,,,73.19112007700764,,,,
2020-04-09 17:30:00,,,,,,,,,,,,,,66.70326836379125,,,,,,75.01752668312031,,,,
2020-04-09 17:40:00,,,,,,,,,,,,,,,,,,,,71.63499290339523,,,,
2020-04-09 17:50:00,,,,,,,,,,,,,,,,,,,,69.0464932141646,,,,
2020-04-09 18:00:00,,,,,,,,,,,,,,,,,,,,71.12948854239605,,,,
2020-04-09 18:10:00,,,,,,,,,,,,,,,,,,,,68.29677292797763,,,,
2020-04-09 18:20:00,,,,,,,,,,,,,,,,,,,,68.71773340987221,,,,
2020-04-09 18:30:00,,,,,,,,,,,,,,,,,,,,68.1054547799844,,,,
2020-04-09 18:40:00,,,,,,,,,,,,,,,,,,,,797.734404008374,,,,
2020-04-09 18:50:00,,,,,,,,,,,,,,,,,,,,68.33954198784319,,,,
2020-04-09 19:00:00,,,,,,,,,,,,,,,,,,,,70.31977262173386,,,,
2020-04-09 19:10:00,,,,,,,,,,,,,,,,,,,,547.3516947492961,,,,
2020-04-09 19:20:00,,,,,,,,,,,,,,,,,,,,67.55128428421345,,,,
2020-04-09 19:30:00,,,,,,,,,,,,,,,,,,,,69.64300534354417,,,,
2020-04-09 19:40:00,,,,,,,,,,,,,,,,,,,,741.6388395179206,,,,
2020-04-09 19:50:00,,,,,,,,,,,,,,,,,,,,777.2308552271878,,,,
2020-04-09 20:00:00,,,,,,,,,,,,,,,,,,,,70.02668346164188,,,,
2020-04-09 20:10:00,,,,,,,,,,,,,,,,,,,,68.78923114082033,,,,
2020-04-09 20:20:00,,,,,,,,,,,,,,,,,,,,70.24403006383929,,,,
2020-04-09 20:30:00,,,,,,,,,,,,,,,,,,,,67.32805920752685,,,,
2020-04-09 20:40:00,,,,,,,,,,,,,,,,,,,,69.21543317603144,,,,
2020-04-09 20:50:00,,,,,,,,,,,,,,,,,,,,81.94560838785155,,,,
2020-04-09 21:00:00,,,,,,,,,,,,,,,,,,,,260.314918662428,,,,
2020-04-09 21:10:00,,,,,,,,,,,,,,,,,,,,70.98069849309142,,,,
2020-04-09 21:20:00,,,,,,,,,,,,,,,,,,,,72.30368844952217,,,,
2020-04-09 21:30:00,,,,,,,,,,,,,,,,,,,,67.92305780062686,,,,
2020-04-09 21:40:00,,,,,,,,,,,,,,,,,,,,70.05444200123924,,,,
2020-04-09 21:50:00,,,,,,,,,,,,,,,,,,,,67.551931600388,,,,
2020-04-09 22:00:00,,,,,,,,,,,,,,,,,,,,73.3125245488915,,,,
2020-04-09 22:10:00,,,,,,,,,,,,,,,,,,,,70.90683807776426,,,,
2020-04-09 22:20:00,,,,,,,,,,,,,,,,,,,,68.01916859684243,,,,
2020-04-09 22:30:00,,,,,,,,,,,,,,,,,,,,75.19690679926997,,,,
2020-04-09 22:40:00,,,,,,,,,,,,,,,,,,,,70.15637926800544,,,,
2020-04-09 22:50:00,,,,,,,,,,,,,,,,,,,,71.64359076654299,,,,
2020-04-09 23:00:00,,,,,,,,,,,,,,,,,,,,71.96289788262744,,,,
2020-04-09 23:10:00,,,,,,,,,,,,,,,,,,,,72.46205463385077,,,,
2020-04-09 23:20:00,,,,,,,,,,,,,,,,,,,,69.34888382855198,,,,
2020-04-09 23:30:00,,,,,,,,,,,,,,,,,,,,71.51313975915815,,,,
2020-04-09 23:40:00,,,,,,,,,,,,,,,,,,,,71.6113365470198,,,,
2020-04-09 23:50:00,,,,,,,,,,,,,,,,,,,,74.14945326900273,,,,
2020-04-10 00:00:00,,,,,,,,,,,,,,,,,,,,69.81390423381099,,,,
2020-04-10 00:10:00,,,,,,,,,,,,,,,,,,,,68.75805319307402,,,,
2020-04-10 00:20:00,,,,,,,,,,,,,,,,,,,,65.47749562411782,,,,
2020-04-10 00:30:00,,,,,,,,,,,,,,,,,,,,66.65104605141912,,,,
2020-04-10 00:40:00,,,,,,,,,,,,,,,,,,,,71.70785980311732,,,,
2020-04-10 00:50:00,,,,,,,,,,,,,,,,,,,,663.264054919809,,,,
2020-04-10 01:00:00,,,,,,,,,,,,,,,,,,,,69.35980346840546,,,,
2020-04-10 01:10:00,,,,,,,,,,,,,,,,,,,,72.9891102762243,,,,
2020-04-10 01:20:00,,,,,,,,,,,,,,,,,,,,68.63714629759622,,,,
2020-04-10 01:30:00,,,,,,,,,,,,,,,,,,,,67.45492485947351,,,,
2020-04-10 01:40:00,,,,,,,,,,,,,,,,,,,,71.09416025904875,,,,
2020-04-10 01:50:00,,,,,,,,,,,,,,,,,,,,71.77275772288088,,,,
2020-04-10 02:00:00,,,,,,,,,,,,,,,,,,,,72.54469610123688,,,,
2020-04-10 02:10:00,,,,,,,,,,,,,,,,,,,,66.75295739206615,,,,
2020-04-10 02:20:00,,,,,,,,,,,,,,,,,,,,70.25415743032329,,,,
2020-04-10 02:30:00,,,,,,,,,,,,,,,,,,,,738.3761507635002,,,,
2020-04-10 02:40:00,,,,,,,,,,,,,,,,,,,,67.73100253748856,,,,
2020-04-10 02:50:00,,,,,,,,,,,,,,,,,,,,71.1463234969776,,,,
2020-04-10 03:00:00,,,,,,,,,,,,,,,,,,,,70.06795431407218,,,,
2020-04-10 03:10:00,,,,,,,,,,,,,,,,,,,,68.17996700429393,,,,
2020-04-10 03:20:00,,,,,,,,,,,,,,,,,,,,504.1791886189487,,,,
2020-04-10 03:30:00,,,,,,,,,,,,,,,,,,,,71.35212168188663,,,,
2020-04-10 03:40:00,,,,,,,,,,,,,,,,,,,,71.4234756462521,,,,
2020-04-10 03:50:00,,,,,,,,,,,,,,,,,,,,65.03433458981256,,,,
2020-04-10 04:00:00,,,,,,,,,,,,,,,,,,,,71.08675631015889,,,,
2020-04-10 04:10:00,,,,,,,,,,,,,,,,,,,,72.79834195134009,,,,
2020-04-10 04:20:00,,,,,,,,,,,,,,,,,,,,73.295485133173,,,,
