Timestamp,mobile-19,mobile-18,mobile-20,mobile-17,mobile-5,mobile-38,mobile-4,mobile-36,mobile-16,mobile-2,mobile-7,mobile-27,mobile-47,mobile-1,mobile-44,mobile-15,mobile-9,mobile-25,mobile-3,mobile-41,mobile-23,mobile-37,mobile-50,mobile-31,mobile-13,mobile-10,mobile-11,static-4
2020-04-07 19:30:00,,,,,,,,,,,,,,,48.0,62.73,,,,,,,,,,,,19.765
2020-04-07 19:40:00,,,,,,,,,,,,,,,44.0,538.9131628368276,,,,,,,,,,,,19.473
2020-04-07 19:50:00,,,,,,,,,,,,,,,50.0,60.56100000000001,,,,,,,,,,,,19.392
2020-04-07 20:00:00,,,,,,,,,,,,,,,44.0,58.50100000000001,,,,,,,,,,,,19.144000000000002
2020-04-07 20:10:00,,,,,,,,,,,,,,,42.0,58.40600000000001,,,,,,,,,,,,19.904
2020-04-07 20:20:00,,,,,,,,,,,,,,,48.0,50.383,,,,,,,,,,,,19.691
2020-04-07 20:30:00,,,,,,,,,,,,,,,50.0,54.208999999999996,,,,,,,,,,,,19.984
2020-04-07 20:40:00,,,,21.0,,,,,,,,,,,50.0,54.199,,,,,,,,,,,,19.578
2020-04-07 20:50:00,,,,21.0,,,,,,,,,,,36.0,50.09,,,,,,,,,,,,19.996
2020-04-07 21:00:00,,,,,,,,,,,,,,,54.0,56.11,,,,,,,,,,,,19.364
2020-04-07 21:10:00,,,,,,,,,,,,,,,40.0,55.994,,,,,,,,,,,,19.347
2020-04-07 21:20:00,,,,,,,,,,,,,,,42.0,57.997,,,,,,,,,,,,19.509
2020-04-07 21:30:00,,,,,,,,,,,,,,,54.0,67.95400000000001,,,,,,,,,,,,18.999000000000002
2020-04-07 21:40:00,,,,,,,,,,,,,,,48.0,55.89400000000001,,,,,,,,,,,,19.899
2020-04-07 21:50:00,,,,,,,,,,,,,,,44.0,61.898999999999994,,,,,,,,,,,,19.506
2020-04-07 22:00:00,,,,,,,,,,,,,,,48.0,59.90300000000001,,,,,,,,,,,,19.678
2020-04-07 22:10:00,,,,,,,,,,,,,,,42.0,58.0,,,,,,,,,,,,19.215999999999998
2020-04-07 22:20:00,,,,,,,,,,,,,,,38.0,54.104,,,,,,,,,,,,958.155
2020-04-07 22:30:00,,,,,,,,,,,,,,,44.0,54.211999999999996,,,,,,,,,,,,19.930999999999997
2020-04-07 22:40:00,,,,,,,,,,,,,,,46.0,58.401,,,,,,,,,,,,19.643
2020-04-07 22:50:00,,,,,,,,,,,,,,,44.0,60.407,,,,,,,,,,,,19.894000000000002
2020-04-07 23:00:00,,,,,,,,,,,,,,,40.0,60.612,,,,,,,,,,,,19.444000000000003
2020-04-07 23:10:00,,,,,,,,,,,,,,,48.0,56.81100000000001,,,,,,,,,,,,19.973
2020-04-07 23:20:00,,,,,,,,,,,,,,,50.0,58.996,,,,,,,,,,,,19.891
2020-04-07 23:30:00,,,,,,,,,,,,,,,44.0,65.158,,,,,,,,,,,,19.753
2020-04-07 23:40:00,,,,,,,,,,,,,,,38.0,53.576,,,,,,,,,,,,19.945999999999998
2020-04-07 23:50:00,,,,,,,,,,,,,,,44.0,55.795,,,,,,,,,,,,18.784000000000002
2020-04-08 00:00:00,,,,,,,,,,,,,,,42.0,59.901,,,,,,,,,,,,19.375
2020-04-08 00:10:00,,,,,,,,,,,,,,,44.0,55.996,,,,,,,,,,,,19.484
2020-04-08 00:20:00,,,,,,,,,,,,,,,46.0,57.997,,,,,,,,,,,,19.421
2020-04-08 00:30:00,,,,,,,,,,,,,,,54.0,58.108,,,,,,,,,,,,18.925
2020-04-08 00:40:00,,,,,,,,,,,,,,,44.0,60.1,,,,,,,,,,,,19.13
2020-04-08 00:50:00,,,,,,,,,,,,,,,44.0,58.133,,,,,,,,,,,,19.37
2020-04-08 01:00:00,,,,,,,,,,,,,,,52.0,64.209,,,,,,,,,,,,19.698
2020-04-08 01:10:00,,,,,,,,,,,,,,,58.0,62.223,,,,,,,,,,,,19.969
2020-04-08 01:20:00,,,,,,,,,,,,,,,42.0,60.346,,,,,,,,,,,,19.988
2020-04-08 01:30:00,,,,,,,,,,,,,,,46.0,58.55799999999999,,,,,,,,,,,,19.714000000000002
2020-04-08 01:40:00,,,,,,,,,,,,,,,741.9485344771488,56.75100000000001,,,,,,,,,,,,19.406
2020-04-08 01:50:00,,,,,,,,,,,,,,,48.0,55.01000000000001,,,,,,,,,,,,19.942999999999998
2020-04-08 02:00:00,,,,,,,,,,,,,,,38.0,67.105,,,,,,,,,,,,18.82
2020-04-08 02:10:00,,,,,,,,,,,,,,,48.0,69.181,,,,,,,,,,,,19.528
2020-04-08 02:20:00,,,,,,,,,,,,,,,46.0,65.507,,,,,,,,,,,,19.717
2020-04-08 02:30:00,,,,,,,,,,,,,,,44.0,57.809,,,,,,,,,,,,18.95
2020-04-08 02:40:00,,,,,,,,,,,,,,,48.0,62.086000000000006,,,,,,,,,,,,19.677
2020-04-08 02:50:00,,,,,,,,,,,,,,,46.0,64.188,,,,,,,,,,,,19.773
2020-04-08 03:00:00,,,,,,,,,,,,,,,42.0,62.28100000000001,,,,,,,,,,,,19.757
2020-04-08 03:10:00,,,,,,,,,,,,,,,50.0,58.471,,,,,,,,,,,,19.842
2020-04-08 03:20:00,,,,,,,,,,,,,,,48.0,62.73400000000001,,,,,,,,,,,,19.996
2020-04-08 03:30:00,,,,,,,,,,,,,,,38.0,62.912000000000006,,,,,,,,,,,,19.819000000000003
2020-04-08 03:40:00,,,,,,,,,,,,,,,38.0,63.137,,,,,,,,,,,,19.065
2020-04-08 03:50:00,,,,,,,,,,,,,,,46.0,61.215,,,,,,,,,,,,19.779
2020-04-08 04:00:00,,,,,,,,,,,,,,,40.0,57.611,,,,,,,,,,,,19.663
2020-04-08 04:10:00,,,,,,,,,,,,,,,40.0,67.604,,,,,,,,,,,,19.268
2020-04-08 04:20:00,,,,,,,,,,,,,,,40.0,61.84,,,,,,,,,,,,18.994
2020-04-08 04:30:00,,,,,,,,,,,,,,,40.0,60.066,,,,,,,,,,,,19.177
2020-04-08 04:40:00,,,,,,,,,,,,,,,40.0,58.175,,,,,,,,,,,,19.21
2020-04-08 04:50:00,,,,,,,,,,,,,,,46.0,60.338,,,,,,,,,,,,18.771
2020-04-08 05:00:00,,,,,,,,,,,,,,,46.0,66.628,,,,,,,,,,,,19.869
2020-04-08 05:10:00,,,,,,,,,,,,,,,38.0,70.85300000000002,,,,,,,,,,,,18.809
2020-04-08 05:20:00,,,,,,,,,,,,,,,56.0,65.10300000000001,,,,,,,,,,,,19.859
2020-04-08 05:30:00,,,,,,,,,,,,,,,50.0,59.22800000000001,,,,,,,,,,,,19.655
2020-04-08 05:40:00,,,,,,,,,,,,,,,42.0,67.62899999999999,,,,,,,,,,,,19.250999999999998
2020-04-08 05:50:00,,,,,,,,,,,,,,,42.0,67.937,,,,,,,,,,,,19.864
2020-04-08 06:00:00,,,,,,,,,,,,,,,44.0,66.441,,,,,,,,,,,,19.406
2020-04-08 06:10:00,,,,,,,,,,,,,,,46.0,66.628,,,,,,,,,,,,19.984
2020-04-08 06:20:00,,,,,,,,,,,,,,,44.0,65.008,,,,,,,,,,,,19.771
2020-04-08 06:30:00,,,,,,,,,,,,,,,50.0,71.36,,,,,,,,,,,,19.045
2020-04-08 06:40:00,,,,,,,,,,,,,,,50.0,43.371,,,,,,,48.0,,,,,19.811
2020-04-08 06:50:00,,,,,,,,,,,,,,,44.0,,,,,,,,,,,,,19.118
2020-04-08 07:00:00,,,,,,21.0,,,,,,,,12.661386733289829,50.0,,,,,,,,,,,,,19.745
2020-04-08 07:10:00,,,,22.0,,22.0,14.0,,,,,,41.0,51.898135624060224,32.0,,,,,,,,,,,,,18.855999999999998
2020-04-08 07:20:00,,44.98075,,29.0,,20.0,14.0,,,,,,,,,,,,,,,,,,,,,19.421
2020-04-08 07:30:00,,44.99125,,,,21.0,,,,,,,,,,,,,,,,,,,,,,18.944000000000003
2020-04-08 07:40:00,,,,,,24.0,,,,,,,,,,,,,,,46.0,,,,,,,19.471
2020-04-08 07:50:00,,,,,,23.0,,,,,,,,,,,,,,,44.0,,,,,,,19.985
2020-04-08 08:00:00,,,,,,21.0,,,,,,,,,,,,,,,,,,,,,,19.749000000000002
2020-04-08 08:10:00,,,,,,21.0,,,,,,,,,,,,,,,,,,,,,,19.958
2020-04-08 08:20:00,,,,,,21.0,,,,,,,,,,,,,,,,,,,,,,19.987000000000002
2020-04-08 08:30:00,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,,19.349
2020-04-08 08:40:00,,,,,,22.050247252832346,,,,,,,,,,,,,32.58048904268405,,,,,,,,,18.925
2020-04-08 08:50:00,,,,,,20.99444566842139,,,,,,,,,,,,,40.514161619500754,,,,,,,,,19.7
2020-04-08 09:00:00,,,,,,21.84775469176166,,,,,,,,,,,,,39.276460645388454,,,,,,,,,20.102
2020-04-08 09:10:00,,,,,,21.768022081701627,,,,,,,,,,,,,35.0801835233764,,,,,,,,,18.714000000000002
2020-04-08 09:20:00,,,,,,21.32970318523084,,,,,,,,,,,,,36.31579163407843,,,,,,,,,19.123
2020-04-08 09:30:00,,,,,,22.002291613053746,,,,,,,,,,,,,36.765642668316644,,,,,,,,,19.893
2020-04-08 09:40:00,,,,,,20.172830005526567,,,,,,,,,,,,,41.33653957165116,,,,,,,,,19.95
2020-04-08 09:50:00,,,,,,20.579049471162268,,,,,,,,,,,,,40.268335539163296,,,,,,,,,19.275
2020-04-08 10:00:00,,,,,,21.093496807558235,,,,,,,,,,,,,36.83682263500877,,,,,,,,,19.232
2020-04-08 10:10:00,,43.98578141353384,,,,21.558992575861996,,,,,,,,,,,,,36.90802886887489,,,,,,,,,20.147000000000002
2020-04-08 10:20:00,,38.368182908901,,,,22.732617672068876,,,,,,,,,,,,,38.93323583310331,,,,,,,,,20.12
2020-04-08 10:30:00,,,,,,17.389335088044373,,,,,,,,,,,,,34.20425248489111,,,,,,,,,20.212
2020-04-08 10:40:00,,,,,,23.171235091151576,,,,,,,,,,,,,36.166965677645976,,,,,,,,,20.123
2020-04-08 10:50:00,,,,,,21.438543274821434,,,,,,,,,,,,,38.456080918197735,,,,,,,,,20.42
2020-04-08 11:00:00,,,,,,23.289602998475903,,,,,,,,,,,,,35.262086436815466,,,,,,,,,19.854
2020-04-08 11:10:00,,,,,,21.02830508801265,,,,,,,,,,,,,37.04276970930462,,,,,,,,,19.64
2020-04-08 11:20:00,,,,,,21.866708121586427,,,,,,,,,,,,,37.27537330930794,,,,,,,,,20.158
2020-04-08 11:30:00,,,,,,21.59571554652679,,,,,,,,,,,,,35.119889276929776,,,,,,,,,20.218
2020-04-08 11:40:00,,,,,,23.645964415104004,,,,,,,,,,,,,39.14867740322378,,,,,,,,,19.496
2020-04-08 11:50:00,,,,,,22.249750002928433,,,,,,,,,,,,,40.879770081314675,,,,,,,,,18.719
2020-04-08 12:00:00,,,,,,21.850610060735512,,,,,,22.995049502070323,,,,,,,38.05728209150068,,,,,,,,,20.019000000000002
2020-04-08 12:10:00,,,,,,22.451996313706413,,,,,,21.93949215193228,,,,,,,39.470918789316386,,,,,,,,,19.021
2020-04-08 12:20:00,,,,,,21.241283497729725,8.355221043914309,,,,,,,,,,,,37.12989343316272,,,,,,,,,19.144000000000002
2020-04-08 12:30:00,,,,,,20.611956072470832,,,,,,,,,,,,,41.6145453791956,,,,,,,,,19.430999999999997
2020-04-08 12:40:00,,,,,24.56450296261143,20.016267455430423,,,,,,,,,,,,,36.331866702294604,,,,,,,,,18.352
2020-04-08 12:50:00,,,,,23.56139119218024,672.4132004753043,,,,,,,,,,,,,38.139405692022365,,,,,,,,,898.681
2020-04-08 13:00:00,,,,,,20.040549022911968,,,,,,,,,,,,,36.31975969331378,,,,,,,,,20.971
2020-04-08 13:10:00,,,,,,21.887509571105863,,,,,,20.314394000264606,,,,,,,37.36388747164885,,,,,,,,,20.174
2020-04-08 13:20:00,,,,,,20.01995719067005,,,,,,6.530943104683086,,,,,,,605.257637100077,,,,,,,,,20.095
2020-04-08 13:30:00,,,,,22.822780479465823,20.634663221220304,,,,,,5.681241145866061,,,,,,,36.552579803146216,,,,,,,,,19.836
2020-04-08 13:40:00,,,,,6.488332277540111,23.563931951620887,,,,,,5.943746928755012,,,,,,,40.75356778961043,,,,,,,,,18.425
2020-04-08 13:50:00,,,,,5.676100558063537,19.087285374492236,,,,,,5.4719311493805876,,,,,,,40.92967162494339,,,,,,,,,20.367
2020-04-08 14:00:00,,,,,5.750834820438987,23.38685768459289,,,,,,5.813256135634316,,,,,,,35.726020877805624,,,,,,,,,19.615
2020-04-08 14:10:00,,,,,6.167193468601169,22.16944651713797,,,,,,6.678551106046447,,,,,15.0,,36.88054184627124,,,,,,,,,19.753
2020-04-08 14:20:00,,,,,5.644560823462863,18.65378035922945,,,,,,6.511565714577342,,,,,15.0,,34.76706852403705,,,,,,,,,19.551
2020-04-08 14:30:00,,,,,6.832213505184993,21.914331197100367,,,,,,7.537273516162683,,,,,,,36.84275686052069,,,,,,,,,20.55
2020-04-08 14:40:00,,,,,5.992743787879393,19.56554621857298,,,,,,6.163155520561834,,,,,,,35.98474968923975,,,,,,,,,19.96
2020-04-08 14:50:00,,,,,6.305446076088883,21.510418477430612,,,,,,7.219254774664459,,,,,,,37.71603052892672,,,,,,,,,18.485
2020-04-08 15:00:00,,,,,5.8032970206304375,20.111786075359046,,,,,,6.5549279861910765,,,,,,,39.927643555602415,,,,,,,,,19.352
2020-04-08 15:10:00,,,,,6.6206603437121645,25.323869570724252,,,,,,6.551461326288853,,,,,,,39.322743854573396,,,,,,,,,19.56
2020-04-08 15:20:00,,,,,456.4223410556318,22.84004211085605,,,,,,5.886181699462961,,,,,,,984.6350443347302,,,,,,,,,21.127
2020-04-08 15:30:00,,,,,415.0361591151926,19.51624083568327,,,,,,6.851767454830709,,,,,,,37.29896583743147,,,,,,,,,19.737000000000002
2020-04-08 15:40:00,,,,,6.564368160233022,20.31273840730458,,,,,,7.756871653513937,,,,,,,38.88592516385786,,,,,,,,,19.855
2020-04-08 15:50:00,,,,,6.380686202380179,20.463914108464465,,,,,,8.866807179201244,,,,,,,41.21569405696296,,,,,,,,,20.995
2020-04-08 16:00:00,,,,,22.903543333673905,20.70462302330498,,,,,,8.331615759051013,,,,,,,36.43275223725055,,,,,,,,,18.518
2020-04-08 16:10:00,,,,,18.762087659991398,21.90629207068764,,,,,,6.871728281136209,,45.085634665160896,,,,,39.02095254334184,,,,,,,,,20.901999999999997
2020-04-08 16:20:00,,,,,,19.908234784772734,,,,,,8.385280603667335,,9.687176149491734,,,,,40.502755283649115,,,,,,,,,20.92
2020-04-08 16:30:00,36.372,,,,,22.28447547880633,,,,,,23.61860467339332,44.926122766798684,,,,,,36.478308607424204,,,,,,,,,19.768
2020-04-08 16:40:00,36.372,,,,,18.63148350761533,,,,,,23.984658087639932,44.87503943492649,,31.95794827361153,,,,35.73154796597965,,44.634560144603384,,47.720685680087726,,,37.0,,18.82
2020-04-08 16:50:00,,,,,,,,,,,,,,,46.6687597931921,,,,38.588119971375754,,,49.15952052910703,47.794945933762506,,,37.0,,21.116999999999997
2020-04-08 17:00:00,,,,,,,,,,,,,,,44.05526648268934,,,,36.47639870663756,,,49.63587351123432,,,,,,195.535
2020-04-08 17:10:00,,,,,,,,,,,,,,,45.59217127166252,,,,,,,53.24320126660207,,,,,,21.230999999999998
2020-04-08 17:20:00,,,,,,,,,,,,,,,41.14206763783749,,,,,,,49.91839033111018,,,,,,20.47
2020-04-08 17:30:00,,,,,,,,,,,,,,,48.24464536265442,,,,,,,49.15834818149412,,,,,,20.566999999999997
2020-04-08 17:40:00,,,,,,,,,,,,,,,44.20231185936631,,,,,,,49.33175516152704,,42.86643529813472,,,,18.892
2020-04-08 17:50:00,,,,,,,,,,,,,,,49.20927528055047,47.613637390523955,,,,,,48.71272627225376,,41.546845286449425,,,,20.789
2020-04-08 18:00:00,,,,,,,,,,,,,,,44.05557005868516,59.362454209637434,,,,,,48.80484189351719,,949.4730880503188,,,,19.730999999999998
2020-04-08 18:10:00,,,,,,,,,,,,,,,59.11363133322079,61.134478338855324,,,,,,47.38866788522346,,38.764559505819506,,,,21.333000000000002
2020-04-08 18:20:00,,,,,,,,,,,,,,,42.19766160609295,66.05866768175157,,,,,,48.6119942662157,,47.177233226872865,,,,19.951
2020-04-08 18:30:00,,,,,,,,,,,,,,,41.27011783619081,57.56765123202312,,,,,,50.74720473145935,,47.36638127439253,,,49.960830382408936,19.832
2020-04-08 18:40:00,,,,,,,,,,,,,,,481.3326617574919,54.72962790611373,,,,,,49.484921101221005,,46.7669110250524,,,52.857398842146026,20.491999999999997
2020-04-08 18:50:00,,,,,,,,,,,,,,,42.36906812871112,57.95785732165036,,,,,,52.16609440452571,,47.037219365575424,,,45.69744587540257,19.76
2020-04-08 19:00:00,,,,,,,,,,,,,,,36.888767915855524,56.71574696719122,,,,,,49.195471317142115,,387.0653645613047,,,43.82752993194498,20.892
2020-04-08 19:10:00,,,,,,,,,,,,,,,48.179584398388755,53.7503405782435,,,,,,49.94783452527173,,46.040887182852295,,,213.8036497882188,20.399
2020-04-08 19:20:00,,,,,,,,,,,,,,,46.65331940977112,58.215138073886024,,,,,,,,43.70838128874718,,,42.505254866512885,18.901
2020-04-08 19:30:00,,,,,,,,,,,,,,,40.16679889916014,58.58626234134049,,,,,,,,,,,46.022870424259565,20.198
2020-04-08 19:40:00,,,,,,,,,,,,,,,42.75894407504824,60.49427973010182,,,,,,,,,,,45.443727245432264,20.572
2020-04-08 19:50:00,,,,,,,,,,,,,,,45.009805400794505,58.515328778471755,,,,,,,,,,,44.53471467408211,21.996
2020-04-08 20:00:00,,,,,,,,,,,,,,,41.06497195631797,57.510055784157714,,,,,,,,,,,46.250013884475315,20.879
2020-04-08 20:10:00,,,,,,,,,,,,,,,41.888813778217774,62.14947011114262,,,,,,,,,,,45.533582167960326,20.038
2020-04-08 20:20:00,,,,,,,,,,,,,,,46.26541599484441,54.58528025961229,,,,,,,,,,,1033.556682642426,19.727999999999998
2020-04-08 20:30:00,,,,,,,,,,,,,,,43.079672657622005,59.5816011840778,,,,,,,,,,,,21.959
2020-04-08 20:40:00,,,,,,,,,,,,,,,46.30130535557714,63.11085078819626,,,,,,,,,,,,19.788
2020-04-08 20:50:00,,,,,,,,,,,,,,,46.67200713628097,61.927770571022656,,,,,,,,,,,,21.3
2020-04-08 21:00:00,,,,,,,,,,,,,,,48.46029519927685,54.420410559733035,,,,,,,,,,,,22.625
2020-04-08 21:10:00,,,,,,,,,,,,,,,43.25220822627228,63.224651191672535,,,,,,,,,,,,20.406
2020-04-08 21:20:00,,,,,,,,,,,,,,,41.96049986607235,62.1917606967405,,,,,,,,,,,,21.188000000000002
2020-04-08 21:30:00,,,,,,,,,,,,,,,50.43318296955226,54.30222176380026,,,,,,,,,,,,21.037
2020-04-08 21:40:00,,,,,,,,,,,,,,,45.58836448161696,55.67117438440936,,,,,,,,,,,,21.644000000000002
2020-04-08 21:50:00,,,,,,,,,,,,,,,988.6717468421756,61.37166744980778,,,,,,,,,,,,20.578000000000003
2020-04-08 22:00:00,,,,,,,,,,,,,,,40.195957134030564,56.887931052721044,,,,,,,,,,,,21.131999999999998
2020-04-08 22:10:00,,,,,,,,,,,,,,,40.0399812014337,62.751312146287304,,,,,,,,,,,,20.382
2020-04-08 22:20:00,,,,,,,,,,,,,,,42.73682142592169,69.2546768198224,,,,,,,,,,,,20.615
2020-04-08 22:30:00,,,,,,,,,,,,,,,48.398454218950214,58.83195229156172,,,,,,,,,,,,19.897000000000002
2020-04-08 22:40:00,,,,,,,,,,,,,,,46.92812177632397,57.48099583018146,,,,,,,,,,,,22.283
2020-04-08 22:50:00,,,,,,,,,,,,,,,42.69025916474842,56.26636277021355,,,,,,,,,,,,22.537
2020-04-08 23:00:00,,,,,,,,,,,,,,,42.97753067513921,58.293697089253385,,,,,,,,,,,,20.999000000000002
2020-04-08 23:10:00,,,,,,,,,,,,,,,47.884611268429104,62.55510609843834,,,,,,,,,,,,20.169
2020-04-08 23:20:00,,,,,,,,,,,,,,,45.938101304336215,63.245781657359345,,,,,,,,,,,,19.897000000000002
2020-04-08 23:30:00,,,,,,,,,,,,,,,41.358587313407995,59.70189595563921,,,,,,,,,,,,22.798000000000002
2020-04-08 23:40:00,,,,,,,,,,,,,,,40.27887404819585,66.12495295479317,,,,,,,,,,,,20.364
2020-04-08 23:50:00,,,,,,,,,,,,,,,51.649163260783176,669.4634677015192,,,,,,,,,,,,20.71
2020-04-09 00:00:00,,,,,,,,,,,,,,,50.795619721416685,60.387833951290474,,,,,,,,,,,,20.818
2020-04-09 00:10:00,,,,,,,,,,,,,,,45.119403403270255,57.51850129922123,,,,,,,,,,,,21.612
2020-04-09 00:20:00,,,,,,,,,,,,,,,41.61054623826747,72.54919864924801,,,,,,,,,,,,20.739
2020-04-09 00:30:00,,,,,,,,,,,,,,,51.20807225685839,56.092561586029255,,,,,,,,,,,,20.119
2020-04-09 00:40:00,,,,,,,,,,,,,,,48.984386647877066,66.93922022353365,,,,,,,,,,,,21.329
2020-04-09 00:50:00,,,,,,,,,,,,,,,39.21439793130408,60.565481477858626,,,,,,,,,,,,21.004
2020-04-09 01:00:00,,,,,,,,,,,,,,,42.15419707397231,59.289199651568715,,,,,,,,,,,,21.096999999999998
2020-04-09 01:10:00,,,,,,,,,,,,,,,50.2793533353438,66.8001000384068,,,,,,,,,,,,20.207
2020-04-09 01:20:00,,,,,,,,,,,,,,,49.93655891438021,63.92489852948057,,,,,,,,,,,,20.588
2020-04-09 01:30:00,,,,,,,,,,,,,,,46.43750122371518,64.2941747948857,,,,,,,,,,,,21.398000000000003
2020-04-09 01:40:00,,,,,,,,,,,,,,,46.90907846394197,67.67071496586684,,,,,,,,,,,,22.518
2020-04-09 01:50:00,,,,,,,,,,,,,,,44.381955898173246,62.52374031067146,,,,,,,,,,,,917.947
2020-04-09 02:00:00,,,,,,,,,,,,,,,40.44218686049564,69.25717232237318,,,,,,,,,,,,21.285999999999998
2020-04-09 02:10:00,,,,,,,,,,,,,,,47.34782621217042,67.1485810437808,,,,,,,,,,,,21.81
2020-04-09 02:20:00,,,,,,,,,,,,,,,46.94985211794448,63.73173540617058,,,,,,,,,,,,21.899
2020-04-09 02:30:00,,,,,,,,,,,,,,,43.65790012117033,64.55002057379089,,,,,,,,,,,,21.639
2020-04-09 02:40:00,,,,,,,,,,,,,,,41.62632519300799,62.139180897156535,,,,,,,,,,,,20.673000000000002
2020-04-09 02:50:00,,,,,,,,,,,,,,,39.65078983004035,69.94173538832078,,,,,,,,,,,,21.996
2020-04-09 03:00:00,,,,,,,,,,,,,,,51.20627368903009,79.2515909943792,,,,,,,,,,,,21.496
2020-04-09 03:10:00,,,,,,,,,,,,,,,50.37510292808225,82.76862862708738,,,,,,,,,,,,22.765
2020-04-09 03:20:00,,,,,,,,,,,,,,,49.019160343578044,64.30021530743808,,,,,,,,,,,,21.877
2020-04-09 03:30:00,,,,,,,,,,,,,,,44.754177785214566,63.026509065035505,,,,,,,,,,,,21.595
2020-04-09 03:40:00,,,,,,,,,,,,,,,42.626043207953145,65.13529317245232,,,,,,,,,,,,20.889
2020-04-09 03:50:00,,,,,,,,,,,,,,,49.44897424173642,72.12713947484211,,,,,,,,,,,,20.46
2020-04-09 04:00:00,,,,,,,,,,,,,,,40.6191706035001,61.551247664395255,,,,,,,,,,,,20.277
2020-04-09 04:10:00,,,,,,,,,,,,,,,47.18814836075064,81.60824876768946,,,,,,,,,,,,25.046
2020-04-09 04:20:00,,,,,,,,,,,,,,,50.75340093075649,71.9489523564708,,,,,,,,,,,,23.404
2020-04-09 04:30:00,,,,,,,,,,,,,,,44.914607323876155,69.48383699631543,,,,,,,,,,,,22.063000000000002
2020-04-09 04:40:00,,,,,,,,,,,,,,,48.55663496165818,69.0249493946856,,,,,,,,,,,,22.451
2020-04-09 04:50:00,,,,,,,,,,,,,,,44.84202039758489,71.84011611382637,,,,,,,,,,,,21.737
2020-04-09 05:00:00,,,,,,,,,,,,,,,57.61889244914745,67.96289222898153,,,,,,,,,,,,21.362
2020-04-09 05:10:00,,,,,,,,,,,,,,,53.876059953520965,64.60773572074517,,,,,,,,,,,,514.516
2020-04-09 05:20:00,,,,,,,,,,,,,,,44.71946637720289,76.39807823205655,,,,,,,,,,,,23.746
2020-04-09 05:30:00,,,,,,,,,,,,,,,44.90396064152007,590.283308261534,,,,,,,,,,,,21.634
2020-04-09 05:40:00,,,,,,,,,,,,,,,38.370917397314884,66.72376473466467,,,,,,,,,,,,20.765
2020-04-09 05:50:00,,,,,,,,,,,,,,,49.5877322564247,62.615996856369364,,,,,,,,,,,,23.919
2020-04-09 06:00:00,,,,,,,,,,,,,,,796.0296065697553,67.09921569578428,,,,,,,,,,,,23.250999999999998
2020-04-09 06:10:00,,,,,,,,,,,,,43.875317156967675,,46.95504914546609,66.25780792759733,,,,,,,,,,,,23.416
2020-04-09 06:20:00,,,,,,,,,,,,,37.22264086894782,,45.51315454699973,66.16973771992741,,,,,,,,,,,,21.366999999999997
2020-04-09 06:30:00,,,,,,,,,,,,,,,38.73560198592197,68.71794968581442,,,,,,,,,109.60858902268005,,,19.999000000000002
2020-04-09 06:40:00,,,,,,,,,,,,101.59213063419621,,,,74.99665131589838,,,,,,,,,53.20258512149675,,,21.149
2020-04-09 06:50:00,,,,,,,,,,,,27.942487279900032,,,,87.92801865799652,,,,,,,,,50.57192709724674,,,21.991
2020-04-09 07:00:00,,,,,,,,,,,,15.986215863755989,,,,71.41082913411948,,,,,,,50.7730567918124,,52.85543215059776,,,21.708000000000002
2020-04-09 07:10:00,,,,,,,,,,,,13.238717588719592,,,,68.75083937836861,,,,,,,,,52.121080221037104,,,22.451999999999998
2020-04-09 07:20:00,,,,,,,,,,,,11.632667033713766,,,,85.39848278124309,,,,,,,,,52.84654738091474,,,21.934
2020-04-09 07:30:00,,,,,,,,,,,,10.734212057775485,,,,1030.9306962117503,,,,,,,,,50.16282241050857,,,22.239
2020-04-09 07:40:00,,,,,,,,,,,,11.850445412224689,,,,78.82183927491478,,,,,,,,,50.0784992937932,,,22.366999999999997
2020-04-09 07:50:00,,,,,,,,,,,,13.472257176900909,,,,67.79205869246572,,,,,,,,,53.41303027320801,,,23.359
2020-04-09 08:00:00,,,,,,,,,,,,13.47389140594414,,,,72.83774191537499,,,,,,,,,52.16071561660078,,,22.037
2020-04-09 08:10:00,,,,,,,,,,,,15.308973373266964,,,,83.56013492082425,,,,,,,,,50.940820181006835,,,23.15
2020-04-09 08:20:00,,,,,,,,,,,,14.545382224168394,,,,925.8510317503303,,,,,,,,,52.2169597224749,,,25.41
2020-04-09 08:30:00,,,,,,,,,,,,11.824395145164022,,,,73.34147035309583,,,,,,,,,48.69104971753351,,,23.474
2020-04-09 08:40:00,,,,,,,,,,,,147.59528460405556,,,,74.57833217697623,,,,,,,,,51.63675719404089,,47.544151151658255,23.208000000000002
2020-04-09 08:50:00,,,,,,,,,,,,11.220200345415199,,,,71.6915983336475,,,,,,,,,52.48622619499692,,46.04897934458079,23.728
2020-04-09 09:00:00,,,,,,,,,,,,13.856211206747767,,,,68.45093425669188,,,,,,,,,52.29902601156939,,,21.066999999999997
2020-04-09 09:10:00,,,29.36642567543433,,,,,,,,,19.68211273465029,,,,73.78455635391481,,,,,,,,,54.14178739657244,,,22.416999999999998
2020-04-09 09:20:00,,,24.820146100098253,,,,,,,,,14.131659181003435,,,,69.54804380822054,,,,,,,,,53.738871925338756,,,689.66
2020-04-09 09:30:00,,,,,,,,,,,,11.947776097194335,,,,74.26135001829229,,,,,,,,,51.71009703004637,,,24.261999999999997
