Timestamp,mobile-37,mobile-44,mobile-38,mobile-19,mobile-5,mobile-40,mobile-36,mobile-15,mobile-20,mobile-4,mobile-2,mobile-33,mobile-23,mobile-11,mobile-24,mobile-7,mobile-27,mobile-6,mobile-47,mobile-17,mobile-1,mobile-46,mobile-9,mobile-39,mobile-42,mobile-13,mobile-31,mobile-10,mobile-16,mobile-12,mobile-8
2020-04-07 18:30:00,,,,,,,,,,,,,,,,48.0,,,,,,,,10.0,49.0,,,,47.0,,
2020-04-07 18:40:00,,,,,,,,,,,,,,,,50.0,,,,,,,,10.0,47.0,,,,46.0,,
2020-04-07 18:50:00,,,,,,,,,,,,,,,,42.0,,,,,,,,11.0,51.0,,,,45.0,,
2020-04-07 19:00:00,,,,,,,,,,,,,,,,48.0,,,,,,,,10.0,47.0,,,,49.0,,
2020-04-07 19:10:00,,,,,,,,,,,,,,,,42.0,,,,,,,,10.0,51.0,,,,47.0,,
2020-04-07 19:20:00,,,,,,,,,,,,,,,,44.0,,,,,,,,10.0,50.0,,,,47.0,,
2020-04-07 19:30:00,,,,,,,,,,,,,,,,48.0,,,,,,,,10.0,49.0,,,,47.0,,
2020-04-07 19:40:00,,,,,,,,,,,,,,,,,,,,,,,,9.0,48.0,,,,46.0,,
2020-04-07 19:50:00,,,,,,,,,,,,,,,,,,,,,,,,10.0,48.0,,,,50.0,,
2020-04-07 20:00:00,,,,,,,,,,,,,,,,,,,,,,,,10.0,47.0,,,,50.0,,
2020-04-07 20:10:00,,,,,,,,,,,,,,,,,,,,,,,,10.0,50.0,,,,49.0,,
2020-04-07 20:20:00,,,,,,,,,,,,,,,,,,,,,,,,10.0,48.0,,,,47.0,,
2020-04-07 20:30:00,,,18.0,,,,,,,,,,,,,,,,,,,,,10.0,50.0,,,,49.0,,
2020-04-07 20:40:00,,,22.0,,,,,,,,,,,,,,,,,,,,,10.0,48.0,,,,48.0,,
2020-04-07 20:50:00,,,,,,,,,,,,,,,,,,,,,,,,10.0,48.0,,,,47.0,,
2020-04-07 21:00:00,,,,,,,,,,,,,,,,,,,,,,,,10.0,50.0,,,,47.0,,
2020-04-07 21:10:00,,,,,,,,,,,,,,,,,,,,,,,,10.0,48.0,,,,44.0,,
2020-04-07 21:20:00,,,,,,,,,,,,,,,,,,,,,,,,10.0,49.0,,,,47.0,,
2020-04-07 21:30:00,,,,,,,,,,,,,,,,,,,,,,,,10.0,47.0,,,,48.0,,
2020-04-07 21:40:00,,,,,,,,,,,,,,,,,,,,,,,,9.0,50.0,,,,48.0,,
2020-04-07 21:50:00,,,,,,,,,,,,,,,,,,,,,,,,10.0,47.0,,,,48.0,,
2020-04-07 22:00:00,,,,,,,,,,,,,,,,,,,,,,,,10.0,52.0,,,,45.0,,
2020-04-07 22:10:00,,,,,,,,,,,,,,,,,,,,,,,,10.0,51.0,,,,46.0,,
2020-04-07 22:20:00,,,,,,,,,,,,,,,,,,,,,,,,9.0,50.0,,,,47.0,,
2020-04-07 22:30:00,,,,,,,,,,,,,,,,,,,,,,,,10.0,50.0,,,,46.0,,
2020-04-07 22:40:00,,,,,,,,,,,,,,,,,,,,,,,,10.0,49.0,,,,45.0,,
2020-04-07 22:50:00,,,,,,,,,,,,,,,,,,,,,,,,9.0,49.0,,,,48.0,,
2020-04-07 23:00:00,,,,,,,,,,,,,,,,,,,,,,,,10.0,46.0,,,,49.0,,
2020-04-07 23:10:00,,,,,,,,,,,,,,,,,,,,,,,,10.0,49.0,,,,49.0,,
2020-04-07 23:20:00,,,,,,,,,,,,,,,,,,,,,,,,10.0,47.0,,,,52.0,,
2020-04-07 23:30:00,,,,,,,,,,,,,,,,,,,,,,,,10.0,47.0,,,,50.0,,
2020-04-07 23:40:00,,,,,,,,,,,,,,,,,,,,,,,,409.4518407520509,49.0,,,,49.0,,
2020-04-07 23:50:00,,,,,,,,,,,,,,,,,,,,,,,,10.0,47.0,,,,46.0,,
2020-04-08 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,10.0,48.0,,,,45.0,,
2020-04-08 00:10:00,,,,,,,,,,,,,,,,,,,,,,,,10.0,50.0,,,,50.0,,
2020-04-08 00:20:00,,,,,,,,,,,,,,,,,,,,,,,,10.0,49.0,,,,45.0,,
2020-04-08 00:30:00,,,,,,,,,,,,,,,,,,,,,,,,10.0,49.0,,,,49.0,,
2020-04-08 00:40:00,,,,,,,,,,,,,,,,,,,,,,,,10.0,48.0,,,,48.0,,
2020-04-08 00:50:00,,,,,,,,,,,,,,,,,,,,,,,,10.0,48.0,,,,43.0,,
2020-04-08 01:00:00,,,,,,,,,,,,,,,,,,,,,,,,10.0,49.0,,,,47.0,,
2020-04-08 01:10:00,,,,,,,,,,,,,,,,,,,,,,,,10.0,49.0,,,,45.0,,
2020-04-08 01:20:00,,,,,,,,,,,,,,,,,,,,,,,,10.0,50.0,,,,48.0,,
2020-04-08 01:30:00,,,,,,,,,,,,,,,,,,,,,,,,10.0,50.0,,,,47.0,,
2020-04-08 01:40:00,,,,,,,,,,,,,,,,,,,,,,,,10.0,49.0,,,,47.0,,
2020-04-08 01:50:00,,,,,,,,,,,,,,,,,,,,,,,,10.0,48.0,,,,47.0,,
2020-04-08 02:00:00,,,,,,,,,,,,,,,,,,,,,,,,10.0,47.0,,,,48.0,,
2020-04-08 02:10:00,,,,,,,,,,,,,,,,,,,,,,,,10.0,48.0,,,,51.0,,
2020-04-08 02:20:00,,,,,,,,,,,,,,,,,,,,,,,,10.0,48.0,,,,48.0,,
2020-04-08 02:30:00,,,,,,,,,,,,,,,,,,,,,,,,10.0,48.0,,,,49.0,,
2020-04-08 02:40:00,,,,,,,,,,,,,,,,,,,,,,,,10.0,49.0,,,,49.0,,
2020-04-08 02:50:00,,,,,,,,,,,,,,,,,,,,,,,,10.0,48.0,,,,49.0,,
2020-04-08 03:00:00,,,,,,,,,,,,,,,,,,,,,,,,422.6281228507652,49.0,,,,50.0,,
2020-04-08 03:10:00,,,,,,,,,,,,,,,,,,,,,,,,10.0,49.0,,,,47.0,,
2020-04-08 03:20:00,,,,,,,,,,,,,,,,,,,,,,,,767.0766895252208,49.0,,,,49.0,,
2020-04-08 03:30:00,,,,,,,,,,,,,,,,,,,,,,,,10.0,48.0,,,,46.0,,
2020-04-08 03:40:00,,,,,,,,,,,,,,,,,,,,,,,,9.0,47.0,,,,49.0,,
2020-04-08 03:50:00,,,,,,,,,,,,,,,,,,,,,,,,10.0,50.0,,,,49.0,,
2020-04-08 04:00:00,,,,,,,,,,,,,,,,,,,,,,,,10.0,46.0,,,,47.0,,
2020-04-08 04:10:00,,,,,,,,,,,,,,,,,,,,,,,,10.0,50.0,,,,46.0,,
2020-04-08 04:20:00,,,,,,,,,,,,,,,,,,,,,,,,9.0,48.0,,,,45.0,,
2020-04-08 04:30:00,,,,,,,,,,,,,,,,,,,,,,,,10.0,50.0,,,,50.0,,
2020-04-08 04:40:00,,,,,,,,,,,,,,,,,,,,,,,,10.0,49.0,,,,47.0,,
2020-04-08 04:50:00,,,,,,,,,,,,,,,,,,,,,,,,10.0,49.0,,,,51.0,,
2020-04-08 05:00:00,,,,,,,,,,,,,,,,,,,,,,,,9.0,50.0,,,,48.0,,
2020-04-08 05:10:00,,,,,,,,,,,,,,,,,,,,,,,,10.0,49.0,,,,49.0,,
2020-04-08 05:20:00,,,,,,,,,,,,,,,,,,,,,,,,10.0,798.2323498594916,,,,50.0,,
2020-04-08 05:30:00,,,,,,,,,,,,,,,,,,,,,,,,10.0,49.0,,,,48.0,,
2020-04-08 05:40:00,,,,,,,,,,,,,,,,,,,,,,,,10.0,48.0,,,,50.0,,
2020-04-08 05:50:00,,,,,,,,,,,,,,,,,,,,,,,,10.0,50.0,,,,52.0,,
2020-04-08 06:00:00,,,,,,,,,,,,,,,,,,,,,,,,9.0,47.0,,,,53.0,,
2020-04-08 06:10:00,,,,,,,,,,,,,,,,,,,,,,,,10.0,49.0,,,,47.0,,
2020-04-08 06:20:00,,,,,,,,,,16.0,,,,,,,,,,,,,,748.6352897639855,48.0,,,,,,
2020-04-08 06:30:00,,,,,,,,,,19.0,,,,,,,,,,,,,,10.0,47.0,,,,,,
2020-04-08 06:40:00,,,,,,,,,,16.0,,,,,,,65.51599999999999,,,,,35.0,,9.0,51.0,,,,,,
2020-04-08 06:50:00,,,,,,20.0,,,,20.0,,,,,,,51.791000000000004,,,,,37.0,,10.0,,,,,,,
2020-04-08 07:00:00,,,,,,17.0,,19.0,,17.0,,,,,,,,,,,,39.0,,10.0,,,,,,,
2020-04-08 07:10:00,,,,,,,,17.0,,19.0,,,,,,42.0,,,,,,37.0,,10.0,,,,,,,
2020-04-08 07:20:00,,,22.0,,,,,,,17.0,,,,,,36.0,,,,,,36.0,,9.0,,,,,,,
2020-04-08 07:30:00,,43.01435,,,,,,,,20.0,,,,,,,,,,,,37.0,47.0,10.0,,,,,,,
2020-04-08 07:40:00,,,,,,,,,,19.0,,,,,,,,,,,,35.0,50.0,45.0,,,,,,,
2020-04-08 07:50:00,,,,,,,,,,18.0,,,,,,,,,,,,36.0,,47.0,,,,,,,
2020-04-08 08:00:00,,,,,,,,,,19.0,,,,,,,,,,,,35.0,,,,,,,,,
2020-04-08 08:10:00,,,,,,,,,,17.0,,,23.0,,,,,,,,,36.0,,,,,,,,,
2020-04-08 08:20:00,43.67,,,,,,,,,18.0,,,,,,,,,,,,36.0,,,,,,,,,
2020-04-08 08:30:00,38.612,,,,,,,,,22.0,,,,,,,,,,,,37.0,,,,,,,,,
2020-04-08 08:40:00,,,,,,,,,,63.13567232638174,,,,,,,,,,,,35.28922226291881,,,,,,,,,
2020-04-08 08:50:00,,,,,,,,,,18.04177487161525,,,,,,,,,,,,37.53755328137702,,,,,,,,,
2020-04-08 09:00:00,,,,,,,,,,114.31217957853045,,,,,,,,,,,,36.49378438892795,,,,,,,,,
2020-04-08 09:10:00,,,,,,,,,,50.18324197907413,,,,,,,,,,,,36.22528365660232,,,,,,,,,
2020-04-08 09:20:00,,,,,,,,,,74.33752479197851,,,,,,,,,,,,35.811215693740046,,,,,,,,,
2020-04-08 09:30:00,,,,,,,,,,20.23345676114904,,,,,,,,,,,,35.79238374247261,,,,,,,,,
2020-04-08 09:40:00,,,,,,,,,,20.70106918551119,,,,,,,,,,,,36.0398061907726,,,,,,,,,
2020-04-08 09:50:00,,,,,,,,,,139.45119889032557,,,,,,,,,,,,36.9051722433124,,,,,,,,,
2020-04-08 10:00:00,,,,,,,,,,17.565852795934525,,,,,,,,,,,,36.48086577478503,,,,,,,,,
2020-04-08 10:10:00,,,,,,,,,,16.979169423719735,,,,,,,,,,,,37.86273328180207,,,,,,,,,
2020-04-08 10:20:00,,,,,,,,,,21.056803316330747,,,,,,,,,,,,35.685747064301864,,,,,,,,,
2020-04-08 10:30:00,,,,,,,,,,17.205511565553998,,,,,,,,,,,,36.644439385529644,,,,,,,,,
2020-04-08 10:40:00,,,,,,,,,,16.934487669413354,,,,,,,,,,,,35.21044611058717,,,,,,,,,
2020-04-08 10:50:00,,,,,,,,,,17.435478253971002,,,,,,,,,,,,37.440240754886474,,,,,,,,,
2020-04-08 11:00:00,,,,,,,,,,17.54985686486172,,,,,,,,,,,,39.48559249536642,,,,,,,,,
2020-04-08 11:10:00,,,,,,,,,,21.154349674668513,,,,,,,,,,,,882.2843991255991,,,,,,,,,
2020-04-08 11:20:00,,,,,,,,,,817.8016764967708,,,,,,,,,,,,37.636616580610365,,,,,,,,,
2020-04-08 11:30:00,,,,,,,,,,19.338978438887825,,,,,,,,,,,,35.60172684014876,,,,,,,,,
2020-04-08 11:40:00,,,,,,,,,,19.504384048702093,,,,,,,,,,,,38.75756251532452,,,,,,,,,
2020-04-08 11:50:00,,,,,,,,,,19.063042473683137,,,,,,,,,,,,35.64999565215908,,,,,,,,,
2020-04-08 12:00:00,,,,,,,,,,18.38110305875957,,,,,,,,,,,,36.86548443392443,,,,,,,,,
2020-04-08 12:10:00,,,,,,,,,,16.877295013292567,,,,,,,,,,,,35.753945632611476,,,,,,,,,
2020-04-08 12:20:00,,,,,,,,,,17.717659639237706,,,,,,,,,,,,713.4399163420856,,,,,,,,,
2020-04-08 12:30:00,,,,,,,,,,17.218176652251625,,,,,,,,,,,,39.005051515083906,,,,,,,,,
2020-04-08 12:40:00,,,,,,,,,,18.76424345746755,,,,,,,,,,,,36.072815456115215,,,,,,,,,
2020-04-08 12:50:00,,,,,,,,,,17.918702277836484,,,,,,,,,,,,35.585643805086406,,,,,40.107306357312375,,,,
2020-04-08 13:00:00,,,,,,,,,,17.809805945681127,,,,,,,,,,,,36.27549443325074,,,,,43.13350449527468,,,,
2020-04-08 13:10:00,,,,,,,,,,17.682258921518628,,,,,,,,,,,,35.7907047890234,,,,,,,,,
2020-04-08 13:20:00,,,,,,,,,,20.766536839083905,,,,,,,,,,,,35.320927143544154,,,,,,,,,
2020-04-08 13:30:00,,,,,,,,,,18.45379847893672,,,,,,,,,,,,38.3317970470196,,,,,,,,,
2020-04-08 13:40:00,,,,,,,,,,87.99359919890556,,,,,,,,,,,,36.859958001286074,,,,,,,,,
2020-04-08 13:50:00,,,,,,,,,,17.559785060075733,,,,,,,,,,,,38.96567392963235,,,,,,,,,
2020-04-08 14:00:00,,,,,,,,,,19.352506105226702,,,,,,,,15.0,,,,35.61096500355623,,,,,,,,,
2020-04-08 14:10:00,,,,,,,,,,21.929675402795034,,,,,,,,15.0,,,,38.27414540761945,,,,,,,,,
2020-04-08 14:20:00,,,,,,,,,,17.193981920457144,,,,,,,,,,,,36.11632059835521,,,,,,,,,
2020-04-08 14:30:00,,,,,,,,,,982.4218206107837,,,,,,,,,,,,37.8343935272342,,,,,,,,,
2020-04-08 14:40:00,,,,,,,,,,16.55898246831779,,,,,,,,,,,,37.77534794897722,,,,,,,,,
2020-04-08 14:50:00,,,,,,,,,,17.719259047608393,,,,,,,,,,,,38.772933426105645,,,,,,,,,
2020-04-08 15:00:00,,,,,,,,,,17.397556280291553,,,,,,,,,,,,40.249916706385456,,,,,,,,,
2020-04-08 15:10:00,,,,,,,,,,68.38010019146125,,,,,,,,,,,,36.731002136111,,,,,,,,,
2020-04-08 15:20:00,,,,,,,,,,20.354884984786608,,,,,,,,,,,,37.697669330870816,,,,,,,,,
2020-04-08 15:30:00,,,,,,,,,,1437.4305932289535,,,,,,,,,,,,38.00114832596717,,,,,,,,,
2020-04-08 15:40:00,,,,,,,,,,20.371955347398337,,,,,,,,,,,,39.060675257083524,,,,,,,,,
2020-04-08 15:50:00,,,,,,,,,,17.923692603291364,,,,,,,,,,,,37.127491561571226,,,,,,,,,
2020-04-08 16:00:00,,,,,,,,,,26.61876413089035,,,,,,,,,,,,37.250904618962615,,,,,,,,,
2020-04-08 16:10:00,,,,21.091062738678065,,,,,,579.0349458327897,,,,,,,,,,,,41.380419445827314,,,,,,,,,
2020-04-08 16:20:00,36.372,,,,,,,,,17.86562455218105,,,,,825.9309521606624,,,,,,,36.59652601734871,,,,,,,,,
2020-04-08 16:30:00,36.372,,,,,,,,,21.19164318582595,,,,,51.029275139975425,,,,,,,34.5064872325441,,,,,,,,,
2020-04-08 16:40:00,,,,,,20.7562506033842,,,,17.247499867768447,,,,,,43.909794071668266,,,,,,,,48.580262935357034,,48.95078060099493,,,,,
2020-04-08 16:50:00,,,,,,,,,,,,,,,,,,,,,,,,49.91803080295333,50.63509654826142,50.18318115258703,,,,,37.0
2020-04-08 17:00:00,,,,,,,,,,,,,,,,,,,,,,,,,52.08398238352826,48.46872080096173,,,,,37.0
2020-04-08 17:10:00,,,,,,,,,,,,,,,,,,,,,,,,,86.52425019119256,48.16822771487916,,,49.691326362419424,,
2020-04-08 17:20:00,,,,,,,,,,,,,,,,,,,,,,,,,599.5235588827011,48.668125015408364,,,823.3523778360791,,
2020-04-08 17:30:00,,,,,,,,,,,,,,,,,,,,,,,,,68.57484359359495,47.97808259839013,,,50.64293734766032,,
2020-04-08 17:40:00,,,,,,,,,,,,,,,,,,,,,,,,,52.70549986583029,45.63206862997673,,,50.83992557121825,,
2020-04-08 17:50:00,,,,,,,,,,,,,,,,,45.02774665189699,,,,,,,,805.8332523360393,47.83967617602154,,,51.733088821351785,,
2020-04-08 18:00:00,,,,,,,,,,,,,,,,,,,,,,,,,52.704981677540594,49.728501055725935,,,52.05355091207056,,
2020-04-08 18:10:00,,,,,,,,,,,,,,,,,,,,,,,,,51.08386107895526,47.698984789932965,,,50.78379941194288,,
2020-04-08 18:20:00,,,,,,,,,,,,,,,,,,,,,,,,,51.88957368160115,48.67218396275084,,,52.1116873729606,,
2020-04-08 18:30:00,,,,,,,,,,,,,,,,,,,,,,,,,61.19036966827542,49.6707333608758,,,47.05714601461934,,
2020-04-08 18:40:00,,,,,,,,,,,,,,,,,,,,,,,,,57.53366531876196,927.5423158981364,,,49.28963330697548,,
2020-04-08 18:50:00,,,,,,,,,,,,,,,,,,,,,,,,,51.32485718785942,49.858936289286305,,,47.45615075639386,,
2020-04-08 19:00:00,,,,,,,,,,,,,,,,,,,,,,,,,52.11133021056281,556.293465659859,,,52.55374158238535,,
2020-04-08 19:10:00,,,,,,,,,,,,,,,,,,,,,,,,49.945699853626024,50.743672598378836,50.849266389146145,,,50.631167793556784,,
2020-04-08 19:20:00,,,,,,,,,,,,,,,,,,,,,,,,42.93152124829671,53.10434704148039,48.8415810590902,,,48.62462159091406,,
2020-04-08 19:30:00,,,,,,,,,,,,,,,,,,,,,,,,726.0623598312226,54.388351650942475,48.39771201529633,,,52.122557604210265,,
2020-04-08 19:40:00,,,,,,,,,,,,,,,,,,,,,,,,14.744898681111135,49.156750623418944,47.99182776824532,,,51.155730467257364,,
2020-04-08 19:50:00,,,,,,,,,,,,,,,,,,,,,,,,12.832947534073195,53.433732918271815,134.5886680752168,,,49.56875757533452,,
2020-04-08 20:00:00,,,,,,,,,,,,,,,,,,,,,,,,13.648301409071165,55.14301883369395,,,,50.32846224158512,,
2020-04-08 20:10:00,,,,,,,,,,,,,,,,,,,,,,,,13.713959143543699,53.2497118356172,,,,50.48221494149615,,
2020-04-08 20:20:00,,,,,,,,,,,,,,,,,,,,,,,,13.184710959766994,54.010380770778845,,,,51.65946923599642,,
2020-04-08 20:30:00,,,,,,,,,,,,,,,,,,,,,,,,13.307369556536619,51.67264115131626,,,,49.36468599980604,,
2020-04-08 20:40:00,,,,,,,,,,,,,,,,,,,,,,,,13.836918986337633,54.62931404783373,,,,48.38107447151693,,
2020-04-08 20:50:00,,,,,,,,,,,,,,,,,,,,,,,,13.756013362017748,51.0402094094659,,,,49.80083211430371,,
2020-04-08 21:00:00,,,,,,,,,,,,,,,,,,,,,,,,13.367871868130226,52.2574031910677,,,,49.29984218925471,,
2020-04-08 21:10:00,,,,,,,,,,,,,,,,,,,,,,,,13.817397976865795,51.6783054855966,,,,50.625946430222434,,
2020-04-08 21:20:00,,,,,,,,,,,,,,,,,,,,,,,,14.939833579799846,52.28273602736963,,,,46.548039460005796,,
2020-04-08 21:30:00,,,,,,,,,,,,,,,,,,,,,,,,12.980806552748305,53.61662387230216,,,,49.01288352644802,,
2020-04-08 21:40:00,,,,,,,,,,,,,,,,,,,,,,,,13.630251721640427,53.00247811960291,,,,51.22628506097723,,
2020-04-08 21:50:00,,,,,,,,,,,,,,,,,,,,,,,,13.731949528534939,52.7955271835621,,,,50.7470042886311,,
2020-04-08 22:00:00,,,,,,,,,,,,,,,,,,,,,,,,15.013032703367042,56.66090997198826,,,,53.0879432095491,,
2020-04-08 22:10:00,,,,,,,,,,,,,,,,,,,,,,,,15.135792401958374,52.56651494237629,,,,51.078749166232,,
2020-04-08 22:20:00,,,,,,,,,,,,,,,,,,,,,,,,13.259141431492012,52.1861480100735,,,,938.7661245833274,,
2020-04-08 22:30:00,,,,,,,,,,,,,,,,,,,,,,,,13.563168968304767,49.91688499659642,,,,49.41687025579513,,
2020-04-08 22:40:00,,,,,,,,,,,,,,,,,,,,,,,,15.458449721574604,52.98698799142574,,,,48.594180960513356,,
2020-04-08 22:50:00,,,,,,,,,,,,,,,,,,,,,,,,15.868849020669431,51.317542290716666,,,,48.802280321932294,,
2020-04-08 23:00:00,,,,,,,,,,,,,,,,,,,,,,,,14.714191574107675,54.598804348893204,,,,48.75626660379657,,
2020-04-08 23:10:00,,,,,,,,,,,,,,,,,,,,,,,,1073.2086174610197,51.614112735998404,,,,48.62880384058257,,
2020-04-08 23:20:00,,,,,,,,,,,,,,,,,,,,,,,,16.12314077165433,52.06304875832361,,,,51.033500394944156,,
2020-04-08 23:30:00,,,,,,,,,,,,,,,,,,,,,,,,14.734004874131855,56.84035519769719,,,,50.636324669535725,,
2020-04-08 23:40:00,,,,,,,,,,,,,,,,,,,,,,,,14.071391155811893,55.5040371096305,,,,50.752440857296506,,
2020-04-08 23:50:00,,,,,,,,,,,,,,,,,,,,,,,,18.169430513339094,52.38114573224904,,,,51.129104872372544,,
2020-04-09 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,14.480167482679768,50.752267627451566,,,,51.0448035809476,,
2020-04-09 00:10:00,,,,,,,,,,,,,,,,,,,,,,,,856.3221639851663,54.62193593262185,,,,48.01472755420189,,
2020-04-09 00:20:00,,,,,,,,,,,,,,,,,,,,,,,,14.701687468807044,53.54704465330036,,,,50.218058323206165,,
2020-04-09 00:30:00,,,,,,,,,,,,,,,,,,,,,,,,17.239488352326163,54.973207154242594,,,,51.01897046255691,,
2020-04-09 00:40:00,,,,,,,,,,,,,,,,,,,,,,,,17.80320439328365,52.66998018920314,,,,48.54444280399086,,
2020-04-09 00:50:00,,,,,,,,,,,,,,,,,,,,,,,,14.532689841084034,52.244557175965745,,,,557.2733358993794,,
2020-04-09 01:00:00,,,,,,,,,,,,,,,,,,,,,,,,16.159009361607357,54.8755633995232,,,,52.98157742153676,,
2020-04-09 01:10:00,,,,,,,,,,,,,,,,,,,,,,,,15.45055644848976,54.18346026291761,,,,53.40792818608754,,
2020-04-09 01:20:00,,,,,,,,,,,,,,,,,,,,,,,,15.855574399153953,53.205459699009864,,,,1401.8734690543113,,
2020-04-09 01:30:00,,,,,,,,,,,,,,,,,,,,,,,,19.197779751677253,53.77777452480014,,,,49.445100430375966,,
2020-04-09 01:40:00,,,,,,,,,,,,,,,,,,,,,,,,15.05472273065164,54.3337451772324,,,,53.45179182529042,,
2020-04-09 01:50:00,,,,,,,,,,,,,,,,,,,,,,,,16.374269376918978,52.80713265602285,,,,47.761652810967725,,
2020-04-09 02:00:00,,,,,,,,,,,,,,,,,,,,,,,,15.08246266590382,1041.307279232413,,,,52.62512609665128,,
2020-04-09 02:10:00,,,,,,,,,,,,,,,,,,,,,,,,13.861961798963055,57.40958035632104,,,,55.187936871100455,,
2020-04-09 02:20:00,,,,,,,,,,,,,,,,,,,,,,,,17.137074873985682,56.40119768360121,,,,53.04008708676289,,
2020-04-09 02:30:00,,,,,,,,,,,,,,,,,,,,,,,,17.102196809388733,53.074692436449524,,,,51.301856658994964,,
2020-04-09 02:40:00,,,,,,,,,,,,,,,,,,,,,,,,18.196664810642137,53.78949605041147,,,,52.09434816353773,,
2020-04-09 02:50:00,,,,,,,,,,,,,,,,,,,,,,,,16.086130558491284,56.488531223457386,,,,52.53329926448613,,
2020-04-09 03:00:00,,,,,,,,,,,,,,,,,,,,,,,,18.92335427878436,54.445076845322,,,,52.738685518307435,,
2020-04-09 03:10:00,,,,,,,,,,,,,,,,,,,,,,,,16.00069828341872,55.07875313967641,,,,50.08467169453733,,
2020-04-09 03:20:00,,,,,,,,,,,,,,,,,,,,,,,,17.894107524213787,55.215991488893955,,,,58.504196292743536,,
2020-04-09 03:30:00,,,,,,,,,,,,,,,,,,,,,,,,984.2041115584308,55.30028892889623,,,,50.37779440488042,,
2020-04-09 03:40:00,,,,,,,,,,,,,,,,,,,,,,,,17.797883880168218,55.895351279027224,,,,50.529862616113775,,
2020-04-09 03:50:00,,,,,,,,,,,,,,,,,,,,,,,,17.643947504760746,54.21382221384418,,,,48.038353735429325,,
2020-04-09 04:00:00,,,,,,,,,,,,,,,,,,,,,,,,15.794486620306197,54.68088856839614,,,,51.88963328895966,,
2020-04-09 04:10:00,,,,,,,,,,,,,,,,,,,,,,,,15.065370706605105,51.00670620764516,,,,55.02873245037696,,
2020-04-09 04:20:00,,,,,,,,,,,,,,,,,,,,,,,,16.081602109811822,56.57633582190356,,,,56.04965007100452,,
2020-04-09 04:30:00,,,,,,,,,,,,,,,,,,,,,,,,16.887392886296606,56.33180062985375,,,,52.97845647456191,,
2020-04-09 04:40:00,,,,,,,,,,,,,,,,,,,,,,,,16.329870127542037,55.907450411580975,,,,53.9616485480733,,
2020-04-09 04:50:00,,,,,,,,,,,,,,,,,,,,,,,,17.321397397187454,51.666385313347796,,,,55.53658646930346,,
2020-04-09 05:00:00,,,,,,,,,,,,,,,,,,,,,,,,17.429292300012378,55.07710872827901,,,,51.495411608831006,,
2020-04-09 05:10:00,,,,,,,,,,,,,,,,,,,,,,,,15.240156586993836,57.26630068850443,,,,57.371974791720206,,
2020-04-09 05:20:00,,,,,,,,,,,,,,,,,,,,,,,,15.914003690990153,61.95951984032197,,,,53.43551968484634,,
2020-04-09 05:30:00,,,,,,,,,,,,,,,,,,,,,,,,17.623472478293323,55.56097178745772,,,,52.806720434909174,,
2020-04-09 05:40:00,,,,,,,,,,,,,22.912720778190145,,,,,,,,,,,16.841714793205153,54.68220784636469,,,,54.04599237930761,,
2020-04-09 05:50:00,,,,,,,,,,,,,28.286039195638665,,,,,,,,,,,16.86026878608379,56.88705063295738,,,,50.383570852011005,,
2020-04-09 06:00:00,,,,,,,,,,,,,,,,,,,,,,,,17.966515396762468,56.70146399289606,,,,52.18617231797713,,
2020-04-09 06:10:00,,,,,,,,,,,,,,,,,,,,,,,,15.201049704117993,57.469997818656616,,,,50.092592945411646,,
2020-04-09 06:20:00,,,,,,,,,,,,,,,,,,,,,,,,18.0992005871822,54.63968051051518,,,,54.3483854500897,,
2020-04-09 06:30:00,,,,,,,,,,,,,,,,183.1187323235691,,,,,,,,18.945835134940477,53.15561610881937,,,,53.546477644938186,,
2020-04-09 06:40:00,,,,,,,,,,,,,,,,47.00861403101312,,,,,,,,18.153821380793225,55.04914400959985,,,,,,
2020-04-09 06:50:00,,,,,,,,,,,,,,,,,,,,,,,,19.40212707113029,54.121722129730024,,,,,,
2020-04-09 07:00:00,,,,,,,,,,,,,,,,,,,,,,,,17.67251483884426,51.85484675013217,,,,,,
2020-04-09 07:10:00,,,,,,,,,,,,,,,,,,,,,,,,741.5550293532888,,,,,,,
2020-04-09 07:20:00,,,,,,,,,,,,,,,,,,,,,,,,18.109309808739138,,,,,,,
2020-04-09 07:30:00,,,,,,,,,,,,,,,,,,,,,,,,19.146706631600846,,,,,,,
2020-04-09 07:40:00,,,,,,,,,,,,,,,,,,,,,,,,16.318916435355845,,,,,,,
2020-04-09 07:50:00,,,,,,,,,,,,,,,,,,,,,,,,19.010642774331547,,,,,,,
2020-04-09 08:00:00,,,,,,,,,,,,,,,,,,,,,,,,15.261545074189133,,,,,,,
2020-04-09 08:10:00,,,,,,,,,,,,,,,,,,,,,,,,613.688945251969,,,,,,,
2020-04-09 08:20:00,,,,,,,,,,,,,,,,,,,,,,,,20.91816131811977,,,,,,,
2020-04-09 08:30:00,,,,,,,,,,,,,,,,,,,,,,,,18.12134512924818,,,,,,,
2020-04-09 08:40:00,,,,,,,,,,,,,,,,,,,,,,,,18.518984593722013,,,,,,,
2020-04-09 08:50:00,,,,,,,,,,,,,,,,,,,,,,,,20.518940680499934,,,,,,,
2020-04-09 09:00:00,,,,,,,,,,,,,,,,,,,,,,,,18.271849870935103,,,,,,,
2020-04-09 09:10:00,,,,,,,,,,,,,,,,,,,,,,,,19.454970351497018,,,,,,,
