Timestamp,mobile-49,mobile-36,mobile-9,mobile-17,mobile-19,mobile-46,mobile-47,mobile-6,mobile-40,mobile-15,mobile-44,mobile-39,mobile-20,mobile-37,mobile-21,mobile-43,mobile-33,mobile-23,mobile-10,mobile-34,mobile-8,mobile-24,mobile-1,mobile-27,mobile-7,mobile-5,mobile-13,mobile-4,mobile-31,mobile-32,mobile-22,mobile-14,mobile-42,mobile-12
2020-04-07 15:40:00,42.946999999999996,,,,,16.0,,,,,,,44.0,,,,,,,,,,,,,,,45.0,,,,,,
2020-04-07 15:50:00,37.897,,,,,20.0,,15.0,,,,,48.0,,,,,,,,,,,,,,,45.0,,,,,,
2020-04-07 16:00:00,44.809,,,,,20.0,,,,,,,46.0,,,,,,,,,,,,,,,45.0,,41.0,,,,
2020-04-07 16:10:00,38.647,,,,,16.0,,,,,,,48.0,,,,,,,,,,,,,,,46.0,,,,,,
2020-04-07 16:20:00,37.577,,,,18.0,,,,,,,,46.0,,,,,,,,,,,,,,,,,,,,,
2020-04-07 16:30:00,40.498000000000005,,,,20.0,,,,,,,,46.0,,,,,,,,,,,,,,,,,,,,,
2020-04-07 16:40:00,42.434,,,,,,,,,,,,44.0,,,,,16.0,,,,,36.0,,,44.0,,,,,,,,47.0
2020-04-07 16:50:00,39.3,,,,,,,,,,,,,,,52.0,,,,,,,36.0,,46.0,379.6333872278429,51.0,,,,,,,49.0
2020-04-07 17:00:00,33.204,,,,,,,,,,,,,,,56.0,,,,,,,,,51.0,,51.0,,,,,,,52.0
2020-04-07 17:10:00,,,,,,,,,,,,,,,,,,,,,,,,,48.0,,49.0,,,,,,,51.0
2020-04-07 17:20:00,,,,,,,,,,,,19.0,,,,,,,,,,,,,48.0,,,,,,,,,48.0
2020-04-07 17:30:00,,,,,,,,,,,,,,,,,,,,,,,,,49.0,,,,,,,,,47.0
2020-04-07 17:40:00,,,,,,,,,,,,,,,,,,,,,,,,,50.0,,,,,,,,,48.0
2020-04-07 17:50:00,,,,,,,,,,,,,,,,,,,,,,,,,49.0,,,,,,,,,48.0
2020-04-07 18:00:00,,,,,23.0,,,,,,,,,,,,,,,,,,,,48.0,,,,,,,,,47.0
2020-04-07 18:10:00,,,,,25.0,,,,,,,,,,,,,,,,,,,,48.0,,,,,,,,,50.0
2020-04-07 18:20:00,,,,,19.0,,,,,,,,,,,,,,,,,,,,49.0,,,,,,,,,48.0
2020-04-07 18:30:00,,,,,20.0,,,,,,,,,,,,,,,,,,,,49.0,,,,,,,,,50.0
2020-04-07 18:40:00,,,,,22.0,,,,,,,,,,,,,,,,,,,,51.0,,,,,,,,,50.0
2020-04-07 18:50:00,,19.0,,,,,,12.0,,24.0,,,,,,,,,,,,,,,51.0,,,,,,,44.0,,49.0
2020-04-07 19:00:00,,24.0,,,,,,14.0,,26.0,,,,,,,,,,,21.0,36.0,,,50.0,,,,,,,45.0,,49.0
2020-04-07 19:10:00,,22.0,,,,,,18.0,,24.0,,,,,,,,,,,21.0,35.0,,,48.0,,,,,,,45.0,,49.0
2020-04-07 19:20:00,,24.0,,,,,,18.0,,26.0,,,,,,,,,,,21.0,37.0,,,48.0,,,,,,,45.0,,48.0
2020-04-07 19:30:00,,23.0,,,,,,16.0,,26.0,,,,,,,,,,,21.0,36.0,,,49.0,,,,,,,47.0,,51.0
2020-04-07 19:40:00,,22.0,,,,,,16.0,,23.0,,,,,,,28.0,,,,21.0,36.0,,,48.0,,,,,,,47.0,,53.0
2020-04-07 19:50:00,,24.0,,,,,,17.0,,24.0,,,,,,,31.0,,,,20.0,36.0,,,48.0,,,,,,,46.0,,49.0
2020-04-07 20:00:00,,21.0,,,,,,17.0,,26.0,,,,,,,30.0,,,,21.0,36.0,,,50.0,,,,,,,45.0,,49.0
2020-04-07 20:10:00,,22.0,,,,,,20.0,,22.0,,,,,,,29.0,,,,21.0,35.0,,,50.0,,,,,,,44.0,,49.0
2020-04-07 20:20:00,,22.0,,,,,,20.0,,26.0,,,,,,,29.0,,,,19.0,36.0,,,47.0,,,,,,,45.0,,50.0
2020-04-07 20:30:00,,22.0,,,,,,17.0,,22.0,,,,,,,28.0,,,,20.0,37.0,,,48.0,,,,,,,47.0,,50.0
2020-04-07 20:40:00,,,,,,,,,,22.0,,,,,,,,,,,,35.0,,,48.0,,,,,,,,,51.0
2020-04-07 20:50:00,,,,,,,,,,,,,,,,,,,,,,,,,49.0,,,,,,,,,50.0
2020-04-07 21:00:00,,,,,,,,,,,,,,,,,,,,,,,,,48.0,,,,,,,,,50.0
2020-04-07 21:10:00,,,,,,,,,,,,,,,,,,,,,,,,,50.0,,,,,,,,,55.0
2020-04-07 21:20:00,,,,,,,,,,,,,,,,,,,,,,,,,48.0,,,,,,,,,51.0
2020-04-07 21:30:00,,,,,,,,,,,,,,,,,,,,,,,,,48.0,,,,,,,,,48.0
2020-04-07 21:40:00,,,,,,,,,,,,,,,,,,,,,,,,,48.0,,,,,,,,,50.0
2020-04-07 21:50:00,,,,,,,,,,,,,,,,,,,,,,,,,47.0,,,,,,,,,47.0
2020-04-07 22:00:00,,,,,,,,,,,,,,,,,,,,,,,,,48.0,,,,,,,,,49.0
2020-04-07 22:10:00,,,,,,,,,,,,,,,,,,,,,,,,,50.0,,,,,,,,,47.0
2020-04-07 22:20:00,,,,,,,,,,,,,,,,,,,,,,,,,48.0,,,,,,,,,50.0
2020-04-07 22:30:00,,,,,,,,,,,,,,,,,,,,,,,,,49.0,,,,,,,,,48.0
2020-04-07 22:40:00,,,,,,,,,,,,,,,,,,,,,,,,,50.0,,,,,,,,,52.0
2020-04-07 22:50:00,,,,,,,,,,,,,,,,,,,,,,,,,49.0,,,,,,,,,56.0
2020-04-07 23:00:00,,,,,,,,,,,,,,,,,,,,,,,,,46.0,,,,,,,,,51.0
2020-04-07 23:10:00,,,,,,,,,,,,,,,,,,,,,,,,,47.0,,,,,,,,,48.0
2020-04-07 23:20:00,,,,,,,,,,,,,,,,,,,,,,,,,47.0,,,,,,,,,52.0
2020-04-07 23:30:00,,,,,,,,,,,,,,,,,,,,,,,,,49.0,,,,,,,,,52.0
2020-04-07 23:40:00,,,,,,,,,,,,,,,,,,,,,,,,,48.0,,,,,,,,,48.0
2020-04-07 23:50:00,,,,,,,,,,,,,,,,,,,,,,,,,50.0,,,,,,,,,50.0
2020-04-08 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,49.0,,,,,,,,,51.0
2020-04-08 00:10:00,,,,,,,,,,,,,,,,,,,,,,,,,49.0,,,,,,,,,51.0
2020-04-08 00:20:00,,,,,,,,,,,,,,,,,,,,,,,,,51.0,,,,,,,,,713.2709977064283
2020-04-08 00:30:00,,,,,,,,,,,,,,,,,,,,,,,,,48.0,,,,,,,,,48.0
2020-04-08 00:40:00,,,,,,,,,,,,,,,,,,,,,,,,,48.0,,,,,,,,,50.0
2020-04-08 00:50:00,,,,,,,,,,,,,,,,,,,,,,,,,49.0,,,,,,,,,51.0
2020-04-08 01:00:00,,,,,,,,,,,,,,,,,,,,,,,,,49.0,,,,,,,,,49.0
2020-04-08 01:10:00,,,,,,,,,,,,,,,,,,,,,,,,,48.0,,,,,,,,,51.0
2020-04-08 01:20:00,,,,,,,,,,,,,,,,,,,,,,,,,51.0,,,,,,,,,49.0
2020-04-08 01:30:00,,,,,,,,,,,,,,,,,,,,,,,,,52.0,,,,,,,,,51.0
2020-04-08 01:40:00,,,,,,,,,,,,,,,,,,,,,,,,,51.0,,,,,,,,,50.0
2020-04-08 01:50:00,,,,,,,,,,,,,,,,,,,,,,,,,54.0,,,,,,,,,49.0
2020-04-08 02:00:00,,,,,,,,,,,,,,,,,,,,,,,,,49.0,,,,,,,,,48.0
2020-04-08 02:10:00,,,,,,,,,,,,,,,,,,,,,,,,,50.0,,,,,,,,,48.0
2020-04-08 02:20:00,,,,,,,,,,,,,,,,,,,,,,,,,49.0,,,,,,,,,47.0
2020-04-08 02:30:00,,,,,,,,,,,,,,,,,,,,,,,,,49.0,,,,,,,,,47.0
2020-04-08 02:40:00,,,,,,,,,,,,,,,,,,,,,,,,,50.0,,,,,,,,,47.0
2020-04-08 02:50:00,,,,,,,,,,,,,,,,,,,,,,,,,51.0,,,,,,,,,50.0
2020-04-08 03:00:00,,,,,,,,,,,,,,,,,,,,,,,,,50.0,,,,,,,,,47.0
2020-04-08 03:10:00,,,,,,,,,,,,,,,,,,,,,,,,,50.0,,,,,,,,,48.0
2020-04-08 03:20:00,,,,,,,,,,,,,,,,,,,,,,,,,49.0,,,,,,,,,49.0
2020-04-08 03:30:00,,,,,,,,,,,,,,,,,,,,,,,,,48.0,,,,,,,,,50.0
2020-04-08 03:40:00,,,,,,,,,,,,,,,,,,,,,,,,,49.0,,,,,,,,,47.0
2020-04-08 03:50:00,,,,,,,,,,,,,,,,,,,,,,,,,51.0,,,,,,,,,47.0
2020-04-08 04:00:00,,,,,,,,,,,,,,,,,,,,,,,,,48.0,,,,,,,,,48.0
2020-04-08 04:10:00,,,,,,,,,,,,,,,,,,,,,,,,,48.0,,,,,,,,,48.0
2020-04-08 04:20:00,,,,,,,,,,,,,,,,,,,,,,,,,49.0,,,,,,,,,48.0
2020-04-08 04:30:00,,,,,,,,,,,,,,,,,,,,,,,,,48.0,,,,,,,,,51.0
2020-04-08 04:40:00,,,,,,,,,,,,,,,,,,,,,,,,,48.0,,,,,,,,,49.0
2020-04-08 04:50:00,,,,,,,,,,,,,,,,,,,,,,,,,51.0,,,,,,,,,50.0
2020-04-08 05:00:00,,,,,,,,,,,,,,,,,,,,,,,,,49.0,,,,,,,,,50.0
2020-04-08 05:10:00,,,,,,,,,,,,,,,,,,,,,,,,,49.0,,,,,,,,,51.0
2020-04-08 05:20:00,,,,,,,,,,,,,,,,,,,,,,,,,51.0,,,,,,,,,47.0
2020-04-08 05:30:00,,,,,,,,,,,,,,,,,,,,,,,,,52.0,,,,,,,,,46.0
2020-04-08 05:40:00,,,,,,,,,,,,,,,,,,,,,,,,,49.0,,,,,,,,,48.0
2020-04-08 05:50:00,,,,,,,,,,,,,,,,,,,,,,,,,47.0,,,,,,,,,48.0
2020-04-08 06:00:00,,,,,,,,,,,,,,,,,,,,,,,,,50.0,,,,,,,,,48.0
2020-04-08 06:10:00,,,,,,,,,,,,,,,,,,,,,,,,,48.0,,,,,,42.0,,,47.0
2020-04-08 06:20:00,,,,,,,,,,,,,,,,,,,,,,,,,51.0,,,,,,45.0,,,48.0
2020-04-08 06:30:00,,,,,,,,,,,,,,,,,,,,,,,,,49.0,,,,,,,,,46.0
2020-04-08 06:40:00,,,,,,,,,,,,,,,,,,,,,,,36.0,,49.0,,,,,,,46.0,,
2020-04-08 06:50:00,,,,,,,,,,,,,,,55.842,,,,,,,,,,52.0,,,,,,,47.0,,
2020-04-08 07:00:00,,,,24.0,,,10.0,,,,,,,,,,,,,,,,,,49.0,,,,,,,46.0,,
2020-04-08 07:10:00,,,,481.9719584947102,,,,,,,,,,,,,,,,,,,,,1155.690043387354,,,,,,,47.0,,
2020-04-08 07:20:00,,,,,,,,,,,,,,46.0,,54.0,,,,,,,,,51.0,,,,,,,47.0,,
2020-04-08 07:30:00,,,,,,,,,,,,,45.0,,,56.0,,,,,,,,,50.0,,,,,,,44.0,,
2020-04-08 07:40:00,,,,,,,,,,,,,45.0,,,,,,,,,,,,,,,,,38.0,,45.0,,
2020-04-08 07:50:00,,,,,,,,,,,,,46.0,,,,,,,,,,,,,49.0,,,,,,44.0,,
2020-04-08 08:00:00,,,,,,,,,,,,23.0,48.0,,,,,,,,,,,,,47.0,,,,,,46.0,,
2020-04-08 08:10:00,,,,,,14.0,,,,,,24.0,50.0,,,,,,,,,,,,,,,,,,,49.0,,
2020-04-08 08:20:00,,,,,,14.0,,,,,,,47.0,,,,,,,,,,,,,,,,,,,46.0,,
2020-04-08 08:30:00,45.542,,,,,16.0,,,,,,,48.0,,,,,,,,,,,,,,,,,,,48.0,,
2020-04-08 08:40:00,36.372,,,,,17.002866441004194,,,,,,,50.00249593952574,,,,,,,,,,,,,,,,,,,46.10231378366903,,
2020-04-08 08:50:00,36.372,,,,,16.04771651850192,,,,,,,45.87970633313347,,,,,,,,,,,,,,,,,,,47.1950919494147,,
2020-04-08 09:00:00,36.372,,,,,18.004240935282592,,,,,,,47.771336043139705,,,,,,,,,,,,,,,,,,,49.87630731017935,,
2020-04-08 09:10:00,36.372,,,,,20.000536529082492,,,,,,,42.73854290996247,,,,,,,,,,,,,,,,,,,46.3705635989896,,
2020-04-08 09:20:00,36.372,,,,,20.11096856067002,,,,,,,49.749637546247904,,,,,,,,,,,,,,,,,,,48.87074881021986,,
2020-04-08 09:30:00,36.372,,,,,16.055686414152348,,,,,,,44.19349322662617,,,,,,,,,,,,,,,,,,,44.184181657585604,,
2020-04-08 09:40:00,36.372,,,,,16.86707496570116,,,,,,,43.02227014454154,,,,,,,,,,,,,,,,,,,48.562410053627936,,
2020-04-08 09:50:00,36.372,,,,,15.783706366144733,,,,,,,44.711602977003324,,,,,,,,,,,,,,,,,,,46.76748540177835,,
2020-04-08 10:00:00,36.372,,,,,16.337915791890033,,,,,,,45.62559336985598,,,,,,,,,,,,,,,,,,,46.72449497534986,,
2020-04-08 10:10:00,36.372,,,,,14.531280899501464,,,,,,,44.22839696865533,,,,,,,,,,,,,,,,,,,45.84511022435278,,
2020-04-08 10:20:00,36.372,,,,,17.691752867636787,,,,,,,656.1213215005146,,,,,,,,,,,,,,,,,,,47.00472943884271,,
2020-04-08 10:30:00,36.372,,,,,15.442129156322867,,,,,,,43.643660597000206,,,,,,,,,,,,,,,,,,,47.945121202221614,,
2020-04-08 10:40:00,36.372,,,,,15.933502047268677,,,,,,,44.518004447340886,,,,,,,,,,,,,,,,,,,45.93905875139719,,
2020-04-08 10:50:00,36.372,,,,,15.700948041140794,,,,,,,44.39342872842452,,,,,,,,,,,,,,,,,,,48.62422408559539,,
2020-04-08 11:00:00,36.372,,,,,19.474763075945333,,,,,,,49.70374615429514,,,,,,,,,,,,,,,,,,,46.05567918693938,,
2020-04-08 11:10:00,36.372,,,,,14.84548454586205,,,,,,,45.77392743390219,,,,,,,,,,,,,,,,,,,47.653457750763856,,
2020-04-08 11:20:00,36.372,,,,,14.177675695039493,,,,,,,44.282462451314316,,,,,,,,,,,,,,,,,,,46.28128774201075,,
2020-04-08 11:30:00,36.372,,,,,17.620079869229627,,,,,,,706.5416281206948,,,,,,,,,,,,,,,,,,,47.93942947594907,,
2020-04-08 11:40:00,36.372,,,,,16.247347552583243,,,,,,,45.432196977787676,,,,,,,,,,,,,,,,,,,45.6163879206436,,
2020-04-08 11:50:00,36.372,,,,,457.39499527738434,,,,,,,48.74005693833771,,,,,,,,,,,,,,,,,,,43.38500596307117,,
2020-04-08 12:00:00,36.372,,,,,14.650877310301038,,,,,,,47.32355318556893,,,,,,,,,,,,,,,,,,,45.671793809974496,,
2020-04-08 12:10:00,36.372,,,,,16.324393994499804,,,,,,,48.417867571444035,,,,,,,,,,,,,,44.62012062301097,,,,,46.670238588102684,,
2020-04-08 12:20:00,36.372,,,,,15.997824414207678,,,,,,,48.35049829381979,,,,,,,,,,,,,,,,,,,45.59530992286199,,
2020-04-08 12:30:00,36.372,,,,,19.43164027771404,,,,,,,44.415989796134156,,,,,,,,,,,,,,,,,,,49.290712494151656,,
2020-04-08 12:40:00,36.372,,,,,17.024294263645967,18.85523075544392,,,,,,43.338128946956566,,,,,,,,,,,,,,,,,,,45.20967005120404,,
2020-04-08 12:50:00,36.372,,,,,16.911827380190882,,,,,,,50.18660618196238,,,,,,,,,,,,,,,,,,,,,
2020-04-08 13:00:00,36.372,,,,,19.154580557371307,,,,,,,43.66303263460652,,,,,,,,,,,,,,,43.955040052828075,,,,,,
2020-04-08 13:10:00,36.372,,,,,18.22114442722892,,,,,,,43.04551252447923,,,,,,,,,,,,,,,44.36973815947821,,,,,,
2020-04-08 13:20:00,36.372,,,,,18.282919163331385,,,,,,,47.550406623234146,,,,,,,,,,,,,,,38.987583203492825,,,,,,
2020-04-08 13:30:00,36.372,,,,,18.121811343708114,,,,,,,48.413307573446644,,,,,,,,,,,,,,,,,,,,,
2020-04-08 13:40:00,36.372,,,,,16.568194632900322,,,,,,,190.17390444986324,,,,,,,,,,,,,,,,,,,,,
2020-04-08 13:50:00,36.372,,,,,76.88239297507276,,,,,,,52.482316098520755,,,,,,,,,,,,,,,,,,,,,
2020-04-08 14:00:00,36.372,,,,,16.916738718775292,,,,,,,46.847735421814384,,,,,,,,,,,,,,,,,,,,,
2020-04-08 14:10:00,36.372,,,,,21.370417780515844,,,,,,,47.01673203897608,,,,,,,,,,,,,,,40.69322286736948,,,,,,
2020-04-08 14:20:00,36.372,,,,,18.770233617258874,,,,,,,45.889470722577904,,,,,,,,,,,,,,,41.99518447466547,,,,,,
2020-04-08 14:30:00,36.372,,,,,16.909975612174158,,,,,,,43.24758853227395,,,,,,,,,,,,,,,44.200571537438286,,,,,,
2020-04-08 14:40:00,36.372,,,,,14.574647335453456,,,,,,,50.835658330383644,,,,,,,,,,,,,,,45.27627607675791,,,,,,
2020-04-08 14:50:00,36.372,,,,,15.939698282963601,,,,,,,50.151199549349286,,,,,,,,,,,,,,,47.68941536167608,,,,,,
2020-04-08 15:00:00,36.372,,,,,21.498877844694444,,,,,,,45.3773352258055,,,,,,,,,,,,,,,45.68983623549739,,,,,,
2020-04-08 15:10:00,36.372,,,,,17.274461208939307,,,,,,,46.61143236189051,,,,,,,,,,,,,,,45.10817145570211,,,,,,
2020-04-08 15:20:00,36.372,,,,,17.03574054535399,,,,,,,43.65633279897405,,,,,,,,,,,,,,,45.05814638248528,,,,,,
2020-04-08 15:30:00,36.372,,,,,19.834524362158817,,,,,,,40.680140512821424,,,,,,,,,,,,,,,47.213316941724756,,,,,,
2020-04-08 15:40:00,36.372,,,,,17.148273745664092,,,,,,,45.04302861337281,,,,,,,,,,,,,,,48.334067670010654,,,,,,
2020-04-08 15:50:00,36.372,,,,,18.359885113164356,,,,,,,56.01320377728135,,,,,,,,,,,,,,,715.609784158838,,,,,,
2020-04-08 16:00:00,36.372,,,,,21.50514290500755,,,,,,,49.1466439743819,,,,,,,,,,,,,,47.55233761088955,50.10355940723238,,,,,,
2020-04-08 16:10:00,36.372,,,,,16.585909881918848,,,,,,,43.153314958314674,,,,,,,,,,,,,,50.67473758682607,47.632561459917916,,,,,,
2020-04-08 16:20:00,36.372,,,,,15.145886831524885,,,,,,,40.61954225515402,,,,,,,,,,,,,,47.58775561519944,44.68031329141455,,39.830363172069546,,,,
2020-04-08 16:30:00,,,,,,19.58580377978586,,,,,,,,,,,,,,,,,38.019117274317274,,,48.24889121282897,47.1412783330161,,,34.49328918046831,,,,
2020-04-08 16:40:00,,,,,24.998453585587896,,,,,,,,,,,69.21628734729806,,,,,,,38.100753935301306,,,50.507249421869055,,,,,42.15545562665662,,,
2020-04-08 16:50:00,,,,,21.18647750053394,,,,,,,20.788417212738022,,,,83.46924272916426,,,,,,,36.71540818496686,,49.01323668654898,,,,,,566.3641566907418,,,
2020-04-08 17:00:00,,,,,40.158027315217275,,,,,,,,,,,191.39100424634674,,,,,,,,,48.680115414658545,,,,,,47.569354741789844,,,
2020-04-08 17:10:00,,,,,,,,,,,,,,,,,,15.0,,,,,,,47.7460816308451,,,,,,45.92542263317858,,,
2020-04-08 17:20:00,,,,,,,11.787189885461874,,,,,,,,,,,15.0,,,,,,,44.13236577855609,,,,,,,,,
2020-04-08 17:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-08 17:40:00,,,,,,,,,,,,,,,,,,,,,,,,,45.591325332729475,,,,,,,,,
2020-04-08 17:50:00,,,,,,,,,,,,,,,,,,,,,,,,,49.07461285312449,,,,,,,,,
2020-04-08 18:00:00,,,,,,,,,,,,,,,,,,,,,,,,,49.915030662877385,,,,,,,,,
2020-04-08 18:10:00,,,,,,,,,,,,,,,,,,,,,,,,,48.443036984050465,,,,,,,,,
2020-04-08 18:20:00,,,,,,,,,,,,,,,,,,,,,,,,,47.94970088090247,,,,,,,,,
2020-04-08 18:30:00,,,,,,,,,,,,,,,,,,,,,,,,,51.18152783356452,,,,,,,,,
2020-04-08 18:40:00,,,,,,,,,,,,,,,,,,,,,,,,,52.286783651179476,,,,,,,,,
2020-04-08 18:50:00,,,,,,,,,,,,,,,,,,,,,,,,,52.77221270657184,,,,,,,,,
2020-04-08 19:00:00,,,,,,,,,,,,,,,,,,,,,,,,,50.975201238560885,,,,,,,,,
2020-04-08 19:10:00,,,,,,,,,,,,,,,,,,,,,,,,,53.03413085959584,,,,,,,,,
2020-04-08 19:20:00,,,,,,,,,,,,,,,,,,,,,,,,,48.55678930249938,,,,,,,,,
2020-04-08 19:30:00,,,,,,,,,,,,,,,,,,,,,,,,,51.33970503786208,,,,,,,,,
2020-04-08 19:40:00,,,,,,,,,,,,,,,,,,,,,,,,,716.5191000515144,,,,,,,,,
2020-04-08 19:50:00,,,,,,,,,,,,,,,,,,,,,,,,,50.831817825998236,,,,,,,,,
2020-04-08 20:00:00,,,,,,,,,,,,,,,,,,,,,,,,,48.37882327186833,,,,,,,,,
2020-04-08 20:10:00,,,,,,,,,,,,,,,,,,,,,,,,,47.76102352332501,,,,,,,,,
2020-04-08 20:20:00,,,,,,,,,,,,,,,,,,,,,,,,,49.648626681032866,,,,,,,,,
2020-04-08 20:30:00,,,,,,,,,,,,,,,,,,,,,,,,,51.08697980754435,,,,,,,,,
2020-04-08 20:40:00,,,,,,,,,,,,,,,,,,,,,,,,,48.77353684567462,,,,,,,,,
2020-04-08 20:50:00,,,,,,,,,,,,,,,,,,,,,,,,,52.2980234424047,,,,,,,,,
2020-04-08 21:00:00,,,,,,,,,,,,,,,,,,,,,,,,,50.39988704239569,,,,,,,,,
2020-04-08 21:10:00,,,,,,,,,,,,,,,,,,,,,,,,,48.86327757677592,,,,,,,,,
2020-04-08 21:20:00,,,,,,,,,,,,,,,,,,,,,,,,,51.85658399724067,,,,,,,,,
2020-04-08 21:30:00,,,,,,,,,,,,,,,,,,,,,,,,,56.09539446876368,,,,,,,,,
2020-04-08 21:40:00,,,,,,,,,,,,,,,,,,,,,,,,,53.314934381995094,,,,,,,,,
2020-04-08 21:50:00,,,,,,,,,,,,,,,,,,,,,,,,,51.242378580795794,,,,,,,,,
2020-04-08 22:00:00,,,,,,,,,,,,,,,,,,,,,,,,,47.60509245167865,,,,,,,,,
2020-04-08 22:10:00,,,,,,,,,,,,,,,,,,,,,,,,,50.40594377442039,,,,,,,,,
2020-04-08 22:20:00,,,,,,,,,,,,,,,,,,,,,,,,,49.47857130098512,,,,,,,,,
2020-04-08 22:30:00,,,,,,,,,,,,,,,,,,,,,,,,,52.61610884266363,,,,,,,,,
2020-04-08 22:40:00,,,,,,,,,,,,,,,,,,,,,,,,,48.72127517507961,,,,,,,,,
2020-04-08 22:50:00,,,,,,,,,,,,,,,,,,,,,,,,,50.74018935699272,,,,,,,,,
2020-04-08 23:00:00,,,,,,,,,,,,,,,,,,,,,,,,,51.774734446496936,,,,,,,,,
2020-04-08 23:10:00,,,,,,,,,,,,,,,,,,,,,,,,,53.8928955139849,,,,,,,,,
2020-04-08 23:20:00,,,,,,,,,,,,,,,,,,,,,,,,,52.83988613265268,,,,,,,,,
2020-04-08 23:30:00,,,,,,,,,,,,,,,,,,,,,,,,,49.62897578448421,,,,,,,,,
2020-04-08 23:40:00,,,,,,,,,,,,,,,,,,,,,,,,,700.5166423289403,,,,,,,,,
2020-04-08 23:50:00,,,,,,,,,,,,,,,,,,,,,,,,,50.18837535703422,,,,,,,,,
2020-04-09 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,49.89960864080249,,,,,,,,,
2020-04-09 00:10:00,,,,,,,,,,,,,,,,,,,,,,,,,50.106958480897724,,,,,,,,,
2020-04-09 00:20:00,,,,,,,,,,,,,,,,,,,,,,,,,51.89657195818602,,,,,,,,,
2020-04-09 00:30:00,,,,,,,,,,,,,,,,,,,,,,,,,49.64021098660076,,,,,,,,,
2020-04-09 00:40:00,,,,,,,,,,,,,,,,,,,,,,,,,52.939462115217935,,,,,,,,,
2020-04-09 00:50:00,,,,,,,,,,,,,,,,,,,,,,,,,48.616525705157,,,,,,,,,
2020-04-09 01:00:00,,,,,,,,,,,,,,,,,,,,,,,,,51.35618284743369,,,,,,,,,
2020-04-09 01:10:00,,,,,,,,,,,,,,,,,,,,,,,,,50.71540708848464,,,,,,,,,
2020-04-09 01:20:00,,,,,,,,,,,,,,,,,,,,,,,,,49.412703543462655,,,,,,,,,
2020-04-09 01:30:00,,,,,,,,,,,,,,,,,,,,,,,,,52.33251617087223,,,,,,,,,
2020-04-09 01:40:00,,,,,,,,,,,,,,,,,,,,,,,,,49.905444428873615,,,,,,,,,
2020-04-09 01:50:00,,,,,,,,,,,,,,,,,,,,,,,,,53.126647067804775,,,,,,,,,
2020-04-09 02:00:00,,,,,,,,,,,,,,,,,,,,,,,,,51.28652816201786,,,,,,,,,
2020-04-09 02:10:00,,,,,,,,,,,,,,,,,,,,,,,,,55.109765955313065,,,,,,,,,
2020-04-09 02:20:00,,,,,,,,,,,,,,,,,,,,,,,,,56.08669616138393,,,,,,,,,
2020-04-09 02:30:00,,,,,,,,,,,,,,,,,,,,,,,,,51.5354671991291,,,,,,,,,
2020-04-09 02:40:00,,,,,,,,,,,,,,,,,,,,,,,,,53.472434065368226,,,,,,,,,
2020-04-09 02:50:00,,,,,,,,,,,,,,,,,,,,,,,,,54.19575410000431,,,,,,,,,
2020-04-09 03:00:00,,,,,,,,,,,,,,,,,,,,,,,,,49.9694798554536,,,,,,,,,
2020-04-09 03:10:00,,,,,,,,,,,,,,,,,,,,,,,,,52.37065276647198,,,,,,,,,
2020-04-09 03:20:00,,,,,,,,,,,,,,,,,,,,,,,,,52.33538437748257,,,,,,,,,
2020-04-09 03:30:00,,,,,,,,,,,,,,,,,,,,,,,,,50.42061308007492,,,,,,,,,
2020-04-09 03:40:00,,,,,,,,,,,,,,,,,,,,,,,,,57.29490053905529,,,,,,,,,
2020-04-09 03:50:00,,,,,,,,,,,,,,,,,,,,,,,,,52.824757338133146,,,,,,,,,
2020-04-09 04:00:00,,,,,,,,,,,,,,,,,,,,,,,,,52.202234075325926,,,,,,,,,
2020-04-09 04:10:00,,,,,,,,,,,,,,,,,,,,,,,,,49.136723508609,,,,,,,,,
2020-04-09 04:20:00,,,,,,,,,,,,,,,,,,,,,,,,,52.73936834432232,,,,,,,,,
2020-04-09 04:30:00,,,,,,,,,,,,,,,,,,,,,,,,,55.10795967927135,,,,,,,,,
2020-04-09 04:40:00,,,,,,,,,,,,,,,,,,,,,,,,,50.092833206189276,,,,,,,,,
2020-04-09 04:50:00,,,,,,,,,,,,,,,,,,,,,,,,,51.80287697241531,,,,,,,,,
2020-04-09 05:00:00,,,,,,,,,,,,,,,,,,,,,,,,,54.09712106192898,,,,,,,,,
2020-04-09 05:10:00,,,,,,,,,,,,,,,,,,,,,,,,,53.04437291745856,,,,,,,,,
2020-04-09 05:20:00,,,,,,,,,,,,26.69290997472899,,,,,,,,,,,,,49.97093886378077,,,,,,,,,
2020-04-09 05:30:00,,,,,,,,,,,,27.678117517194053,,,,,,,,,,,,,54.32818060893101,,,,,,,,,
2020-04-09 05:40:00,,,,,,,,,,,,26.156261394371928,,,,,,,,,,,,,52.18387377739143,,,,,,,,,
2020-04-09 05:50:00,,,,,,,,,,,,27.57218680163421,,,,,,,,,,,,,54.64009053609357,,,,,,,,,
2020-04-09 06:00:00,,,,,,,,,,,,24.942800196111055,,,,,,,,,,,,,53.29258380945193,,,,,,,,,
2020-04-09 06:10:00,,,,,,,,,,,,,,,,,,,,,,,,,52.16899438537246,,,,,,,,,
