Timestamp,mobile-43,mobile-42,mobile-17,mobile-19,mobile-25,mobile-46,mobile-47,mobile-6,mobile-39,mobile-44,mobile-4,mobile-20,mobile-41,mobile-33,mobile-35,mobile-23,mobile-34,mobile-24,mobile-10,mobile-31,mobile-27,mobile-40,mobile-37,mobile-15,mobile-36,mobile-22,mobile-45,mobile-9
2020-04-07 19:40:00,,,,,,,,,28.0,,,,,,,,,,,,,,,39.0,,,,
2020-04-07 19:50:00,,,,,,,,,,,,,,,,,,,,,,,,42.0,,,,
2020-04-07 20:00:00,,,,,,,,,,,,,,,,,,,,,,,,41.0,,,,
2020-04-07 20:10:00,,,,,,,,,,,,,,,,,,,,,,,,41.0,,,,
2020-04-07 20:20:00,,,,,,,,,,,,,,,,,,,,,,,,38.0,,,,
2020-04-07 20:30:00,,,,,,,,,30.0,,,,,,,,,,,,,,,39.0,,,,
2020-04-07 20:40:00,,,,,,,,,27.0,,,,,,,,,,,,,,,38.0,,,,
2020-04-07 20:50:00,,,,,,,,,,,,,,,,,,,,,,,,39.0,,,,
2020-04-07 21:00:00,,,,,,,,,,,,,,,,,,,,,,,,38.0,,,,
2020-04-07 21:10:00,,,,,,,,,,,,,,,,,,,,,,,,39.0,,,,
2020-04-07 21:20:00,,,,,,,,,,,,,,,,,,,,,,,,40.0,,,,
2020-04-07 21:30:00,,,,,,,,,,,,,,,,,,,,,,,,40.0,,,,
2020-04-07 21:40:00,,,,,,,,,,,,,,,,,,,,,,,,41.0,,,,
2020-04-07 21:50:00,,,,,,,,,,,,,,,,,,,,,,,,43.0,,,,
2020-04-07 22:00:00,,,,,,,,,,,,,,,,,,,,,,,,41.0,,,,
2020-04-07 22:10:00,,,,,,,,,,,,,,,,,,,,,,,,40.0,,,,
2020-04-07 22:20:00,,,,,,,,,,,,,,,,,,,,,,,,38.0,,,,
2020-04-07 22:30:00,,,,,,,,,,,,,,,,,,,,,,,,40.0,,,,
2020-04-07 22:40:00,,,,,,,,,,,,,,,,,,,,,,,,39.0,,,,
2020-04-07 22:50:00,,,,,,,,,,,,,,,,,,,,,,,,39.0,,,,
2020-04-07 23:00:00,,,,,,,,,,,,,,,,,,,,,,,,41.0,,,,
2020-04-07 23:10:00,,,,,,,,,,,,,,,,,,,,,,,,39.0,,,,
2020-04-07 23:20:00,,,,,,,,,,,,,,,,,,,,,,,,39.0,,,,
2020-04-07 23:30:00,,,,,,,,,,,,,,,,,,,,,,,,40.0,,,,
2020-04-07 23:40:00,,,,,,,,,,,,,,,,,,,,,,,,39.0,,,,
2020-04-07 23:50:00,,,,,,,,,,,,,,,,,,,,,,,,40.0,,,,
2020-04-08 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,41.0,,,,
2020-04-08 00:10:00,,,,,,,,,,,,,,,,,,,,,,,,39.0,,,,
2020-04-08 00:20:00,,,,,,,,,,,,,,,,,,,,,,,,39.0,,,,
2020-04-08 00:30:00,,,,,,,,,,,,,,,,,,,,,,,,39.0,,,,
2020-04-08 00:40:00,,,,,,,,,,,,,,,,,,,,,,,,39.0,,,,
2020-04-08 00:50:00,,,,,,,,,,,,,,,,,,,,,,,,40.0,,,,
2020-04-08 01:00:00,,,,,,,,,,,,,,,,,,,,,,,,39.0,,,,
2020-04-08 01:10:00,,,,,,,,,,,,,,,,,,,,,,,,40.0,,,,
2020-04-08 01:20:00,,,,,,,,,,,,,,,,,,,,,,,,40.0,,,,
2020-04-08 01:30:00,,,,,,,,,,,,,,,,,,,,,,,,38.0,,,,
2020-04-08 01:40:00,,,,,,,,,,,,,,,,,,,,,,,,40.0,,,,
2020-04-08 01:50:00,,,,,,,,,,,,,,,,,,,,,,,,38.0,,,,
2020-04-08 02:00:00,,,,,,,,,,,,,,,,,,,,,,,,38.0,,,,
2020-04-08 02:10:00,,,,,,,,,,,,,,,,,,,,,,,,39.0,,,,
2020-04-08 02:20:00,,,,,,,,,,,,,,,,,,,,,,,,40.0,,,,
2020-04-08 02:30:00,,,,,,,,,,,,,,,,,,,,,,,,40.0,,,,
2020-04-08 02:40:00,,,,,,,,,,,,,,,,,,,,,,,,42.0,,,,
2020-04-08 02:50:00,,,,,,,,,,,,,,,,,,,,,,,,39.0,,,,
2020-04-08 03:00:00,,,,,,,,,,,,,,,,,,,,,,,,39.0,,,,
2020-04-08 03:10:00,,,,,,,,,,,,,,,,,,,,,,,,40.0,,,,
2020-04-08 03:20:00,,,,,,,,,,,,,,,,,,,,,,,,39.0,,,,
2020-04-08 03:30:00,,,,,,,,,,,,,,,,,,,,,,,,38.0,,,,
2020-04-08 03:40:00,,,,,,,,,,,,,,,,,,,,,,,,39.0,,,,
2020-04-08 03:50:00,,,,,,,,,,,,,,,,,,,,,,,,41.0,,,,
2020-04-08 04:00:00,,,,,,,,,,,,,,,,,,,,,,,,37.0,,,,
2020-04-08 04:10:00,,,,,,,,,,,,,,,,,,,,,,,,40.0,,,,
2020-04-08 04:20:00,,,,,,,,,,,,,,,,,,,,,,,,39.0,,,,
2020-04-08 04:30:00,,,,,,,,,,,,,,,,,,,,,,,,40.0,,,,
2020-04-08 04:40:00,,,,,,,,,,,,,,,,,,,,,,,,38.0,,,,
2020-04-08 04:50:00,,,,,,,,,,,,,,,,,,,,,,,,39.0,,,,
2020-04-08 05:00:00,,,,,,,,,,,,,,,,,,,,,,,,38.0,,,,
2020-04-08 05:10:00,,,,,,,,,,,,,,,,,,,,,,,,38.0,,,,
2020-04-08 05:20:00,,,,,,,,,,,,,,,,,,,,,,,,40.0,,,,
2020-04-08 05:30:00,,,,,,,,,,,,,,,,,,,,,,,,39.0,,,,
2020-04-08 05:40:00,,,,,,,,,,,,,,,,,,,,,,,,38.0,,,,
2020-04-08 05:50:00,,,,,,,,,,,,,,,,,,,,,,,,40.0,,,,
2020-04-08 06:00:00,,,,,,,,,,,,,,,,,,,,,,,,40.0,,,,
2020-04-08 06:10:00,,,,,,,,,,,,,,,,,,,,,,,,41.0,,,,
2020-04-08 06:20:00,,,,,,,,,,,,,,,37.0,,,,,,,,,40.0,,,,
2020-04-08 06:30:00,,,,,,,,,,,,,,,36.0,,,,,,,,,37.0,,,,
2020-04-08 06:40:00,,,,,,,,,,,,,,,34.0,,,,,,,,,38.0,,46.0,,
2020-04-08 06:50:00,,,,,,,,59.87000000000001,,,,,,,,,,,,,,41.0,,38.0,,46.0,,
2020-04-08 07:00:00,,,,,,,,65.999,,,,,,,,,,,,,,51.0,,38.0,,48.0,,
2020-04-08 07:10:00,,22.0,,,,,,,,,,,,,,,,,,,,,,41.0,,49.0,,
2020-04-08 07:20:00,,,,,,44.0,38.0,,,,,,,21.0,,,,,,,,,,37.0,,47.0,,
2020-04-08 07:30:00,23.0,,,,,38.0,40.0,,,,,,,21.0,,,,,,,,,,924.0535395359584,,49.0,,
2020-04-08 07:40:00,25.0,,,,,,44.0,,,,,,,20.0,,,,,,,,,,36.0,,48.0,,
2020-04-08 07:50:00,23.0,,,,,,40.0,,,,,,,20.0,,,,,,,,,42.0,,,49.0,,
2020-04-08 08:00:00,24.0,,,,,,44.0,,,,28.0,,,19.0,,,,,,,,,45.0,,,50.0,,
2020-04-08 08:10:00,26.0,,,,,,38.0,,,,29.0,,,19.0,,,,,,,,,41.0,,,49.0,,
2020-04-08 08:20:00,26.0,,,,,,46.0,,,,28.0,,35.2,22.0,,,,,,,,,41.0,,,45.0,,
2020-04-08 08:30:00,24.0,,,,,,48.0,,,,29.0,,,20.159057830354058,,,,,,,,,42.0,,,45.06428277054996,,
2020-04-08 08:40:00,21.262928940102558,,,,,,48.28794191069575,,,,30.27109525024406,,,20.0892346289238,,,,,,,,,41.56701402278812,,,49.90698931647806,,
2020-04-08 08:50:00,21.99670897661942,,,,,,42.29624861456744,,,,28.605445072305976,,,19.097788045175648,,,,,,,,,41.233919013070434,,,48.96749559864995,,
2020-04-08 09:00:00,994.1199536881804,,,,,,44.01870233808593,,,,28.866534120389012,,,19.66725330747376,,,,,,,,,42.2061694735649,,,46.78801707119703,,
2020-04-08 09:10:00,23.026416774232143,,,,,,35.726852114673946,,,,28.18230295804993,,,21.10086079165196,,,,,,,,,42.58474296895384,,,46.16769209415089,,
2020-04-08 09:20:00,23.919382412413913,,,,,,46.031849602014596,,,,29.13549711954959,,,21.514001304646694,,,,,,,,,45.211421913730575,,,46.31740629707093,,
2020-04-08 09:30:00,24.364948640229386,,,,,,45.48079439807656,,,,29.576711490216297,,,19.84122421445426,,,,,,,,,44.45432822551343,,,47.03742226802473,,
2020-04-08 09:40:00,22.727466478396558,,,,,,44.092274473310816,,,,30.3242852354914,,,20.739044411116094,,,,,,,,,42.96838200415354,,,45.772357619467705,,
2020-04-08 09:50:00,24.002118995808182,,,,,,47.93862857598937,,,,29.030912050450848,,,21.115599997250744,,,,,,,,,43.66301840450157,,,48.32064964797689,,
2020-04-08 10:00:00,22.988655861527896,,,,,,51.52669505518722,,,,28.922431854095734,,,21.405277334639273,,,,,,,,,45.6371367503589,,,45.33571608851499,,
2020-04-08 10:10:00,25.485930760399352,,,,,,48.18257744051889,,,,30.906372483675426,,,20.600830044995316,,,,,,,,,43.12478751213831,,,45.16762255589006,,
2020-04-08 10:20:00,23.054880344401266,,,,,,46.259888796158286,,,,31.424253016522588,,,21.103618986395553,,,,,,,,,708.7470380495274,,,46.18906626078301,,
2020-04-08 10:30:00,23.60883822802549,,,,,,43.89004434410916,,,,28.86664246715747,,,21.668039336906354,,,,,,,,,45.71809236591258,,,46.7077992663001,,
2020-04-08 10:40:00,24.902351606717684,,,,,,43.40546325243163,,,,30.18731522774283,,,19.433731139293695,,,,,,,,,44.43984261840972,,,47.99389620817863,,
2020-04-08 10:50:00,23.804369852068504,,,,,,42.75575307715778,,,,478.1499711815533,,,19.403055613123087,,,,,,,,,44.98360493447512,,,49.834905429225294,,
2020-04-08 11:00:00,26.189924267989827,,,,,,44.42245466795069,,,,29.9245169806027,,,20.148194151452888,,,,,,,,,40.87990617890926,,,1128.8214482914036,,
2020-04-08 11:10:00,26.55291592846755,,,,,,46.075041230235385,,,,29.563876043059825,,,20.12060776276951,,,,,,,,,39.7161154455158,,,45.45243836631101,,
2020-04-08 11:20:00,899.9857900845375,,,,,,51.86908989160521,,,,29.712144056828226,,,19.33678957364118,,,,,,,,,44.070139829690646,,,49.96582216350018,,
2020-04-08 11:30:00,21.017734811943864,,,,,,46.53122863735234,,,,29.829182769715352,,,20.90102907355871,,,,,,,,,43.56326928104711,,,959.9935716660685,,
2020-04-08 11:40:00,21.535742219499177,,,,,,42.40619039706369,,,,29.124598794297786,,,20.752816824228645,,,,,,,,,45.1276661391556,,,47.347955548593944,,
2020-04-08 11:50:00,24.951361383032584,,,,,,50.022610729836394,,,,29.79867495219605,,,20.56717175809835,,,,,,,,,43.314764062596,,,48.42263427687122,,
2020-04-08 12:00:00,24.036841294648738,,,,,,44.992164687089016,,,,29.20644619355021,,,19.737996003391054,,,,,,47.078157712689645,,,42.98013976912217,,,910.696086350968,,
2020-04-08 12:10:00,22.47563739826845,,,,,,42.08884510212317,,,,29.02653579037005,,,20.46712050294815,,,,,,47.983379121315174,,,42.91214533765421,,,48.59632890422903,,
2020-04-08 12:20:00,23.89538929346107,,,,,,46.57232085601439,,,,28.70528225036006,,,20.015842357587754,,,32.0,,,,,,42.198299824946,,,47.75892317208001,,
2020-04-08 12:30:00,579.3415610631951,,15.384364081031329,,,,41.32120843164275,,,,30.07651823137356,,,23.047202131360773,,,32.0,,,,,,48.07217328918949,,,45.19479014900813,,
2020-04-08 12:40:00,24.140517495771785,,16.857755996775808,,,,39.794103393239105,,,,31.572688723483413,,,21.14847502945673,,,32.0,,,,,,44.73606459583755,,,,,
2020-04-08 12:50:00,24.78966771790649,,,,,,44.17646476000218,,,,29.60452891514909,,,22.279947180784717,,,32.0,,,,,,39.85403345620576,,,,,
2020-04-08 13:00:00,704.2334737306932,,,,,,49.71606473509647,,,,30.20560048665071,,,21.172359703626128,,,32.0,,,,,,40.521571028811685,,,,,
2020-04-08 13:10:00,26.285511731193274,,,,,,41.41635004125187,,,,30.17105888138836,,,23.309816460392014,,,32.0,,,,,,44.184816674607106,,,,,
2020-04-08 13:20:00,23.870559394669257,,,,,,41.377054649123345,,,,30.798486602452535,,,22.34732284860245,,,,,,,,,42.914728625868385,,,,,
2020-04-08 13:30:00,25.00963319689409,,,,,,48.016315818193846,,,,29.92964328033618,,,23.67191057444293,,,,,,,,,39.53255685658576,,,,,
2020-04-08 13:40:00,24.16419595958536,,,,,,47.996955460183045,,,,29.413549254360863,,,19.60998072465553,,,,,,,,,40.93904606942228,,,,,
2020-04-08 13:50:00,1118.0516799305396,,,,,,44.87269138430687,,,15.0,30.760807305552625,,,20.680807074767444,,,,,,,,,39.61196767204217,,,,,
2020-04-08 14:00:00,23.50142923058843,,,,,,45.058842594349635,,,15.0,29.80949784792893,,,20.7841043498932,,,,,,,,,40.96423509534425,,,,,
2020-04-08 14:10:00,24.01327220785072,,,,,,49.944832082156964,,,,30.804244168133412,,,20.611751899957145,,,,,,,,,41.291832149441696,,,,,
2020-04-08 14:20:00,22.528378139387435,,,,,,44.98073044764966,,,,31.015353902189002,,,21.24229281810764,,,,,,,,,40.90630635240738,,,,,
2020-04-08 14:30:00,26.28199336990657,,,,,,41.72904850896935,,,,30.47803033665442,,,21.32275827377508,,,,,,,,,44.483435789555074,,,,,
2020-04-08 14:40:00,25.20970386938625,,,,,,42.957623303940906,,,,30.73064108675967,,,20.69476280723219,,,,,,,,,46.985939739695795,,,,,
2020-04-08 14:50:00,22.306900864725442,,,,,,44.86794484867036,,,,30.37428425494248,,,20.249503249535692,,,,,,,,,51.52935748851384,,,,,
2020-04-08 15:00:00,24.00817836768777,,,,,,50.561525854609,,,,30.94870148582376,,,20.71644990162368,,,,,,,,,52.18995159715462,,,,,
2020-04-08 15:10:00,23.861449006893288,,,,,,44.021405854609746,,,,30.508136148378657,,,21.866987491659923,,,,,,,,,54.19960830178792,,,,,
2020-04-08 15:20:00,24.31141473235612,,,,,,41.145758079230866,,,,32.935563144345835,,,20.464458104110605,,,,,,,,,48.16033253550018,,,,,
2020-04-08 15:30:00,23.781062711957702,,,,,,41.658671979165504,,,,30.338298430259165,,,1015.6770701232024,,,,,,,,,42.84532151998257,,,,,
2020-04-08 15:40:00,24.270239036415433,,,,,,45.00425385373649,,,,31.477949770134146,,,21.4412045269346,,,,,,,,,46.14980460335134,,,,,
2020-04-08 15:50:00,25.520364127748852,,,,,,42.907059687395595,,,,33.46358760031229,,,20.583558032466193,,,,,,,,,44.77137691657885,,,,,
2020-04-08 16:00:00,22.849358987782626,,,,,,35.63509295812828,,,,32.485608191090805,,,22.509987064528865,,,,,,,,44.11821611093489,45.940672083968934,,,,,
2020-04-08 16:10:00,22.70304784059351,,,,,,989.134306773574,,,,33.18734397725278,,,792.5773544827155,,,,,,,,45.88837938814437,51.08943763785353,,,,,
2020-04-08 16:20:00,24.05390143651921,,,,,,39.13170376715643,,,,31.47799021263825,,,22.344521070783557,,,,,,,39.21970899579048,,,,,,,
2020-04-08 16:30:00,26.92801268235599,,,,22.205177787781768,,47.45989404938031,,,,32.330355390830434,,,20.71766431404533,,,32.0,,48.21917439373646,46.44541362454814,,,,38.63646965458162,,,,
2020-04-08 16:40:00,24.88323462020014,,,,25.157164415918928,,,,,,31.34780776234405,,,24.49786009076684,,,,,,,,,,37.156830975240986,,,,
2020-04-08 16:50:00,21.818579181268593,,,,21.976797893977217,,,,,,32.83381595449649,,,21.04401107847378,35.566423258521844,,,46.94186842566639,,,,,,40.056483046502144,,,,
2020-04-08 17:00:00,26.221275344941944,,,,,,,,,,,,,370.7399923752215,,,,,,,,,,39.34078615155179,,,,
2020-04-08 17:10:00,22.88337746256307,,,,,,,,,,,,,21.697170612008527,,,,,,,,,,150.8554555191937,,,,
2020-04-08 17:20:00,26.14144134224248,,,,,,,,,,,,,21.52024751594889,,,,,,,,,,45.40422073238627,,,,
2020-04-08 17:30:00,24.68715873348001,,,,,,,60.34535518383046,,,,,,21.986202081842556,,,,,,,,,,46.24967212671518,,,,
2020-04-08 17:40:00,24.054159896588448,,,,,,,58.69878853037885,,,,,,643.9616226627319,,,,,,,,,,47.39862413306696,,,,
2020-04-08 17:50:00,24.536989839268962,,,,,,,,,,,,,20.45307967654377,,,,,,,,,,45.56196046493157,,,,
2020-04-08 18:00:00,26.08580018428949,,,,,,,,,,,,,22.699713010458478,,,,,,,,,,45.659092504770406,,,,
2020-04-08 18:10:00,25.690945584655925,,,,,,,,,,,,,22.59267737985537,,,,,,,,,,45.601509741238424,,,,
2020-04-08 18:20:00,23.998514161520532,,,,,,,,,,,,,22.348382336258048,,,,,,,,,,49.79115181637447,,,,
2020-04-08 18:30:00,25.23429101268496,,,,,,,,,,,,,22.426696542432108,,,,,,,,,,44.97777553754401,,,,
2020-04-08 18:40:00,25.55604419547669,,,,,,,,,,,,,23.627873685850894,,,,,,,,,,47.395637332446434,,,,
2020-04-08 18:50:00,23.7075211950455,,,,,,,,,,,,,23.322907690155603,,,,,,,,,,47.83785302399926,,,,
2020-04-08 19:00:00,23.399115894425712,,,,,,,,,,,,,23.047308823626643,,,,,,,,,,772.5135949779117,,,,
2020-04-08 19:10:00,24.82357179295697,,,,,,,,,,,,,21.648392773349123,,,,,,,,,,46.484522049992144,,,,
2020-04-08 19:20:00,24.431568753164388,,,,,,,,,,,,,22.603145225153504,,,,,,,,,,45.22676165241275,,,,
2020-04-08 19:30:00,24.45982020878641,,,,,,,,,,,,,22.78508013645066,,,,,,,,,,46.73180359958869,,,,
2020-04-08 19:40:00,988.7805916883907,,,,,,,,,,,,,923.6896785592764,,,,,,,,,,47.71495334485598,,,,
2020-04-08 19:50:00,23.151968405701197,,,,,,,,,,,,,22.283822580109664,,,,,,,,,,42.6533438589371,,,,
2020-04-08 20:00:00,23.96637537353257,,,,,,,,,,,,,24.184331290250114,,,,,,,,,,47.32505615706975,,,,
2020-04-08 20:10:00,29.67078562916083,,,,,,,,,,,,,22.821830127144484,,,,,,,,,,44.64524487887282,,,,
2020-04-08 20:20:00,24.411681618796262,,,,,,,,,,,,,21.784382068405872,,,,,,,,,,47.039918054378454,,,,
2020-04-08 20:30:00,23.86123355994871,,,,,,,,,,,,,23.04114452363327,,,,,,,,,,45.77394307927832,,,,
2020-04-08 20:40:00,24.07803843510825,,,,,,,,,,,,,22.050306201275873,,,,,,,,,,44.7364293574384,,,,
2020-04-08 20:50:00,26.07134331003583,,,,,,,,,,,,,24.385858539881355,,,,,,,,,,45.18914401421768,,,,
2020-04-08 21:00:00,24.711810431607763,,,,,,,,,,,,,22.89695446286032,,,,,,,,,,47.40661842126887,,,,
2020-04-08 21:10:00,22.174042364009882,,,,,,,,,,,,,23.707394171498265,,,,,,,,,,48.001584268804685,,,,
2020-04-08 21:20:00,25.67432139831665,,,,,,,,,,,,,25.764239484030252,,,,,,,,,,46.33982424092722,,,,
2020-04-08 21:30:00,607.6716503575085,,,,,,,,,,,,,24.457414036699195,,,,,,,,,,46.782826713353074,,,,
2020-04-08 21:40:00,23.38952314179982,,,,,,,,,,,,,25.00315562800119,,,,,,,,,,45.21543190202423,,,,
2020-04-08 21:50:00,26.33677673744318,,,,,,,,,,,,,26.044985085364235,,,,,,,,,,45.22969545148735,,,,
2020-04-08 22:00:00,27.046756955240113,,,,,,,,,,,,,22.94972016980018,,,,,,,,,,47.37625083676682,,,,
2020-04-08 22:10:00,23.233973364335665,,,,,,,,,,,,,23.9054836014217,,,,,,,,,,47.782809755381756,,,,
2020-04-08 22:20:00,26.43518340370512,,,,,,,,,,,,,26.09949672565269,,,,,,,,,,45.67017804827262,,,,
2020-04-08 22:30:00,26.11826646628582,,,,,,,,,,,,,1365.492259636247,,,,,,,,,,49.43068168398175,,,,
2020-04-08 22:40:00,24.80741663493223,,,,,,,,,,,,,27.217197845191173,,,,,,,,,,1110.9089743146233,,,,
2020-04-08 22:50:00,25.822690370483684,,,,,,,,,,,,,23.23829442059638,,,,,,,,,,48.488620614291925,,,,
2020-04-08 23:00:00,23.847227796539602,,,,,,,,,,,,,25.51861997159103,,,,,,,,,,44.921130726765774,,,,
2020-04-08 23:10:00,25.66887011053371,,,,,,,,,,,,,22.993108332355572,,,,,,,,,,48.405305624598725,,,,
2020-04-08 23:20:00,27.634640753532228,,,,,,,,,,,,,25.453986737592306,,,,,,,,,,43.7983584019497,,,,
2020-04-08 23:30:00,912.0646863402893,,,,,,,,,,,,,23.429169540285287,,,,,,,,,,44.79938036587865,,,,
2020-04-08 23:40:00,711.298482307624,,,,,,,,,,,,,23.81107162350028,,,,,,,,,,847.7191545552133,,,,
2020-04-08 23:50:00,29.318953347952576,,,,,,,,,,,,,26.76617988725358,,,,,,,,,,45.45400381956652,,,,
2020-04-09 00:00:00,24.801036445722165,,,,,,,,,,,,,23.50032769831775,,,,,,,,,,48.00935251533291,,,,
2020-04-09 00:10:00,26.064641083783755,,,,,,,,,,,,,24.589047342836142,,,,,,,,,,47.72615395694839,,,,
2020-04-09 00:20:00,25.16503187893753,,,,,,,,,,,,,22.29920176400788,,,,,,,,,,48.587433996990306,,,,
2020-04-09 00:30:00,29.55149894356863,,,,,,,,,,,,,24.496512790951535,,,,,,,,,,46.28752108809825,,,,
2020-04-09 00:40:00,26.93930782217422,,,,,,,,,,,,,24.17409074678461,,,,,,,,,,50.917381013048924,,,,
2020-04-09 00:50:00,28.71688464628954,,,,,,,,,,,,,23.514130096509238,,,,,,,,,,48.14486416664524,,,,
2020-04-09 01:00:00,27.108143699002603,,,,,,,,,,,,,23.639326743755465,,,,,,,,,,46.06362212274189,,,,
2020-04-09 01:10:00,33.10582446302569,,,,,,,,,,,,,24.72560042905577,,,,,,,,,,46.63462915241504,,,,
2020-04-09 01:20:00,27.275707695182074,,,,,,,,,,,,,27.625401754141716,,,,,,,,,,48.042914099744216,,,,
2020-04-09 01:30:00,25.555478654425226,,,,,,,,,,,,,23.374844238837362,,,,,,,,,,50.40656765636618,,,,
2020-04-09 01:40:00,26.80473392074639,,,,,,,,,,,,,25.035472196546653,,,,,,,,,,563.2040070990555,,,,
2020-04-09 01:50:00,27.883395258418368,,,,,,,,,,,,,26.673662440077724,,,,,,,,,,50.12633408214911,,,,
2020-04-09 02:00:00,26.977802497521964,,,,,,,,,,,,,26.73006481727359,,,,,,,,,,50.76291555303934,,,,
2020-04-09 02:10:00,27.506847833638073,,,,,,,,,,,,,822.9001525996117,,,,,,,,,,45.6235247277095,,,,
2020-04-09 02:20:00,23.10622064130989,,,,,,,,,,,,,26.874097032290123,,,,,,,,,,940.8470661799249,,,,
2020-04-09 02:30:00,25.85147663345868,,,,,,,,,,,,,26.14594692788626,,,,,,,,,,46.15379943869031,,,,
2020-04-09 02:40:00,30.066094785176798,,,,,,,,,,,,,23.069859400026807,,,,,,,,,,341.77095643235015,,,,
2020-04-09 02:50:00,28.764066410229397,,,,,,,,,,,,,27.201189648522874,,,,,,,,,,46.6475195905004,,,,
2020-04-09 03:00:00,26.457375410680925,,,,,,,,,,,,,28.136837284834318,,,,,,,,,,49.425625008579594,,,,
2020-04-09 03:10:00,26.955808208187605,,,,,,,,,,,,,24.80533665581741,,,,,,,,,,48.54599721671307,,,,
2020-04-09 03:20:00,26.384495233808643,,,,,,,,,,,,,26.10074039677432,,,,,,,,,,50.51117433049818,,,,
2020-04-09 03:30:00,31.208583981876444,,,,,,,,,,,,,27.24110180341054,,,,,,,,,,48.731969833091796,,,,
2020-04-09 03:40:00,25.63380001394017,,,,,,,,,,,,,23.701581225014067,,,,,,,,,,51.27042845075985,,,,
2020-04-09 03:50:00,28.060243211451482,,,,,,,,,,,,,27.41041408339254,,,,,,,,,,47.338801359362385,,,,
2020-04-09 04:00:00,27.486748171976036,,,,,,,,,,,,,30.889001417793192,,,,,,,,,,50.40255257233314,,,,
2020-04-09 04:10:00,27.33260835414753,,,,,,,,,,,,,24.56300483786961,,,,,,,,,,47.98825993494065,,,,
2020-04-09 04:20:00,25.971606814683284,,,,,,,,,,,,,27.091895277064985,,,,,,,,,,49.06963445115387,,,,
2020-04-09 04:30:00,29.145227712171394,,,,,,,,,,,,,29.08135123847185,,,,,,,,,,50.375024053986884,,,,
2020-04-09 04:40:00,27.975494815910462,,,,,,,,,,,,,29.02918660282959,,,,,,,,,,47.63078247983567,,,,
2020-04-09 04:50:00,28.37682164437473,,,,,,,,,,,,,25.164286192981173,,,,,,,,,,766.4327510694324,,,,
2020-04-09 05:00:00,28.11011360168549,,,,,,,,,,,,,27.006118848725443,,,,,,,,,,48.402547599861,,,,
2020-04-09 05:10:00,25.133372234707323,,,,,,,,,,,,,28.05888593964242,,,,,,,,,,49.36975086161507,,,,
2020-04-09 05:20:00,29.109616999282625,,,,,,,,,,,,,28.369605129362412,,,,,,,,,,49.29303827424969,,,,
2020-04-09 05:30:00,30.054063335477263,,,,,,,,,,,,,24.87900130005027,,,,,,,,,,52.408018735400184,,,,
2020-04-09 05:40:00,26.663508252859224,,,,,,,,,,,,,463.13476694490737,,,,,,,,,,54.53202075801681,,,,
2020-04-09 05:50:00,25.083956882002873,,,,,,,,,,,,,25.440340804106327,,,,,,,,,,49.25296505421812,,,,
2020-04-09 06:00:00,28.98109207859586,,,,,,,,,,,,,26.083997552117552,,,,,,,,,,50.88092752697816,,,,
2020-04-09 06:10:00,28.428049684163604,,,,,,,,,,,,,25.21858095185348,,,,,,,,,,50.16843793886049,,,,
2020-04-09 06:20:00,968.8196670408363,,,,,,,,,,,,,24.84142651269557,,,,,,,,,,51.13679173660539,,,,
2020-04-09 06:30:00,26.336562179932987,,,,,39.9331853453904,,,,,,,,26.97165905537016,,,,,,,,,,315.9303921265125,,,,
2020-04-09 06:40:00,26.449561233778443,,,,,,,,,,,,,25.29603391066825,,,,,,,,,,52.13170825879989,,,,
2020-04-09 06:50:00,106.21618222959906,,,,,,44.70511596553465,,,,,,,128.89215654050486,,,,,,,,,,42.9334460828032,,,,
2020-04-09 07:00:00,28.565779530916085,,,,,,44.794353918781106,,,,,,,27.845864680653477,,,,,,51.45945776801631,,,,52.47636246559307,,,,
2020-04-09 07:10:00,26.15501015068768,,,,,,171.89425496353385,,,,,,,28.121282732978482,,,,,,47.80570802295166,,,,157.59098677818886,,,,
2020-04-09 07:20:00,29.66395287908012,,,,,,55.379743088148004,,,,,,,29.352846862658712,,,,,,,,,,91.58869002336056,,,,
2020-04-09 07:30:00,27.5158007052635,,,,,,50.15797560283552,,,,,,,28.264424989971147,,,,,,,,,,,,,,
2020-04-09 07:40:00,32.38055395120879,,,,,,537.1542592146357,,,,,,,27.321544123951092,,,,,,,,,,,,,,
2020-04-09 07:50:00,30.0631683341876,,,,,,44.05835650388368,,,,,,,25.921419547966572,,,,,,,,,,,,,,
2020-04-09 08:00:00,26.480491015741247,,,,,,47.933996421964856,,,,,,,27.247282019360014,,,,,,,,,,,,,,
2020-04-09 08:10:00,28.945642587900682,,,,,,45.77977569655665,,,,,,,28.52772118769166,,,,,,,,,,,,,,
2020-04-09 08:20:00,30.219110113376466,,,,,,1001.5174733051346,,,,,,,31.46371110364423,,,,,,,,,,,,,,
2020-04-09 08:30:00,83.38270334175199,,,,,,41.15586436243485,,,,,,,31.10062015506255,,,,,,,,,,,,,,
2020-04-09 08:40:00,34.440410463015155,,,,,,49.765544287949325,,,,,,,31.75432711699869,,,,,,,,,,,,,,
2020-04-09 08:50:00,27.87475096998291,,,,,,46.03607087656909,,,,,,,24.96583993858611,,,,,,,,,,,,,,
2020-04-09 09:00:00,26.017409083380706,,,,,,44.98534240602727,,,,,,,25.214753030990767,,,,,,,,,,,,,,
2020-04-09 09:10:00,32.33128024495982,,,,,,46.65593630101384,,,,,,,27.81444047069443,,,,,,,,,,,,,,
