Timestamp,mobile-3,mobile-4,mobile-50,mobile-5,mobile-38,mobile-12,mobile-2,mobile-23,mobile-1,mobile-44,mobile-9,mobile-7,mobile-46,mobile-47,mobile-16,mobile-19,mobile-37,mobile-11
2020-04-08 09:40:00,,,33.6200665539041,,,,,,34.11217490663753,,,,,,,,,42.95932728998082
2020-04-08 09:50:00,,,33.03833539797943,,,,,,28.281769642812524,,,,,,,,,41.06143056781742
2020-04-08 10:00:00,,,34.833440812230755,,,,,,33.73197458511826,,,,,,,,37.0,41.32377108499303
2020-04-08 10:10:00,,,33.29267356258369,,,,,,29.057776048298816,,,,,,,,37.0,42.24372053408178
2020-04-08 10:20:00,,,36.498345069770814,,,,,,31.45434531835397,,,,,,,,37.0,44.924064071383725
2020-04-08 10:30:00,,,34.983198090602016,,,,,,29.855199058747438,,,,,,,,37.0,43.21856175802936
2020-04-08 10:40:00,,,35.56213825684941,,,,,,31.957252963151607,,,,,,,,37.0,42.44736869359223
2020-04-08 10:50:00,,,32.18130927534965,,,,,,27.08009541835998,,,,,,,,37.0,44.085192993179284
2020-04-08 11:00:00,,,33.902853577748964,,,,,,28.180288917084628,,,,,,,,37.0,43.8025743800593
2020-04-08 11:10:00,,,33.22080306461666,,,,,,33.000948976054715,,,,,,,,37.0,41.607819950443286
2020-04-08 11:20:00,,,36.700293226260406,,,,,,27.78369397911654,,,,,,,,37.0,42.8858856278924
2020-04-08 11:30:00,,,33.1758396714423,,,,,,28.330312585299176,,,,,,,,37.0,1240.5944651092384
2020-04-08 11:40:00,,,362.3999500230997,,,,,,32.378149851711285,,,,,,,,37.0,1069.8660618527354
2020-04-08 11:50:00,,,33.483784365400645,,,,,,26.237802392130146,,,,,,,,37.0,46.90357629072203
2020-04-08 12:00:00,,,34.168119017033554,,,,,,29.632268749209288,,,,,,,,37.0,41.01329811193975
2020-04-08 12:10:00,,,32.95932706652471,,,,,,27.306350376206737,22.369353416156308,,,,,,,37.0,
2020-04-08 12:20:00,,,32.665615947504556,,,,,,27.603279484158286,22.95302881629828,,,,,,,37.0,
2020-04-08 12:30:00,,,33.299053009289224,,23.422632815047326,,,,31.360672592586216,24.16114659300581,,,,,,,37.0,
2020-04-08 12:40:00,,,31.637753054093732,,23.72769039225399,,,,29.27675693604441,25.077805684178227,,,,,,,,
2020-04-08 12:50:00,,,35.752095463065636,,23.26057221051392,,,,31.16652557251623,23.8118333755426,,,,,,,,
2020-04-08 13:00:00,,,32.73948647769584,,24.672403029968383,,,,34.6607467540585,26.195492010401512,,,,,,,,
2020-04-08 13:10:00,,,36.92566690703652,,24.87411058750216,,,,28.201671062359953,27.26204080441075,,,,,,,,
2020-04-08 13:20:00,,,33.409078441265,,22.757973555833484,,,,416.2158190890126,,,,,,,,,
2020-04-08 13:30:00,,,36.76222125004952,,22.541581006236928,,,,31.796853148367376,,,,,,,,,
2020-04-08 13:40:00,,,33.238627789472126,,,,,,29.566913714461645,,,,,,,,,
2020-04-08 13:50:00,,,35.50491174948629,,,,,,30.263194019787274,,,,,,,,,
2020-04-08 14:00:00,,,40.89663263589152,,,,,,29.29042072554189,,,,,,,,,
2020-04-08 14:10:00,,,38.13063899922865,,,,,,34.042026291457894,,,,,,,,,
2020-04-08 14:20:00,,,35.859498004172636,,,,,,28.3777125231455,,,15.0,,,,,,
2020-04-08 14:30:00,,,854.9541537343117,,,,,,28.535946701097444,,,15.0,,,,,,
2020-04-08 14:40:00,,,33.792723650304914,,,,,,34.20181979321389,,,15.0,,,,,,
2020-04-08 14:50:00,,,38.21589769363492,,,,,,33.77891617929935,,,15.0,,,,,,
2020-04-08 15:00:00,,,36.35460253132333,,,,,,31.318367572059625,,,15.0,,,,,,
2020-04-08 15:10:00,,,33.95769601362197,,,,,,30.748106287378253,,,15.0,,,,,,
2020-04-08 15:20:00,,,36.0776713426639,,,,,,31.244324699062876,,,15.0,,,,,,
2020-04-08 15:30:00,,,35.50479854283335,,,,,,30.707073565035852,,,15.0,,,,,,
2020-04-08 15:40:00,,,30.602643060517828,,,,,,30.453335581903865,,,15.0,,,,,,
2020-04-08 15:50:00,,,953.5272789755296,,,,,,35.44661326923212,,,15.0,,,,,,
2020-04-08 16:00:00,,,38.22093035812895,,,,,,30.304284171347,,,15.0,,,,,,
2020-04-08 16:10:00,,,598.6163595557838,,17.250318558016055,,,,29.43007436572054,,,15.0,,,,,,
2020-04-08 16:20:00,,,265.28815607549234,,,,,,27.024426136705667,,,15.0,,,,,,
2020-04-08 16:30:00,,,2244.825660161624,,,,,,28.635738894031626,,,15.0,,45.4792360541503,,,,
2020-04-08 16:40:00,36.372,,98.5645775383774,,,,,,30.97626196359335,,,15.0,,46.87869930368698,,,,
2020-04-08 16:50:00,,,38.70574528458058,,,,,,28.872552220623756,,,,,,,,,39.05119516743506
2020-04-08 17:00:00,,,337.71946833805424,,,,,,26.29849287225369,,,,,,,,,44.03628418524496
2020-04-08 17:10:00,,,25.094007968193054,,,,,,,,,,,,,,,43.59045200712111
2020-04-08 17:20:00,,,25.045572927992147,,,,,,,,,,,,,,,43.28497389084672
2020-04-08 17:30:00,,,25.378662028781733,,,,,,,,,,,,,,,43.285261343053534
2020-04-08 17:40:00,,,25.907319234177493,,,,,,,,,,,,,,,45.359590834700974
2020-04-08 17:50:00,,,24.949096273665944,,,,,,,,,,,,,,,43.264462189553825
2020-04-08 18:00:00,,,25.41103949255722,,,,,,,,,,,,,,,49.336202862572854
2020-04-08 18:10:00,,,25.801681631856074,,,,,,,,,,,,,,,43.03307545631713
2020-04-08 18:20:00,,,25.108689327795968,,,,,,,,,,,,,,,45.0940164163262
2020-04-08 18:30:00,,,25.52367170099059,,,,,,,,,,,,,,,43.782696915691254
2020-04-08 18:40:00,,,29.459661406837824,,,,,,,,,,,,,,,
2020-04-08 18:50:00,,,25.12960154254925,,,,,,,,,,,,,,,
2020-04-08 19:00:00,,,25.719096283933226,,,,,,,,,,,,,,,
2020-04-08 19:10:00,,,24.70432653338713,,,,,,,,,,,,,,,
2020-04-08 19:20:00,,,393.8585160986982,,,,,,,,,,,,,,,
2020-04-08 19:30:00,,,24.57603974988237,,,,,,,,,,,,,,,
2020-04-08 19:40:00,,,26.67412780426493,,,,,,,,,,,,,,,
2020-04-08 19:50:00,,,30.081994100746645,,,,,,,,,,,,,,,
2020-04-08 20:00:00,,,25.57041638234913,,,,,,,,,,,,,,,
2020-04-08 20:10:00,,,24.11793118402258,,,,,,,,,,,,,,,
2020-04-08 20:20:00,,,23.62491005463955,,,,,,,,,,,,,,,43.08237737589307
2020-04-08 20:30:00,,,24.081774097060336,,,,,,,,,,,,,,,45.340533329035615
2020-04-08 20:40:00,,,28.751356670201968,,,,,,,,,,,,,,,46.02348543404109
2020-04-08 20:50:00,,,26.655955863792638,,,,,,,,,,,,,,,46.63423181771552
2020-04-08 21:00:00,,,23.99802633652727,,,,,,,,,,,,,,,45.33544961039882
2020-04-08 21:10:00,,,24.20405110724329,,,,,,,,,,,,,,,47.701624589970024
2020-04-08 21:20:00,,,25.67839745222844,,,,,,,,,,,,,,,43.092420142342675
2020-04-08 21:30:00,,,23.939126854826487,,,,,,,,,,,,,,,44.74972141409954
2020-04-08 21:40:00,,,26.39727773094913,,,,,,,,,,,,,,,46.40402216077722
2020-04-08 21:50:00,,,24.737486682216414,,,,,,,,,,,,,,,44.186247764899385
2020-04-08 22:00:00,,,25.01776341266152,,,,,,,,,,,,,,,851.7959339808298
2020-04-08 22:10:00,,,29.261475632600074,,,,,,,,,,,,,,,43.60211228775444
2020-04-08 22:20:00,,,27.309537093543916,,,,,,,,,,,,,,,43.21380726320381
2020-04-08 22:30:00,,,30.74182019345595,,,,,,,,,,,,,,,48.55286285085138
2020-04-08 22:40:00,,,26.01882695204279,,,,,,,,,,,,,,,46.06934658975477
2020-04-08 22:50:00,,,25.46148634234977,,,,,,,,,,,,,,,45.26511910837793
2020-04-08 23:00:00,,,26.389792586722788,,,,,,,,,,,,,,,43.213099263029754
2020-04-08 23:10:00,,,27.86707712942329,,,,,,,,,,,,,,,43.79409819940061
2020-04-08 23:20:00,,,26.800772362315612,,,,,,,,,,,,,,,44.26920903354915
2020-04-08 23:30:00,,,23.689633514357325,,,,,,,,,,,,,,,49.384180358100956
2020-04-08 23:40:00,,,23.892449171164827,,,,,,,,,,,,,,,45.533336763088606
2020-04-08 23:50:00,,,850.7573442160422,,,,,,,,,,,,,,,44.1498422619214
2020-04-09 00:00:00,,,27.440355012994843,,,,,,,,,,,,,,,43.56419740154927
2020-04-09 00:10:00,,,23.33977094739776,,,,,,,,,,,,,,,44.221675394300185
2020-04-09 00:20:00,,,25.697622093729912,,,,,,,,,,,,,,,46.54758042841338
2020-04-09 00:30:00,,,26.019862038568448,,,,,,,,,,,,,,,45.96242205071664
2020-04-09 00:40:00,,,710.3592134117599,,,,,,,,,,,,,,,47.09013192159916
2020-04-09 00:50:00,,,26.82891334361573,,,,,,,,,,,,,,,46.15166175531044
2020-04-09 01:00:00,,,29.100629752299753,,,,,,,,,,,,,,,45.05646404738161
2020-04-09 01:10:00,,,23.55785844687995,,,,,,,,,,,,,,,46.870515989793816
2020-04-09 01:20:00,,,28.63147551091577,,,,,,,,,,,,,,,46.635448943765745
2020-04-09 01:30:00,,,24.931468839156288,,,,,,,,,,,,,,,47.505691420290155
2020-04-09 01:40:00,,,26.842072525148172,,,,,,,,,,,,,,,44.39169512451991
2020-04-09 01:50:00,,,23.890144987756205,,,,,,,,,,,,,,,45.21385628042504
2020-04-09 02:00:00,,,732.5295391437794,,,,,,,,,,,,,,,47.77596448280232
2020-04-09 02:10:00,,,28.820189548822412,,,,,,,,,,,,,,,46.309005845806425
2020-04-09 02:20:00,,,26.23892363441564,,,,,,,,,,,,,,,47.33538992647318
2020-04-09 02:30:00,,,26.371355616770927,,,,,,,,,,,,,,,44.38565483905017
2020-04-09 02:40:00,,,30.540262571684465,,,,,,,,,,,,,,,51.06001677007015
2020-04-09 02:50:00,,,925.9184128292684,,,,,,,,,,,,,,,45.28856974748965
2020-04-09 03:00:00,,,27.016692905790386,,,,,,,,,,,,,,,46.703677710367224
2020-04-09 03:10:00,,,24.16296185975376,,,,,,,,,,,,,,,46.34807711758704
2020-04-09 03:20:00,,,25.706484034452444,,,,,,,,,,,,,,,44.456633322664665
2020-04-09 03:30:00,,,26.732502110919558,,,,,,,,,,,,,,,49.06697130350511
2020-04-09 03:40:00,,,27.2431952031348,,,,,,,,,,,,,,,44.07697636901821
2020-04-09 03:50:00,,,29.77018477262317,,,,,,,,,,,,,,,44.85472000440627
2020-04-09 04:00:00,,,28.96396794493792,,,,,,,,,,,,,,,46.14696137558946
2020-04-09 04:10:00,,,27.841943844913203,,,,,,,,,,,,,,,44.17743052400928
2020-04-09 04:20:00,,,25.66359769522542,,,,,,,,,,,,,,,47.641410734598104
2020-04-09 04:30:00,,,27.37828578400506,,,,,,,,,,,,,,,48.31033888184902
2020-04-09 04:40:00,,,26.186177211216183,,,,,,,,,,,,,,,46.548848543718464
2020-04-09 04:50:00,,,29.450367107976113,,,,,,,,,,,,,,,48.850806969938446
2020-04-09 05:00:00,,,29.556711388080416,,,,,,,,,,,,,,,48.133101237602794
2020-04-09 05:10:00,,,27.67417263469864,,,,,,,,,,,,,,,47.70902913960493
2020-04-09 05:20:00,,,25.792802581758924,,,,,,,,,,,,,,,49.108904694383014
2020-04-09 05:30:00,,,27.693410525146522,,,,,,,,,,,,,,,46.847566553206605
2020-04-09 05:40:00,,,23.79630664339252,,,,,,,,,,,,,,,46.82804160538123
2020-04-09 05:50:00,,,28.245009574709844,,,,,,,,,,,,,,,47.04428530692894
2020-04-09 06:00:00,,,26.924267097200513,,,,,,,,,,,,,,,46.469233827373046
2020-04-09 06:10:00,,,23.83710015956603,,,,,,,,,,,,,,,46.639893420169344
2020-04-09 06:20:00,,,28.45014005675162,,,,,,,,,,,,,,,45.20232426324596
2020-04-09 06:30:00,,,29.652500333301514,,,,,,,,,,,,,,,49.41213742474422
2020-04-09 06:40:00,,,26.68889392871657,,,,,,,,,,,,,,,45.796134844417274
2020-04-09 06:50:00,,,155.33497604320038,,,,,,,,,,,,,,,50.15027989231904
2020-04-09 07:00:00,,,28.132560564425788,,,,,,,,,,,55.48399337431412,,,,49.2280385313854
2020-04-09 07:10:00,,,29.610894833287173,,,,,,,,,,,51.39807492682368,,,,46.94956357260004
2020-04-09 07:20:00,,,27.247150208372112,,,,,,,,,,,,,,,49.26445536547808
2020-04-09 07:30:00,,,30.00262824853239,,,,,,,,,,,,,,,49.15093806099475
2020-04-09 07:40:00,,,26.796514402506226,,,,,,,,,,,,,,,48.80264719608904
2020-04-09 07:50:00,,,26.731799159745666,,,,,,,,,,,,,,,48.12263187666376
2020-04-09 08:00:00,,,27.17681427025715,,,,,,,,,,,,,,,46.66979067289546
2020-04-09 08:10:00,,,25.817580179024826,,,,,,,,,,,,,,,59.40458273291018
2020-04-09 08:20:00,,,29.067723789154897,,,,,,,,,,,,,,,787.2621178852693
2020-04-09 08:30:00,,,30.321602356017426,,,,,,,,,,,,,,,48.319803001609685
2020-04-09 08:40:00,,,27.618152637027148,,,,,,,,,,,,,,,45.99490281037565
2020-04-09 08:50:00,,,27.47542258211576,,,,,,,,,,,,,,,46.12067954886741
2020-04-09 09:00:00,,,26.70266018159317,,,,,,,,,,,,,,,49.404225541501425
2020-04-09 09:10:00,,,,,,,,,,,,,,,,,,46.422549968009385
2020-04-09 09:20:00,,,23.92824527564825,,,,,,,,,,,,,,,48.05787909861103
2020-04-09 09:30:00,,,28.73423049564264,,,,,,,,,,,,,,,46.6196601468336
2020-04-09 09:40:00,,,27.308351722149,,,,,,,,,,,,,,,46.061437769099285
2020-04-09 09:50:00,,,27.89172653059793,,,,,,,,,,,,,,,50.03061516769939
2020-04-09 10:00:00,,,31.95834410782023,,,,,,,,,,,,,,,52.4748002323965
2020-04-09 10:10:00,,,26.917929028995772,,,,,,,,,,,,,,,50.57769539828527
2020-04-09 10:20:00,,,31.118481155117607,,,,,,,,,,,,,,,48.069232881152686
2020-04-09 10:30:00,,,28.224455754959827,,,,,,,,,,,,,,,49.45115784426055
2020-04-09 10:40:00,,,34.71378812210144,,,,,,,,,,,,,,,51.752979930894384
2020-04-09 10:50:00,,,34.901417519893826,,,,,,,,,,,,,,,621.8625876554797
2020-04-09 11:00:00,,,29.540284825183978,,,,,,,,,,,,,,,46.4724680756627
2020-04-09 11:10:00,,,31.78042023954142,,,,,,,,,,,,,,,51.47581234914314
2020-04-09 11:20:00,,,33.887186320103886,,,,,,,,,,,,,,,589.9689861948982
2020-04-09 11:30:00,,,30.81224005449492,,,,,,,,,,,,,,,46.97388349893682
2020-04-09 11:40:00,,,31.953243512811042,,,,,,,,,,,,,,,48.37806988894857
2020-04-09 11:50:00,,,1042.983652541563,,,,,,,,,,,,,,,50.53671797805704
2020-04-09 12:00:00,,,395.314356522171,,,,,,,,,,,,,,,46.88235775210149
2020-04-09 12:10:00,,,27.876165922382626,,,,,,,,,,,,,,,48.70005495890597
2020-04-09 12:20:00,,,32.42706920667892,,,,,,,,,,,,,,,51.59868241112125
2020-04-09 12:30:00,,,33.565958468273976,,,,,,,,,,,,,,,46.83172644449814
2020-04-09 12:40:00,,,29.18439309298061,,,,,,,,,,,,,,,47.27681208771778
2020-04-09 12:50:00,,,29.09659278537476,,,,,,,,,,,,,,,53.97444269673676
2020-04-09 13:00:00,,,29.75014205569264,,,,,,,,,,,,,,,47.20087423979438
2020-04-09 13:10:00,,,28.610698371193386,,,,,,,,,,,,,,,50.804459634368236
2020-04-09 13:20:00,,,28.61549088731752,,,,,,,,,,,,,,,743.3566700441415
2020-04-09 13:30:00,,,26.94640287377971,,,,,,,,,,,,,,,710.0292740835907
2020-04-09 13:40:00,,,27.998039291991788,,,,,,,,,,,,,,,47.815714156269124
2020-04-09 13:50:00,,,29.30088016965889,,,,,,,,,,,,,,,50.95764907508035
2020-04-09 14:00:00,,,32.1673161073631,,,,,,,,,,,,,,,49.949086490291656
2020-04-09 14:10:00,,,28.361840773016233,,,,,,,,,,,,,,,49.01984270987492
2020-04-09 14:20:00,,,731.3207562458558,,,,,,,,,,,,,,,59.671564292904826
2020-04-09 14:30:00,,,34.737134638068106,,,,,,,,,,,,,,,53.328976434955855
2020-04-09 14:40:00,,,27.947784118499232,,,,,,,,,,,,,,,52.048391584398146
2020-04-09 14:50:00,,,35.118705605535624,,,,,,,,,,,,,,,46.63539288451606
2020-04-09 15:00:00,,,33.560472524490905,,,,,,,,,,,,,,,51.2430455236649
2020-04-09 15:10:00,,,32.997758575290796,,,,,,,,,,,,,,,53.18366445186511
2020-04-09 15:20:00,,,34.444826031232125,,,,,,,,,,,,,,,294.19772200506225
2020-04-09 15:30:00,,,31.89736818858081,,,,,,,,,,,,,,,51.22707168190501
2020-04-09 15:40:00,,,36.596689873229344,,,,,,,,,,,,,,,51.082590825079095
2020-04-09 15:50:00,,,30.53422885326369,,,,,,,,,,,,,,,55.387127717704956
2020-04-09 16:00:00,,,31.403429220367656,,,,,,,,,,,,,,,49.32679365835007
2020-04-09 16:10:00,,,31.61983061724411,,,,,,,,,,,,,,,49.9783642143586
2020-04-09 16:20:00,,,30.59282209671059,,,,,,,,,,,,,,,51.056757533714155
2020-04-09 16:30:00,,,34.40131273208781,,,,,,,,,,,,,,,53.14031534052815
2020-04-09 16:40:00,,,35.934985022324,,,,,,,,,,,,,,,56.84341529225436
2020-04-09 16:50:00,,,32.65530288086845,,,,,,,,,,,55.42435211819956,,,,54.687508663076436
2020-04-09 17:00:00,,,28.37565197912068,,,,,,,,,,,55.527530030236996,,,,52.533086227766105
2020-04-09 17:10:00,,,32.11928621430006,,,,,,,,,,,,,,,55.141410148271675
2020-04-09 17:20:00,,,515.6672760726577,,,,,,,,,,,,,,,565.0308852903476
2020-04-09 17:30:00,,,33.03061783857861,,,,,,,,,,,,,,,51.987793762403896
2020-04-09 17:40:00,,,42.95016729135715,,,,,,,,,,,,,,,56.856469479757614
2020-04-09 17:50:00,,,30.398821693285303,,,,,,,,39.67145625280168,,,,,,,59.52083933781915
2020-04-09 18:00:00,,,37.06814901785498,,,,,,,,47.147957464858386,,,,,,,53.87965279474979
2020-04-09 18:10:00,,,35.10076053494137,,,,,,,,36.115887740662494,,,,,,,57.89987912195162
2020-04-09 18:20:00,,,31.133614181582924,,,,,,,,,,,,,,,55.80898094616026
2020-04-09 18:30:00,,,35.784745238839314,,,,,,,,,,,,,,,56.47049954653789
2020-04-09 18:40:00,,,31.666427743039,,,,,,,,,,,,,,,53.306890909798526
2020-04-09 18:50:00,,,31.881175743750052,,,,,,,,,,,,,,,427.3099944400946
2020-04-09 19:00:00,,,33.94809378562403,,,,,,,,,,,,,,,58.09925774438872
2020-04-09 19:10:00,,,33.315640222068204,,,,,,,,,,,,,,,55.53710589081782
2020-04-09 19:20:00,,,31.725137375556283,,,,,,,,,,,,,,,53.724749979228584
2020-04-09 19:30:00,,,38.35931148230911,,,,,,,,,,,,,,,53.347969288874076
2020-04-09 19:40:00,,,31.853173585826116,,,,,,,,,,,,,,,56.625246199724465
2020-04-09 19:50:00,,,601.3890003143447,,,,,,,,,,,,,,,55.20037919679965
2020-04-09 20:00:00,,,31.546188011331374,,,,,,,,,,,,,,,51.009044227504425
2020-04-09 20:10:00,,,29.5126078101013,,,,,,,,,,,,,,,54.52970595569375
2020-04-09 20:20:00,,,38.15719437613185,,,,,,,,,,,,,,,49.83522545418282
2020-04-09 20:30:00,,61.80241975551584,31.204425066242713,,,,,,,,,,,,,,,55.63747314726165
2020-04-09 20:40:00,,,580.4059082883925,,,,,,,,,,,,,,,55.649857561652546
2020-04-09 20:50:00,,,35.24544324947674,,,,,,,,,,,,,,,53.799262412831744
2020-04-09 21:00:00,,,32.33115728796807,,,,,,,,,,,,,,,53.123598564407395
2020-04-09 21:10:00,,,30.64643670112998,,,,,,,,,,,,,,,52.9792897000135
2020-04-09 21:20:00,,,34.192170946446325,,,,,,,,,,,,,,,60.3420351483694
2020-04-09 21:30:00,,,34.72566159815055,,,,,,,,,,,,,,,59.050213218691034
2020-04-09 21:40:00,,,35.692394581927815,,,,,,,,,,,,,,,55.64587503753617
2020-04-09 21:50:00,,,30.250728038930546,,,,,,,,,,,,,,,512.1990712281802
2020-04-09 22:00:00,,,31.425968000160022,,,,,,,,,,,,,,,55.43321167564407
2020-04-09 22:10:00,,,37.33211850965525,,,,,,,,,,,,,,,53.18861400923244
2020-04-09 22:20:00,,,32.8471819596639,,,,,,,,,,,,,,,51.218158000470574
2020-04-09 22:30:00,,,664.4199503214779,,,,,,,,,,,,,,,632.5468119655446
2020-04-09 22:40:00,,,37.77782687770772,,,,,,,,,,,,,,,53.565687776369934
2020-04-09 22:50:00,,,30.35180794121402,,,,,,,,,,,,,,,56.23778124240897
2020-04-09 23:00:00,,,33.17721402293558,,,,,,,,,,,,,,,55.9163958407083
2020-04-09 23:10:00,,,35.504161478594476,,,,,,,,,,,,,,,56.15062262521557
2020-04-09 23:20:00,,,31.17452110991905,,,,,,,,,,,,,,,53.00767950895778
2020-04-09 23:30:00,,,30.432696038630557,,,,,,,,,,,,,,,48.337176499627034
2020-04-09 23:40:00,,,34.62440026809772,,,,,,,,,,,,,,,57.12299800807395
2020-04-09 23:50:00,,,32.3912842234827,,,,,,,,,,,,,,,53.72414657104507
2020-04-10 00:00:00,,,33.269633755003056,,,,,,,,,,,,,,,548.6942987702141
2020-04-10 00:10:00,,,33.541160599395816,,,,,,,,,,,,,,,51.99078143078057
2020-04-10 00:20:00,,,504.21977104407364,,,,,,,,,,,,,,,55.760169693496216
2020-04-10 00:30:00,,,38.704052622876375,,,,,,,,,,,,,,,55.22529270146795
2020-04-10 00:40:00,,,33.115201618747896,,,,,,,,,,,,,,,55.671100576679706
2020-04-10 00:50:00,,,35.82661112288692,,,,,,,,,,,,,,,54.47865549389329
2020-04-10 01:00:00,,,31.568428408791146,,,,,,,,,,,,,,,52.62071135591432
2020-04-10 01:10:00,,,32.99285871774746,,,,,,,,,,,,,,,54.094619694697705
2020-04-10 01:20:00,,,29.670487822121917,,,,,,,,,,,,,,,54.55365851238964
2020-04-10 01:30:00,,,34.421616494278624,,,,,,,,,,,,,,,628.7224146619135
2020-04-10 01:40:00,,,33.49348147877915,,,,,,,,,,,,,,,56.71054472999524
2020-04-10 01:50:00,,,36.06692401367994,,,,,,,,,,,,,,,55.334212871397426
2020-04-10 02:00:00,,,34.578971851763725,,,,,,,,,,,,,,,55.13488073482323
2020-04-10 02:10:00,,,36.56960952388019,,,,,,,,,,,,,,,52.12075444609923
2020-04-10 02:20:00,,,32.82539770120656,,,,,,,,,,,,,,,563.1702370841947
2020-04-10 02:30:00,,,953.2060034305459,,,,,,,,,,,,,,,54.94203572097352
2020-04-10 02:40:00,,,628.4625654395783,,,,,,,,,,,,,,,55.56946833640606
2020-04-10 02:50:00,,,38.029616610571324,,,,,,,,,,,,,,,51.68571439103267
2020-04-10 03:00:00,,,36.48115415036784,,,,,,,,,,,,,,,54.766964437229134
2020-04-10 03:10:00,,,37.94751067690246,,,,,,,,,,,,,,,53.438754801188715
2020-04-10 03:20:00,,,31.689873925539175,,,,,,,,,,,,,,,52.41901532224558
2020-04-10 03:30:00,,,37.65262987260552,,,,,,,,,,,,,,,60.4496463825126
2020-04-10 03:40:00,,,36.03507675344984,,,,,,,,,,,,,,,54.77382914546172
2020-04-10 03:50:00,,,34.64243811228984,,,,,,,,,,,,,,,50.15405433381754
2020-04-10 04:00:00,,,33.92804208014711,,,,,,,,,,,,,,,52.023395565044034
2020-04-10 04:10:00,,,406.17711088384186,,,,,,,,,,,,,,,54.55033287893997
2020-04-10 04:20:00,,,34.18757663911696,,,,,,,,,,,,,,,50.785465107058684
2020-04-10 04:30:00,,,30.45586064175603,,,,,,,,,,,,,,,49.81715622059306
2020-04-10 04:40:00,,,29.911469257830035,,,,,,,,,,,,,,,58.30965073373028
2020-04-10 04:50:00,,,31.402763145922236,,,,,,,,,,,,,,,459.79526533997523
2020-04-10 05:00:00,,,35.504242676879564,,,,,,,,,,,,,,,59.539480921631785
2020-04-10 05:10:00,,,31.528182150778022,,,,,,,,,,,,,,,52.61856806425787
2020-04-10 05:20:00,,,33.45982694415822,,,,,,,,,,,,,,,60.73147880368104
2020-04-10 05:30:00,,,32.756548561097105,,,,,,,,,,,,,,,53.72257383397493
2020-04-10 05:40:00,,,32.729917638191985,,,,,,,,,,,,,,,58.189163532018995
2020-04-10 05:50:00,,,32.329202537608445,,,,,,,,,,,,,,,56.76790253277315
2020-04-10 06:00:00,,,32.37362749340945,,,,,,,,,,,,,,,56.1492511038342
2020-04-10 06:10:00,,,30.36494649250935,,,,,,,,,,,,,,,51.30037433832396
2020-04-10 06:20:00,,,34.23063760954034,,,,,,,,,,,,,,,54.348162466762396
2020-04-10 06:30:00,,,38.850747231701995,,,,,,,,,,,,,,,706.3889632615335
2020-04-10 06:40:00,,,584.6381082273227,,,,,,,,,,,,,,,57.86147503350863
2020-04-10 06:50:00,,,92.73849646478772,,,,,,,,,,,,,,,52.567287415074254
2020-04-10 07:00:00,,,30.169517557031828,,,,,,,,,,,,,,,50.303136020621174
2020-04-10 07:10:00,,,32.26337104478967,,,,,,,,,,,,,,,50.14531276478111
2020-04-10 07:20:00,,,746.943456345595,,,,,,,,,,,,,,,55.04697590518258
2020-04-10 07:30:00,,,1193.1695416441944,,,,,,,,,,,,,,,53.550064899669955
2020-04-10 07:40:00,,,41.398887253658536,,,,,,,,,,,51.20527907999392,,,,57.08717472027266
2020-04-10 07:50:00,,,35.17709533336465,,,,,,,,,,,,,,,53.235165202884424
2020-04-10 08:00:00,,,38.184727948063625,,,,,,,,,,,,,,,53.46583047893088
2020-04-10 08:10:00,,,29.61602365715739,,,,,,,,,,,,,,,57.20438293617768
2020-04-10 08:20:00,,,33.93849949388946,,,,,,,,,,,,,,,55.203070617539
2020-04-10 08:30:00,,,33.462525283722385,,,,,,,,,,,,,,,55.15276181904544
2020-04-10 08:40:00,,,30.90444028176941,,,,,,,,,,,,,,,58.417134839836066
2020-04-10 08:50:00,,,35.34935778240497,,,,,,,,,,,,,,,55.857794311984385
2020-04-10 09:00:00,,,30.65164184509154,,,,,,,,,,,,,,,58.675682195725635
2020-04-10 09:10:00,,,36.074837977712434,,,,,,,,,,,,,,,419.75292086776983
2020-04-10 09:20:00,,,33.63470445951732,,,,,,,,,,,,,,,218.9247874819267
2020-04-10 09:30:00,,,38.94098505379054,,,,,,,,,,,,,,,60.47908713234179
2020-04-10 09:40:00,,,25.910566615401603,,,,,,,,,,,,,,,53.98410044929011
2020-04-10 09:50:00,,,31.348504642521977,,,,,,,,,,,,,,,52.37696448585066
2020-04-10 10:00:00,,,34.51912208512343,,,,,,,,,,,,,,,53.54580859673636
2020-04-10 10:10:00,,,606.1692135916232,,,,,,,,,,,,,,,55.469146841900034
2020-04-10 10:20:00,,,37.19439177520151,,,,,,,,,,,,,,,59.71938058655285
2020-04-10 10:30:00,,,741.8232160388112,,,,,,,,,,,,,,,54.7521932291959
2020-04-10 10:40:00,,,32.874767956660556,,,,,,,,,,,,,,,62.09688956278433
2020-04-10 10:50:00,,,31.106830756252922,,,,,,,,,,,,,,,60.95779888299041
2020-04-10 11:00:00,,,473.18234671285666,,,,,,,,,,,,,,,469.3212851978569
2020-04-10 11:10:00,,,40.03738049720583,,,,,,,,,,,,,,,56.553440588824756
2020-04-10 11:20:00,,,33.945701760352826,,,,,,,,,,,,,,,52.94945920867365
2020-04-10 11:30:00,,,34.5100887658899,,,,,,,,,,,,,,,55.473521592254656
2020-04-10 11:40:00,,,38.902988196222175,,,,,,,,,,,,,,,62.82603209927446
