Timestamp,mobile-40,mobile-41,mobile-39,mobile-17,mobile-25,mobile-47,mobile-6,mobile-36,mobile-15,mobile-4,mobile-35,mobile-2,mobile-24,mobile-19,mobile-20,mobile-27,mobile-43,mobile-9,mobile-23,mobile-42,mobile-31,mobile-44,mobile-16,mobile-12,mobile-8,mobile-7
2020-04-09 16:30:00,,,,,,,,,,,,,,,,,,,,,,,,,52.35380197371061,
2020-04-09 16:40:00,,,,,,,,,,,,,,,,,,,,,52.137147111387556,,,,,
2020-04-09 16:50:00,,,,,,,,,,,,,,,,,,,,56.30120943928796,51.42323846570847,,,,,
2020-04-09 17:00:00,,,,,,,,,,,,,,,,,,,,57.40832573104765,49.98633208792178,,,,,
2020-04-09 17:10:00,,,,,,,,,,,,,,,,,,,,58.65994635418429,52.50200137849777,51.878835366087905,,,,
2020-04-09 17:20:00,,,,,,,,,,,,,,,,,,,,58.84176066190792,51.75763731382826,50.0566856755851,,,,
2020-04-09 17:30:00,,,,,,,,,,,,,,,,,,,,56.467263719047935,49.58127993255982,49.33204554990863,,,,
2020-04-09 17:40:00,,,,,,,,,,,,,,,,,,,,58.00433281988283,49.49098412727371,50.26865827775823,,,,
2020-04-09 17:50:00,,,,,,,,,,,,,,,,,,,,60.977824729753316,51.86121853339643,53.134037345850246,,,,
2020-04-09 18:00:00,,,,,,,,,,,,,,,,,,,,56.20139918343241,50.73657962097786,46.9540820042703,,,,
2020-04-09 18:10:00,,,,,,,,,,,,,,,,,,,,58.25942774791856,55.22177558276151,48.01232530162953,,,,
2020-04-09 18:20:00,,,,,,,,,,,,,,,,,,,,59.78921745973551,55.256681810351104,43.45318376806859,,,,
2020-04-09 18:30:00,,,,,,,,,,,,,,,,,,,,58.74332610806044,53.37818146622889,54.63748426358677,,,,
2020-04-09 18:40:00,,,,,,,,,,,,,,,,,,,,56.5677480226071,645.8190705653199,47.986385775610884,,,,
2020-04-09 18:50:00,,,,,,,,,,,,,,,,,,,,54.94202264787789,55.85666891008246,523.0530273085424,,,,
2020-04-09 19:00:00,,,,,,,,,,,,,,,,,,,,58.92238656041973,50.0820359889542,59.00363482003721,,,,
2020-04-09 19:10:00,,,,,,,,,,,,,,,,,,,,63.3391532307663,244.87041670334543,53.8697509556754,,,,
2020-04-09 19:20:00,,,,,,,,,,,,,,,,,,,,62.5974410548999,48.95045449652449,61.556357169688575,,,,
2020-04-09 19:30:00,,,,,,,,,,,,,,,,,,,,56.49426327347293,547.5181317261822,64.58566853112046,,,,
2020-04-09 19:40:00,,,,,,,,,,,,,,,,,,,,55.872328140834036,56.53751677164714,438.2329276321671,,,,
2020-04-09 19:50:00,,,,,,,,,,,,,,,,,,,,54.3041362872369,52.12191283844143,57.92370041992722,,,,
2020-04-09 20:00:00,,,,,,,,,,,,,,,,,,,,60.788695607652244,51.57563003944632,56.35489866616503,,,,
2020-04-09 20:10:00,,,,,,,,,,,,,,,,,,,,56.5761218858913,54.341468026047394,55.49610947107415,,,,
2020-04-09 20:20:00,,,,,,,,,,,,,,,,,,,,55.86061179803192,514.0336853705783,52.67069293457217,,,,
2020-04-09 20:30:00,,,,,,,,,,,,,,,,,,,,65.3854787622389,55.66666974848068,53.590160575969584,,,,
2020-04-09 20:40:00,,,,,,,,,,,,,,,,,,,,57.59596158987721,53.96692438777501,55.65547270920674,,,,
2020-04-09 20:50:00,65.80829775646397,,,,,,,,,,,,,,,,,,,57.50529436324196,53.72988668526,58.610643809784406,,,,
2020-04-09 21:00:00,62.057627371268474,,,,,,,,,,,,,,,,,,,59.00524482024118,488.24548416474266,60.81006346361869,,,,
2020-04-09 21:10:00,,,,,,,,,,,,,,,,,,,,63.15354275395177,449.43620671075286,57.313735638813064,,,,
2020-04-09 21:20:00,,,,,,,,,,,,,,,,,,,,56.482171174749325,52.005948452712154,59.8603696381,,,,
2020-04-09 21:30:00,,,,,,,,,,,,,,,,,,,,62.76778630506852,60.490834878034704,576.9231923997067,,,,
2020-04-09 21:40:00,,,,,,,,,,,,,,,,,,,,60.40835500909535,50.34724476035651,548.3303864710601,,,,
2020-04-09 21:50:00,,,,,,,,,,,,,,,,,,,,62.31279861122707,58.08911170954194,53.03069867006332,,,,
2020-04-09 22:00:00,,,,,,,,,,,,,,,,,,,,53.50084217934646,55.81845280326131,55.20143541847129,,,,
2020-04-09 22:10:00,,,,,,,,,,,,,,,,,,,,60.8677085631447,55.11882588517106,53.884155229495725,,,,
2020-04-09 22:20:00,,,,,,,,,,,,,,,,,,,,56.92764964163696,52.40606099082186,50.96024607685749,,,,
2020-04-09 22:30:00,,,,,,,,,,,,,,,,,,,,58.63484544523491,52.357845041548245,57.94698671862661,,,,
2020-04-09 22:40:00,,,,,,,,,,,,,,,,,,,,57.90057970387298,52.236958583168686,844.8550344365732,,,,
2020-04-09 22:50:00,,,,,,,,,,,,,,,,,,,,58.29768232389882,51.614855269258406,51.69157235854394,,,,
2020-04-09 23:00:00,,,,,,,,,,,,,,,,,,,,57.045934292108704,650.4540389794324,46.752444159161776,,,,
2020-04-09 23:10:00,,,,,,,,,,,,,,,,,,,,665.3444201745376,58.117223834179455,51.238924625543916,,,,
2020-04-09 23:20:00,,,,,,,,,,,,,,,,,,,,61.26432734415498,53.9135018365987,486.98553335355336,,,,
2020-04-09 23:30:00,,,,,,,,,,,,,,,,,,,,61.58502060040488,51.844878842168434,52.38237712050839,,,,
2020-04-09 23:40:00,,,,,,,,,,,,,,,,,,,,578.5260215949849,683.7227075182955,53.385226969914,,,,
2020-04-09 23:50:00,,,,,,,,,,,,,,,,,,,,55.578810687650645,56.05936445694073,50.50252768756022,,,,
2020-04-10 00:00:00,,,,,,,,,,,,,,,,,,,,64.67790164222671,57.613501579087384,57.14057789949639,,,,
2020-04-10 00:10:00,,,,,,,,,,,,,,,,,,,,54.44159584861768,49.51067695600765,51.77090055118637,,,,
2020-04-10 00:20:00,,,,,,,,,,,,,,,,,,,,903.5987509676836,49.046040150194685,53.470736713671094,,,,
2020-04-10 00:30:00,,,,,,,,,,,,,,,,,,,,56.280244752957785,56.21518250266345,59.616392673469974,,,,
2020-04-10 00:40:00,,,,,,,,,,,,,,,,,,,,59.60949356385546,51.25411797665312,60.16149921821216,,,,
2020-04-10 00:50:00,,,,,,,,,,,,,,,,,,,,62.43627527787578,53.4161590668963,322.79670073028115,,,,
2020-04-10 01:00:00,,,,,,,,,,,,,,,,,,,,55.25516570235797,49.5961489422221,454.91458667308194,,,,
2020-04-10 01:10:00,,,,,,,,,,,,,,,,,,,,60.74500797410499,50.2087478269378,55.35617989393822,,,,
2020-04-10 01:20:00,,,,,,,,,,,,,,,,,,,,57.077719109158956,47.839209271727455,52.28002645913771,,,,
2020-04-10 01:30:00,,,,,,,,,,,,,,,,,,,,56.769353150224354,54.044950055678385,57.7644601143613,,,,
2020-04-10 01:40:00,,,,,,,,,,,,,,,,,,,,62.03140990172206,50.72910841321722,56.504840716276476,,,,
2020-04-10 01:50:00,,,,,,,,,,,,,,,,,,,,59.3459118171866,51.30769098520294,49.77601911882176,,,,
2020-04-10 02:00:00,,,,,,,,,,,,,,,,,,,,61.19370172521766,55.78173020346941,53.85156336103466,,,,
2020-04-10 02:10:00,,,,,,,,,,,,,,,,,,,,64.77696738175507,47.43255425805955,340.45731874903265,,,,
2020-04-10 02:20:00,,,,,,,,,,,,,,,,,,,,57.44323089864507,49.99284027354972,61.721456303127965,,,,
2020-04-10 02:30:00,,,,,,,,,,,,,,,,,,,,58.41575060311159,54.62635365574563,53.65804295485058,,,,
2020-04-10 02:40:00,,,,,,,,,,,,,,,,,,,,59.75802364837589,53.27015513917081,57.270235906755104,,,,
2020-04-10 02:50:00,,,,,,,,,,,,,,,,,,,,62.53045457899722,54.272513958640964,52.78625523243892,,,,
2020-04-10 03:00:00,,,,,,,,,,,,,,,,,,,,56.554130487933634,49.56247836843675,55.411506904251354,,,,
2020-04-10 03:10:00,,,,,,,,,,,,,,,,,,,,59.92356703776789,56.72215348939028,56.566974458773686,,,,
2020-04-10 03:20:00,,,,,,,,,,,,,,,,,,,,60.48673027732915,51.06113790380035,536.0285994880053,,,,
2020-04-10 03:30:00,,,,,,,,,,,,,,,,,,,,61.75147773015007,57.09019173819571,51.831194381754244,,,,
2020-04-10 03:40:00,,,,,,,,,,,,,,,,,,,,580.3859983890692,48.63839256451148,449.4972236824353,,,,
2020-04-10 03:50:00,,,,,,,,,,,,,,,,,,,,58.71032244455619,55.02902173076644,53.78764257505346,,,,
2020-04-10 04:00:00,,,,,,,,33.11384137917718,,,,,,,,,,,,60.87319808635974,55.636257317574604,53.93170072565818,,,,
2020-04-10 04:10:00,,,,,,,,35.280257054923155,,,,,,,,,,,,58.13307676523037,51.79522715922802,53.77974301716795,,,,
2020-04-10 04:20:00,,,,,,,,34.00345568946915,,,,,,,,,,,,64.75899202892879,715.8983052063893,56.53540686512318,,,,
2020-04-10 04:30:00,,,,,,,,,,,,,,,,,,,,63.84030439085532,49.26511681071445,56.40679061065825,,,,
2020-04-10 04:40:00,,,,,,,,,,,,,,,,,,,,57.087989077664105,47.59218216297587,53.71968975657914,,,,
2020-04-10 04:50:00,,,,,,,,,,,,,,,,,,,,65.5390446940547,49.332952933662604,688.0898448700364,,,,
2020-04-10 05:00:00,,,,,,,,,,,,,,,,,,,,58.19915467856764,48.302383295150086,52.951023128033675,,,,
2020-04-10 05:10:00,,,,,,,,,,,,,,,,,,,,63.37841219258573,53.24659478268616,313.5359497952147,,,,
2020-04-10 05:20:00,,,,,,,,,,,,,,,,,,,,57.68100380515675,54.1648284615702,53.072998402908134,,,,
2020-04-10 05:30:00,,,,,,,,,,,,,,,,,,,,56.226673186744215,57.058927390566346,60.65028562096315,,,,
2020-04-10 05:40:00,,,,,,,,,,,,,,,,,,,,60.455631551490576,53.718142811929816,55.63407689667929,,,,
2020-04-10 05:50:00,,,,,,,,,,,,,,,,,,,,64.55861129217885,51.92351473511867,56.07181460910972,,,,
2020-04-10 06:00:00,,,,,,,,,,,,,,,,,,,,58.03533584549821,48.71716018397749,48.394215912857476,,,,
2020-04-10 06:10:00,,,,,,,,,,,,,,,,,,,,60.59574421821657,48.835570506503274,48.46955142806944,,,,
2020-04-10 06:20:00,,,,,,,,,,,,,,,,,,,,1000.1429964963866,53.21352277386036,59.558461129503,,,,
2020-04-10 06:30:00,,,,,,,,,,,,,,,,,,,,55.57643399832103,54.89620392281127,52.52617734319821,,,,
2020-04-10 06:40:00,,,,,,,,,,,,,,,,,,,,,55.99193543304797,590.5042120768916,,,,
2020-04-10 06:50:00,,,,,,,,,,,,,,,,,,,,,50.88004508187936,567.4185020341761,,,,
2020-04-10 07:00:00,,,,,,,,,,,,,,,,,,,,,47.292979190410826,756.3057841639697,,,,
2020-04-10 07:10:00,,,,,,,,,,,,,,,,,,,,,49.148705630722354,53.51289806893818,,,,
2020-04-10 07:20:00,,,,,,,,,,,,,,,,,,,,,52.538822182114494,55.09211723279894,,,,
2020-04-10 07:30:00,,,,,,,,,,,,,,,,,,,,,54.23874365595437,55.407673544179,,,,
2020-04-10 07:40:00,,,,,,,,,,,,,,,,,,,,,51.508937331291705,342.19599684118987,,,,
2020-04-10 07:50:00,,,,,,,,,,,,,,,,,,,,,52.083299450054675,55.15671191597942,,,,
2020-04-10 08:00:00,,,,,,,,,,,,,,,,,,,,,50.85474142891543,,,,,
2020-04-10 08:10:00,,,,,,,,,,,,,,,,,,,,,52.04170394787892,,,,,
2020-04-10 08:20:00,,,,,,,,,,,,,,,,,,,,,55.76169563788511,,,,,
2020-04-10 08:30:00,,,,,,,,,,,,,,,,,,,,,50.840912848055325,,,,,
2020-04-10 08:40:00,,,,,,,,,,,,,,,,,,,,,53.01863337987571,,,,,
2020-04-10 08:50:00,,,,,,,,,,,,,,,,,,,,,49.84998576435175,,,,,
2020-04-10 09:00:00,,,,,,,,,,,,,,,,,,,,,56.74922550492322,,,,,
2020-04-10 09:10:00,,,,,,,,,,,,,,,,,,,,,45.174295022594976,,,,,
2020-04-10 09:20:00,,,,,,,,,,,,,,,,,,,,,51.137829247300424,,,,58.84377311849128,
2020-04-10 09:30:00,,,,,,,,,,,,,,,,,,,,,51.6467718066885,,,,45.09763119700634,
2020-04-10 09:40:00,,,,,,,,,,,,,,,,,,,,,497.2145056144397,,,,,
2020-04-10 09:50:00,,,,,,,,,,,,,,,,,,,,,56.80340371558925,,,,,
2020-04-10 10:00:00,,,,,,,,,,,,,,,,,,,,,50.0772715129792,,,,,
2020-04-10 10:10:00,,,,,,,,,,,,,,,,,,,,,54.74258347720094,,,,,
2020-04-10 10:20:00,,,,,,,,,,,,,,,,,,,,,53.59158671749311,,,,,
2020-04-10 10:30:00,,,,,,,,,,,,,,,,,,,,,47.71261711711709,,,,,
2020-04-10 10:40:00,,,,,,,,,,,,,,,,,,,,,48.795009910040214,,,,,
2020-04-10 10:50:00,,,,,,,,,,,,,,,,,,,,,52.28216361658848,,,,,
2020-04-10 11:00:00,,,,,,,,,,,,,,,,,,,,,52.76231241083477,,,,,
2020-04-10 11:10:00,,,,,,,,,,,,,,,,,,,,,52.087631534098456,,,,,
2020-04-10 11:20:00,,,,,,,,,,,,,,,,,,,,,48.96658373212826,,,,,
2020-04-10 11:30:00,,,,,,,,,,,,,,,,,,,,,47.73684966697985,,,,,
2020-04-10 11:40:00,,,,,,,,,,,,,,,,,,,,,52.358121571132486,,,,,
2020-04-10 11:50:00,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-10 12:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-10 12:10:00,,,,,,,,,,,,,,,,,,,,,,,50.14819352538875,,,
2020-04-10 12:20:00,,36.001557343328194,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-10 12:30:00,,31.429341156652562,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-10 12:40:00,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-10 12:50:00,,,,,,,,,28.89585437193584,,,,,,,,,,,,,,,,,
2020-04-10 13:00:00,,,,,,,,,33.73811666858481,,,,,,,,,,,,,,,,,
2020-04-10 13:10:00,,,,,,,,,38.546880845306475,,,,,,,,,,,,,,,,,
2020-04-10 13:20:00,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-10 13:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-10 13:40:00,,27.23369350816023,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-10 13:50:00,,29.658930912668566,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-10 14:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-10 14:10:00,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-10 14:20:00,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-10 14:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-10 14:40:00,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-10 14:50:00,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-10 15:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-10 15:10:00,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-10 15:20:00,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-10 15:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-10 15:40:00,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-10 15:50:00,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-10 16:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-10 16:10:00,,,,,,,,,,,51.19065401669917,,,,,,,,,,,,,,,
2020-04-10 16:20:00,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-10 16:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-10 16:40:00,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-10 16:50:00,,,,,,,,,,,,,,,,,,,,,48.78218392026049,54.812580237725385,,,,
2020-04-10 17:00:00,,,,,,,,,,,,,,,,,,,,,49.78703928393858,51.0249605854637,,,,
2020-04-10 17:10:00,,,,,,,,,,,,,,,,,,,,62.14516959202609,49.271431336205985,53.5404472573211,,,,
2020-04-10 17:20:00,,,,,,,,,,,,,,,,,,,,64.94079075276395,50.11718095995089,59.613116427252464,,,,
2020-04-10 17:30:00,,,,,,,,,,,,,,,,,,,,57.72249011628857,51.32283586820772,53.17793672774083,,,,
2020-04-10 17:40:00,,,,,,,,,,,,,,,,,,,,62.5170534914608,49.520027154592114,589.5679383988281,,,,
2020-04-10 17:50:00,,,,,,,,,,,,,,,,,,,,62.775079791087244,51.19159751914764,57.47863655915018,,,,
2020-04-10 18:00:00,,,,,,,,,,,,,,,,,,,,68.97301405848947,51.33046867574771,57.30433249789475,,,,
2020-04-10 18:10:00,,,,,,,,,,,,,,,,,,,,66.57064637272464,49.694966641612616,390.7688974265183,,,,
2020-04-10 18:20:00,,,,,,,,,,,,,,,,,,,,56.62593855709153,483.1956219341932,50.15062324398121,,,,
2020-04-10 18:30:00,,,,,,,,,,,,,,,,,,,,60.208540860794706,53.3650580477821,,,,,
2020-04-10 18:40:00,,,,,,,,,,,,,,,,,,,,63.69694081359995,778.3307646455298,,,,,
2020-04-10 18:50:00,,,,,,,,,,,,,,,,,,,,67.87009242175976,52.96429968253933,,,,,
2020-04-10 19:00:00,,,,,,,,,,,,,,,,,,,,63.70665473893778,55.37223178265174,,,,,
2020-04-10 19:10:00,,,,,,,,,,,,,,,,,,,,62.193953365131954,54.35947703011988,,,,,
2020-04-10 19:20:00,,,,,,,,,,,,,,,,,,,,482.7194111229142,52.50273635859681,,,,,
2020-04-10 19:30:00,,,,,,,,,,,,,,,,,,,,58.67712851427762,54.574087583246644,,,,,
2020-04-10 19:40:00,,,,,,,,,,,,,,,,,,,,63.79176229277593,50.57979541823836,,,,,
2020-04-10 19:50:00,,,,,,,,,,,,,,,,,,,,59.87377257347309,56.2253879839123,58.93682293306809,,,,
2020-04-10 20:00:00,,,,,,,,,,,,,,,,,,,,57.36375743155681,49.588773904428166,54.16297861474672,,,,
2020-04-10 20:10:00,,,,,,,,,,,,,,,,,,,,63.00453606282289,55.063213757917225,49.24400142057309,,,,
2020-04-10 20:20:00,,,,,,,,,,,,,,,,,,,,66.15749595816592,48.51096056829296,54.14901014255985,,,,
2020-04-10 20:30:00,,,,,,,,,,,,,,,,,,,,62.20843893262122,44.815442144618956,54.08606277031158,,,,
2020-04-10 20:40:00,,,,,,,,,,,,,,,,,,,,62.904800871833274,52.06904767755415,54.55879490075032,,,,
2020-04-10 20:50:00,,,,,,,30.608825028419034,,,,,,,,,,,,,60.26480868155527,510.6988169784211,55.4661254960143,,,,
2020-04-10 21:00:00,,,,,,,,,,,,,,,,,,,,61.334793093413666,58.80206593266391,53.596363046080114,,,,
2020-04-10 21:10:00,,,,,,,,,,,,,,,,,,,,62.431266362333744,50.88269223960278,60.225218033266465,,,,
2020-04-10 21:20:00,,,,,,,,,,,,,,,,,,,,66.50756567614937,49.75356389618325,56.8014444835577,,,,
2020-04-10 21:30:00,,,,,,,,,,,,,,,,,,,,58.77569215408021,693.4490879277022,58.06808979754003,,,,
2020-04-10 21:40:00,,,,,,,,,,,,,,,,,,,,64.44662857671821,52.81627195038372,466.0199735980989,,,,
2020-04-10 21:50:00,,,,,,,,,,,,,,,,,,,,59.872701443264106,53.010768274195925,56.082739910257864,,,,
2020-04-10 22:00:00,,,,,,,,,,,,,,,,,,,,58.224351385866534,50.50400375358137,54.956183814328966,,,,
2020-04-10 22:10:00,,,,,,,,,,,,,,,,,,,57.14445352003572,60.03696453112797,51.21582459783348,54.1228924969865,,,,
2020-04-10 22:20:00,,,,,,,,,,,,,,,,,,,,58.638823381561224,46.292748070124254,55.20144772785539,,,,
2020-04-10 22:30:00,,,,,,,,,,,,,,,,,,,,65.65917160694332,54.51337878478408,54.990084612622134,,,,
2020-04-10 22:40:00,,,,,,,,,,,,,,,,,,,,61.936715748394526,54.082052301170386,51.24593070282479,,,,
2020-04-10 22:50:00,,,,,,,,,,,,,,,,,,,,61.670230192762496,53.980888126580105,445.30838952534,,,,
2020-04-10 23:00:00,,,,21.50119287956946,28.222381071923174,,,,,,,,,,,,,,,65.60497586635283,50.50202050434704,58.48578055251075,,,,
2020-04-10 23:10:00,,,,,,,,,,,,,,,,,,,,62.73676941858336,49.50274484857653,50.67160843169676,,,,
2020-04-10 23:20:00,,,,,,,,,,,,,,,,,,,,64.08425747075242,52.58213099553266,54.682482939058026,,,,
2020-04-10 23:30:00,,,,,,,,,,,,,,,,,,,,65.89552950218217,51.25562346953677,54.84063098019409,,,,
2020-04-10 23:40:00,,,,,,,,,,,,,,,,,,,,63.168434036437894,50.65848851204496,55.95835062155013,,,,
2020-04-10 23:50:00,,,,,,,,,,,,,,,,,,,,60.36996968597836,53.570428430639936,53.264991048036755,,,,
2020-04-11 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,
