Timestamp,mobile-8,mobile-9,mobile-6,mobile-11,mobile-5,mobile-47,mobile-12,mobile-46,mobile-10,mobile-7,mobile-21,mobile-44,mobile-49,mobile-1,mobile-23,mobile-40,mobile-36,mobile-14,mobile-31,mobile-13,static-12,static-9
2020-04-07 10:40:00,,22.0,23.0,21.0,,,,,,,,52.0,,,,,,,,,18.873,19.867
2020-04-07 10:50:00,,25.0,23.0,22.0,,,,,,,,56.0,,,,,,,,,18.952,19.73
2020-04-07 11:00:00,,24.0,23.0,21.0,,,,,,,,58.0,,,,,,,,,19.744,19.424
2020-04-07 11:10:00,,21.0,22.0,19.0,,,,,,,,60.0,,,,,,,,,19.277,19.473
2020-04-07 11:20:00,,23.0,23.0,21.0,,,,,,,,52.0,,,,,,,,,19.852,19.33
2020-04-07 11:30:00,,25.0,22.0,19.0,,,,,,,,54.0,,,,,,,,47.0,18.746,18.45
2020-04-07 11:40:00,,21.0,23.0,29.0,,,,,,,,60.0,,,,,,,,51.0,19.967,19.743
2020-04-07 11:50:00,,,21.0,23.0,,,,,,,,56.0,,,,,,,,48.0,19.347,19.070999999999998
2020-04-07 12:00:00,,,23.0,,,,,,,,,46.0,,,,,,,,49.0,19.076,19.601
2020-04-07 12:10:00,,,29.0,,,,,,,,,48.0,,,,,47.0,,,,19.863,19.7
2020-04-07 12:20:00,,,21.0,,,,,,,,,50.0,,,,,48.0,48.0,,,19.305999999999997,19.866
2020-04-07 12:30:00,,,,,,,,,,,,52.0,,,,,47.0,46.0,,,19.934,19.915
2020-04-07 12:40:00,,,,,,,,,,,,50.0,,,,,48.0,45.0,,,19.968,19.998
2020-04-07 12:50:00,,,,,,,,,,,,52.0,,,,,50.0,46.0,,,19.61,18.996
2020-04-07 13:00:00,,,,,,,,,,,,58.0,,,,,44.0,46.0,,,19.086,19.929000000000002
2020-04-07 13:10:00,,,,,,,,,,,,762.2711908383792,,,,,48.0,44.0,,,19.398,18.958
2020-04-07 13:20:00,,,,,,,,,,,,54.0,,,,,46.0,46.0,,,19.528,19.854
2020-04-07 13:30:00,,,,,,,,,,,,78.0,,,,,47.0,46.0,,,19.653,19.227
2020-04-07 13:40:00,,,,,,,,,,,,62.0,19.0,,,,47.0,45.0,,,835.43,19.977
2020-04-07 13:50:00,,,,,,,,,,,,54.0,,,,,46.0,48.0,,,19.988,19.541
2020-04-07 14:00:00,,,,,,,,,,,,58.0,,,,,50.0,47.0,,,19.804000000000002,19.308
2020-04-07 14:10:00,,,,,,,,,,,,52.0,,,,,45.0,48.0,,,19.910999999999998,19.782
2020-04-07 14:20:00,,,,,,,,,,,,60.0,,,,,46.0,47.0,,,19.835,19.925
2020-04-07 14:30:00,,,,,,,,,,,,50.0,,,,,47.0,46.0,,,19.692999999999998,19.528
2020-04-07 14:40:00,,,,,,,,,,,,56.0,,,,,51.0,45.0,,,18.295,19.311
2020-04-07 14:50:00,,,,,,,,,,,,50.0,,,,,45.0,44.0,,,19.986,19.24
2020-04-07 15:00:00,,,,,,,,,,,,52.0,,,,,,45.0,,,19.895,19.005
2020-04-07 15:10:00,,,,,,,,,,,,54.0,,,,,,47.0,,,19.492,19.051
2020-04-07 15:20:00,,,,,,,,,,,,58.0,,,,,,46.0,,,19.891,18.899
2020-04-07 15:30:00,,,,,,,,,,,,58.0,,,,,,49.0,,,19.663,18.828
2020-04-07 15:40:00,,,,,,,,,,,,50.0,,,,,,49.0,,,19.658,19.511
2020-04-07 15:50:00,,,,,,,10.0,,,,,54.0,,,,,,49.0,,,19.425,19.467
2020-04-07 16:00:00,,,,,,,17.0,,,,,56.0,,,,,,46.0,,,19.242,19.657
2020-04-07 16:10:00,,,,,11.0,,16.0,,,,,66.0,,,,,,47.0,,,19.192,19.986
2020-04-07 16:20:00,,20.0,,,18.0,,18.0,,,,,60.0,16.0,,,,,44.0,,48.0,19.46,19.851
2020-04-07 16:30:00,,23.0,,20.0,15.0,,16.0,,,,,58.0,17.0,,,,,45.0,,50.0,19.548,19.930999999999997
2020-04-07 16:40:00,,25.0,22.0,25.0,18.0,,18.0,,,,,56.0,15.0,,,,,45.0,,53.0,18.4,19.064
2020-04-07 16:50:00,,23.0,24.0,24.0,20.0,,18.0,16.0,33.0,,,54.0,,,,,,44.0,,,19.592,18.67
2020-04-07 17:00:00,,24.0,41.0,19.0,16.0,11.0,15.0,20.0,37.0,,,,,,,,,44.0,44.0,,19.712,19.939
2020-04-07 17:10:00,,24.0,24.0,20.0,17.0,16.0,16.0,18.0,29.0,,,,,,,,,47.0,45.0,,19.994,19.246
2020-04-07 17:20:00,,24.0,26.0,17.0,16.0,398.9144914126754,17.0,18.0,34.0,,,,,,,,,49.0,48.0,,19.851,19.996
2020-04-07 17:30:00,,25.0,25.0,22.0,15.0,16.0,19.0,18.0,29.0,,,,,,,,,46.0,48.0,,18.518,19.163
2020-04-07 17:40:00,,23.0,25.0,19.0,17.0,18.0,17.0,21.0,34.0,,,,,,,,,46.0,45.0,,18.644000000000002,19.487000000000002
2020-04-07 17:50:00,,23.0,24.0,22.0,20.0,16.0,15.0,16.0,34.0,,,,,,,,,45.0,47.0,,19.688,18.577
2020-04-07 18:00:00,,24.0,23.0,19.0,14.0,519.6588939336812,15.0,16.0,32.0,,,,,,,,,44.0,47.0,,19.869,19.89
2020-04-07 18:10:00,,28.0,25.0,,19.0,19.0,17.0,17.0,30.0,,,,,,,,,45.0,45.0,,18.247,19.012
2020-04-07 18:20:00,,22.0,23.0,,,18.0,16.0,18.0,32.0,,,,,,,,,47.0,46.0,,18.977,19.495
2020-04-07 18:30:00,,22.0,24.0,,,17.0,15.0,20.0,30.0,,,,,,,,,48.0,47.0,,19.738,19.783
2020-04-07 18:40:00,,22.0,24.0,17.0,,16.0,18.0,17.0,32.0,,,,,,,,,47.0,48.0,,19.705,19.614
2020-04-07 18:50:00,,24.0,23.0,27.0,,19.0,17.0,22.0,35.0,,,,,,,,,47.0,47.0,,19.221,18.902
2020-04-07 19:00:00,,26.0,24.0,21.0,,18.0,,19.0,28.0,,,,,,,,,,44.0,,19.918,19.504
2020-04-07 19:10:00,,22.0,23.0,20.0,,17.0,,20.0,27.0,,,,,,,,,,45.0,,19.857,19.998
2020-04-07 19:20:00,,22.0,24.0,24.0,,16.0,,18.0,27.0,,,,,,,,,,45.0,,19.505,19.912
2020-04-07 19:30:00,,24.0,26.0,19.0,,16.0,,16.0,29.0,,,,,,,,,,43.0,,19.887999999999998,19.842
2020-04-07 19:40:00,,29.0,24.0,22.0,13.0,17.0,,17.0,28.0,,,,,,,,,,45.0,,19.907,19.955
2020-04-07 19:50:00,,28.0,23.0,20.0,16.0,16.0,,17.0,33.0,,,,,,,,,,45.0,,18.86,19.788
2020-04-07 20:00:00,,24.0,24.0,18.0,17.0,18.0,,18.0,29.0,,,,,,,,,,48.0,,19.824,19.942999999999998
2020-04-07 20:10:00,,22.0,24.0,19.0,16.0,16.0,,20.0,31.0,,,,,,,,,,45.0,,18.929000000000002,19.48
2020-04-07 20:20:00,,24.0,23.0,19.0,17.0,18.0,,16.0,31.0,,,,,,,,,,46.0,,19.926,19.9
2020-04-07 20:30:00,,25.0,24.0,21.0,18.0,19.0,10.0,16.0,30.0,,,,,,,,,33.0,47.0,,19.914,19.255
2020-04-07 20:40:00,,25.0,24.0,19.0,16.0,20.0,18.0,18.0,31.0,,,,,,,,,46.0,46.0,,19.648,18.352
2020-04-07 20:50:00,,29.0,26.0,20.0,16.0,21.0,20.0,21.0,26.0,,,,,,,,,50.0,45.0,,18.907,19.468
2020-04-07 21:00:00,,24.0,24.0,22.0,16.0,15.0,16.0,21.0,31.0,,,,,,,,,46.0,45.0,,19.942999999999998,19.732
2020-04-07 21:10:00,,24.0,24.0,24.0,14.0,16.0,18.0,18.0,29.0,,,,,,,,,47.0,46.0,,19.848,19.901
2020-04-07 21:20:00,,23.0,24.0,18.0,15.0,16.0,17.0,18.0,34.0,,,,,,,,,47.0,44.0,,18.893,19.795
2020-04-07 21:30:00,,23.0,24.0,20.0,18.0,14.0,19.0,17.0,30.0,,,,,,,,,50.0,46.0,,19.816,19.413
2020-04-07 21:40:00,,26.0,23.0,18.0,16.0,14.0,17.0,19.0,30.0,,,,,,,,,50.0,44.0,,19.087,19.979
2020-04-07 21:50:00,,23.0,25.0,18.0,16.0,17.0,18.0,20.0,30.0,,,,,,,,,45.0,46.0,,19.869,18.72
2020-04-07 22:00:00,,26.0,25.0,25.0,20.0,20.0,19.0,17.0,29.0,,,,,,,,,47.0,45.0,,19.921,19.750999999999998
2020-04-07 22:10:00,,25.0,24.0,19.0,14.0,20.0,18.0,20.0,35.0,,,,,,,,,49.0,46.0,,19.855,19.195
2020-04-07 22:20:00,,21.0,26.0,21.0,18.0,20.0,17.0,18.0,29.0,,,,,,,,,46.0,48.0,,1124.101,19.835
2020-04-07 22:30:00,,24.0,25.0,18.0,21.0,18.0,18.0,21.0,29.0,,,,,,,,,46.0,47.0,,18.686,19.403
2020-04-07 22:40:00,,23.0,23.0,21.0,16.0,14.0,16.0,16.0,28.0,,,,,,,,,48.0,45.0,,19.93,19.409000000000002
2020-04-07 22:50:00,,29.0,26.0,19.0,18.0,16.0,20.0,18.0,30.0,,,,,,,,,46.0,46.0,,19.878,19.768
2020-04-07 23:00:00,,27.0,24.0,22.0,17.0,19.0,16.0,18.0,31.0,,,,,,,,,45.0,46.0,,19.684,18.945999999999998
2020-04-07 23:10:00,,23.0,23.0,18.0,15.0,17.0,17.0,18.0,33.0,,,,,,,,,46.0,45.0,,19.905,19.109
2020-04-07 23:20:00,,23.0,28.0,22.0,15.0,19.0,18.0,16.0,32.0,,,,,,,,,45.0,46.0,,19.555,18.956
2020-04-07 23:30:00,,26.0,24.0,25.0,15.0,18.0,16.0,18.0,26.0,,,,,,,,,45.0,44.0,,18.974,19.704
2020-04-07 23:40:00,,24.0,23.0,18.0,14.0,18.0,17.0,19.0,29.0,,,,,,,,,46.0,46.0,,19.908,18.775
2020-04-07 23:50:00,,23.0,23.0,20.0,16.0,22.0,18.0,19.0,27.0,,,,,,,,,46.0,46.0,,19.802,19.457
2020-04-08 00:00:00,,24.0,22.0,21.0,17.0,16.0,19.0,20.0,30.0,,,,,,,,,45.0,44.0,,19.322,19.899
2020-04-08 00:10:00,,24.0,25.0,20.0,16.0,18.0,16.0,18.0,28.0,,,,,,,,,46.0,47.0,,19.91,19.778
2020-04-08 00:20:00,,22.0,25.0,19.0,16.0,14.0,18.0,18.0,27.0,,,,,,,,,47.0,44.0,,19.919,19.394000000000002
2020-04-08 00:30:00,,24.0,24.0,18.0,19.0,17.0,16.0,20.0,32.0,,,,,,,,,47.0,43.0,,18.723,19.615
2020-04-08 00:40:00,,24.0,24.0,21.0,16.0,14.0,16.0,16.0,27.0,,,,,,,,,45.0,48.0,,18.980999999999998,19.962
2020-04-08 00:50:00,,23.0,24.0,19.0,14.0,16.0,17.0,995.3705621768087,30.0,,,,,,,,,49.0,46.0,,19.951,19.796
2020-04-08 01:00:00,,25.0,23.0,20.0,18.0,16.0,15.0,18.0,27.0,,,,,,,,,48.0,49.0,,19.702,19.964000000000002
2020-04-08 01:10:00,,27.0,25.0,20.0,21.0,18.0,14.0,16.0,30.0,,,,,,,,,44.0,47.0,,19.872,19.737000000000002
2020-04-08 01:20:00,,27.0,25.0,19.0,17.0,16.0,18.0,16.0,28.0,,,,,,,,,51.0,47.0,,19.706,19.277
2020-04-08 01:30:00,,23.0,24.0,20.0,17.0,21.0,16.0,18.0,27.0,,,,,,,,,48.0,477.0207396978054,,19.348,19.944000000000003
2020-04-08 01:40:00,,25.0,25.0,20.0,18.0,16.0,18.0,17.0,29.0,,,,,,,,,47.0,47.0,,18.905,19.824
2020-04-08 01:50:00,,24.0,23.0,20.0,16.0,18.0,16.0,18.0,26.0,,,,,,,,,47.0,45.0,,19.93,19.137999999999998
2020-04-08 02:00:00,,25.0,23.0,22.0,16.0,18.0,17.0,19.0,28.0,,,,,,,,,44.0,45.0,,19.058,19.986
2020-04-08 02:10:00,,24.0,22.0,19.0,16.0,17.0,18.0,16.0,30.0,,,,,,,,,46.0,45.0,,18.43,19.553
2020-04-08 02:20:00,,27.0,24.0,20.0,18.0,16.0,18.0,16.0,31.0,,,,,,,,,47.0,45.0,,19.494,19.753
2020-04-08 02:30:00,,25.0,24.0,20.0,16.0,17.0,17.0,19.0,31.0,,,,,,,,,47.0,47.0,,19.482,19.378
2020-04-08 02:40:00,,24.0,26.0,20.0,18.0,20.0,16.0,18.0,29.0,,,,,,,,,47.0,48.0,,19.766,19.755
2020-04-08 02:50:00,,25.0,23.0,23.0,16.0,16.0,17.0,17.0,31.0,,,,,,,,,48.0,45.0,,19.773,19.992
2020-04-08 03:00:00,,23.0,24.0,22.0,19.0,16.0,16.0,634.294184957363,31.0,,,,,,,,,48.0,45.0,,18.745,19.730999999999998
2020-04-08 03:10:00,,28.0,24.0,20.0,17.0,16.0,17.0,18.0,28.0,,,,,,,,,46.0,46.0,,19.725,19.762
2020-04-08 03:20:00,,26.0,24.0,19.0,17.0,16.0,16.0,16.0,31.0,,,,,,,,,45.0,45.0,,19.227,19.905
2020-04-08 03:30:00,,24.0,22.0,22.0,17.0,17.0,16.0,17.0,30.0,,,,,,,,,46.0,45.0,,19.894000000000002,19.851
2020-04-08 03:40:00,,23.0,24.0,23.0,18.0,18.0,20.0,17.0,28.0,,,,,,,,,45.0,45.0,,19.523,19.335
2020-04-08 03:50:00,,25.0,24.0,24.0,106.1809719799445,18.0,21.0,16.0,32.0,,,,,,,,,48.0,45.0,,19.859,843.2660000000001
2020-04-08 04:00:00,,25.0,25.0,22.0,15.0,16.0,16.0,17.0,31.0,,,,,,,,,46.0,47.0,,19.967,19.783
2020-04-08 04:10:00,,25.0,25.0,21.0,16.0,19.0,15.0,17.0,31.0,,,,,,,,,46.0,46.0,,19.117,19.736
2020-04-08 04:20:00,,22.0,23.0,22.0,20.0,18.0,16.0,17.0,28.0,,,,,,,,,44.0,45.0,,19.92,19.472
2020-04-08 04:30:00,,24.0,24.0,20.0,18.0,15.0,16.0,16.0,32.0,,,,,,,,,46.0,45.0,,19.254,19.658
2020-04-08 04:40:00,,24.0,24.0,21.0,17.0,17.0,13.0,20.0,26.0,,,,,,,,,49.0,44.0,,19.892,19.503
2020-04-08 04:50:00,,22.0,24.0,20.0,18.0,17.0,16.0,17.0,28.0,,,,,,,,,50.0,48.0,,18.930999999999997,19.502
2020-04-08 05:00:00,,23.0,24.0,948.3092385854184,16.0,16.0,15.0,19.0,27.0,,,,,,,,,49.0,46.0,,19.239,19.833
2020-04-08 05:10:00,,23.0,24.0,20.0,16.0,16.0,18.0,18.0,31.0,,,,,,,,,47.0,44.0,,18.905,19.945
2020-04-08 05:20:00,,25.0,23.0,20.0,18.0,16.0,18.0,20.0,30.0,,,,,,,,,48.0,43.0,,19.445999999999998,18.952
2020-04-08 05:30:00,,24.0,26.0,20.0,16.0,16.0,16.0,18.0,30.0,,,,,,,,,45.0,855.8864222065387,,19.957,19.706
2020-04-08 05:40:00,,24.0,24.0,22.0,16.0,18.0,17.0,18.0,31.0,,,,,,,,,48.0,44.0,,19.977999999999998,19.984
2020-04-08 05:50:00,,22.0,24.0,20.0,20.0,15.0,16.0,16.0,30.0,,,,,,,,,51.0,45.0,,907.1160000000001,19.746
2020-04-08 06:00:00,,23.0,26.0,19.0,21.0,17.0,18.0,16.0,27.0,,,,,,,,,49.0,46.0,,19.951,19.984
2020-04-08 06:10:00,,23.0,25.0,19.0,18.0,18.0,19.0,86.0,31.0,,,,,,,,50.0,49.0,43.0,,19.524,19.917
2020-04-08 06:20:00,,22.0,25.0,21.0,16.0,16.0,22.0,25.0,33.0,,,,,,,,48.0,46.0,48.0,,19.866,19.858
2020-04-08 06:30:00,,22.0,26.0,19.0,18.0,16.0,18.0,,33.0,,,,,,,,46.0,50.0,53.0,47.0,19.882,19.092
2020-04-08 06:40:00,,22.0,26.0,26.0,18.0,20.0,20.0,,27.0,,,,,,,,,44.0,47.0,50.0,19.322,19.755
2020-04-08 06:50:00,,23.0,30.0,20.0,16.0,16.0,19.0,,28.0,,,,,,,,,,45.0,909.4420450920044,19.051,19.797
2020-04-08 07:00:00,,30.0,28.0,,16.0,13.0,16.0,,30.0,,,,,,,,,,50.0,,19.866,19.178
2020-04-08 07:10:00,,22.0,,,16.0,,18.0,,29.0,,,,,,,,,,44.0,,19.75,19.958
2020-04-08 07:20:00,,26.0,,,18.0,,18.0,,32.0,,,,,,,,,,45.0,,19.487000000000002,19.947
2020-04-08 07:30:00,,22.0,,,16.0,,18.0,,30.0,,,58.0,,,,,,,44.0,,18.951,19.424
2020-04-08 07:40:00,,23.0,,,19.0,,19.0,,28.0,,,66.0,,,,,,,47.0,,19.855999999999998,19.575
2020-04-08 07:50:00,,24.0,,,16.0,,16.0,,,,,54.0,,,,,,,45.0,,19.564,19.762999999999998
2020-04-08 08:00:00,,23.0,,,18.0,,18.0,,,,,62.0,,,,,,,48.0,,19.941,19.783
2020-04-08 08:10:00,,26.0,,,14.0,,17.0,,,,,54.0,,,,,,,46.0,,19.243,19.512999999999998
2020-04-08 08:20:00,41.784,23.0,,,,,20.0,,,,,62.0,,,,,,,46.0,,19.72,19.812
2020-04-08 08:30:00,,23.0,,,,,16.0,,,,,86.0,,,,,,,45.0,,19.434,19.961
2020-04-08 08:40:00,,22.92471554211661,,,,,15.818651234265769,,,,,51.58085418889429,,,,,,,37.0,,19.074,19.209
2020-04-08 08:50:00,,24.274440946861464,,,,,16.761179051783646,,,,,52.103018532959204,,,,,,,37.0,,19.195,19.449
2020-04-08 09:00:00,,25.42777597306959,,,,,17.755684835670408,,,,,48.299470922830245,,,,,,,37.0,,18.963,19.107
2020-04-08 09:10:00,,25.124994754276468,,,,,16.991947784242413,,,,,51.717307286833496,,,,,,,37.0,,19.56,19.957
2020-04-08 09:20:00,,23.572126071422943,,,,,15.689023161261618,,,,,54.707086189367075,,,,,,,37.0,,19.018,19.894000000000002
2020-04-08 09:30:00,,24.977461454010356,,,,,17.543599287756216,,,,,52.38773894930333,,,,,,,37.0,,18.899,19.073
2020-04-08 09:40:00,,23.935813543539766,,,,,16.295481701057398,,,,,48.16179078674354,,,,,,,37.0,,19.355999999999998,19.227999999999998
2020-04-08 09:50:00,,20.12071166232237,,,,,17.96811084401258,,,,,54.44739331583428,,,,,,,37.0,,19.794,19.422
2020-04-08 10:00:00,,20.075977410685088,,,,,15.440432609702995,,,,,54.41602305748179,,,,,,,37.0,,19.936,19.389
2020-04-08 10:10:00,,25.320778904540703,,,,,20.551199306584675,,,,,46.16837269778183,,,,,,,,,19.847,19.730999999999998
2020-04-08 10:20:00,,20.18259015389561,,,,,15.89297253648752,,,,,50.376032885432366,,,,,,,,,20.089000000000002,19.976
2020-04-08 10:30:00,,22.27266213940897,,,,,16.741074593631847,,,,,53.96057931199971,,,,,,,,,19.155,18.759
2020-04-08 10:40:00,,414.5249376183052,,,,,17.84965315986792,,,,,52.64207931075344,,,,,,,,,20.02,19.692
2020-04-08 10:50:00,,21.020925620706645,,,,,15.85822795669335,,,,,53.95602803709301,,,,,,,,,19.820999999999998,19.815
2020-04-08 11:00:00,,22.310192673794884,,,,,17.163080965399047,,,,,50.53965805199515,,,,,,,,,19.285999999999998,20.37
2020-04-08 11:10:00,,23.12398950394929,,,,,688.761781795514,,,,,53.96280439406861,,,,,,,,,20.475,18.13
2020-04-08 11:20:00,,19.877145319839016,,,,,17.319030255269812,,,,,59.266782532408726,,,,,,,,,19.558,19.153
2020-04-08 11:30:00,,21.92703257808916,,,,,23.49002453688791,,,,,48.04225495603134,,,,,43.19359248814251,,,,19.81,20.465
2020-04-08 11:40:00,,20.367697807074308,,,,,17.98598838974807,,,,,60.78209055610097,,,,,47.84682888363631,,,,19.819000000000003,18.365
2020-04-08 11:50:00,,21.41900479112632,,,,,16.628964523201002,,,,,54.057096201148866,,,,,47.341941708386564,,,,19.862000000000002,19.805
2020-04-08 12:00:00,,21.40497731626165,,,,,17.693788668033434,,,,,51.403072428354406,,,,,48.900664834806385,,,,19.166,19.686
2020-04-08 12:10:00,,21.70821329483149,,,,,18.129185280836023,,,,,58.253591835968386,,,,,50.0122955035718,,,,19.288,19.643
2020-04-08 12:20:00,,22.205738434579395,,,,,16.710374981654848,,,,,58.12916249809871,,,,,47.315038063153416,,,,20.159000000000002,19.66
2020-04-08 12:30:00,,31.44091943079929,,,,,17.860947908122426,,,,,51.05064526210793,,,,,50.39901411332987,,,,19.3,18.557000000000002
2020-04-08 12:40:00,,,,,,,17.04503698229946,,,,,58.26901138905768,,,,,47.67137701585007,47.03629593466629,,,19.532,19.230999999999998
2020-04-08 12:50:00,,,,,,,16.158651871917186,,,,,55.75931373590026,,,,,49.97638378375726,46.4690501321863,,,19.175,19.512999999999998
2020-04-08 13:00:00,,,,,,,15.8045875720848,,,,,48.957449828487704,,,,,49.01918661076826,50.83568160164551,,,20.396,19.845
2020-04-08 13:10:00,,,,,,,16.709760308234706,,,,,58.39166655419323,,,,,48.40240160753204,48.652922122523606,,,20.739,20.895
2020-04-08 13:20:00,,,,,,,21.774920929054247,,,,,54.05031728770646,,,,45.11195110862915,45.652641513498146,50.8638619604883,,,19.642,20.554000000000002
2020-04-08 13:30:00,,,,,,,20.893298821811236,,,,,51.4730826975222,,,,45.725920501328794,,45.336734247881566,,,19.257,19.39
2020-04-08 13:40:00,,,,,,,17.401132113947035,,,,,50.38703708410778,,,,40.36147569031239,,49.02938368690834,,,20.133,20.840999999999998
2020-04-08 13:50:00,,,,,,,18.260757399007552,,,,,59.48617871541541,,,,41.74075492262911,,49.62531928039917,,,20.809,19.865
2020-04-08 14:00:00,,,,,,,16.893125375614407,,,,,49.74596333228315,,,,40.659587834782826,,48.210334267518654,,,20.041,19.930999999999997
2020-04-08 14:10:00,,,,,,,17.588623802093256,,,,,52.4443766208212,,,,44.239550161206246,,46.595560049837395,,,19.96,18.705
2020-04-08 14:20:00,,,,,,,17.472104212437454,,,,,57.551680742791824,,,,,,45.38941852927257,,,18.808,20.160999999999998
2020-04-08 14:30:00,,,,,,,19.82353595541471,,,,,52.86910687452927,,,,,,44.64369458328702,,,20.714000000000002,20.73
2020-04-08 14:40:00,,,,,,,17.711738793213772,,,,,51.92969557510749,,,,,,44.57622960274286,,,20.423,19.383
2020-04-08 14:50:00,,,,,,,19.09938542512116,,,,,53.305835000348,,,,,,47.1772968767523,,,20.482,19.405
2020-04-08 15:00:00,,,,,,,17.636153742769203,,,,,49.732573199015405,,,,,,49.80168842642278,,,19.124000000000002,20.625999999999998
2020-04-08 15:10:00,,,,,,,22.290668535707077,,,,,53.519971339375466,,,,,,46.34230296326828,,,20.678,20.257
2020-04-08 15:20:00,,,,,,,16.645774155141428,,,,,58.46424532179741,,,,,,46.41337333430065,,,19.838,19.509
2020-04-08 15:30:00,,,,,,,15.82368978549253,,,,,50.12416430358694,,,,,,45.5705538123915,,,18.764,20.352999999999998
2020-04-08 15:40:00,,,,,,,18.72442768546157,,,,,63.92567096843033,,,,,,46.031490287715854,,,20.402,20.656999999999996
2020-04-08 15:50:00,,,,,,,17.41016736337292,,,,,54.75462511758224,,,,,,46.11138075933573,,,19.394000000000002,19.315
2020-04-08 16:00:00,,,,,,,19.600381255615748,,,,,55.922812259145324,,,,,,47.81507806872711,,,20.035999999999998,20.012
2020-04-08 16:10:00,,18.374392227511734,,,,,16.85186789764394,,,,,53.29288937402154,,,,,,46.58912440709897,,,19.715999999999998,21.497
2020-04-08 16:20:00,,23.73815433397198,,,,,17.869846787134218,,,,,62.24048171693137,,,,,,47.434711252581494,,,19.989,19.994
2020-04-08 16:30:00,,23.614834013457862,,,17.62676444587559,,20.62665142813121,,,,,50.91397388178329,,,,,,47.90956310563123,,,20.576,52.911
2020-04-08 16:40:00,,24.844235134343123,,,19.4548402482462,,331.63507436105806,15.364440853322645,,,,51.745054221566384,15.0,,,,,53.61972311209486,,,21.269000000000002,50.993
2020-04-08 16:50:00,,953.4220661497052,,,859.9052744343121,,909.960961890932,17.011322575504714,,,,,15.0,,,,,50.13020223308568,,,19.893,743.573
2020-04-08 17:00:00,,27.461432381597422,,74.13714767846173,336.02387208850485,14.395658988996034,1341.453900059926,21.41324806599501,30.083003603494873,,,,15.0,,,,,45.741794398757385,37.0,,19.162,112.971
2020-04-08 17:10:00,,23.47950031243307,,27.103545098243284,18.63342282984274,20.771341981206024,1379.5810483701723,15.832054528741825,32.816844249348286,,,,15.0,,,,,48.426913502231166,37.0,,20.715,32.688
2020-04-08 17:20:00,,22.709409736090215,,20.230300698151844,18.624222457064946,15.840426329935815,1377.627502614229,16.471029590356913,35.23137636897769,,,,,,,,,46.46465143334064,37.0,,637.4209999999999,33.092
2020-04-08 17:30:00,,23.56813217793725,,23.741215883775983,15.655346097523653,17.49160054853351,1379.165070100227,18.341388751922192,25.40526640304397,,,,,,,,,47.159320054741364,37.0,,18.733,33.705
2020-04-08 17:40:00,,24.914435202813873,,20.475409464120506,16.88254230411033,17.993843668763297,1380.0201459368054,16.169930272982462,31.38601130159357,,,,,,46.90382600726692,,,45.031920145545385,37.0,,19.296,32.82
2020-04-08 17:50:00,,28.467542967831612,,22.06308447804949,18.185817914520317,17.399189310375878,1379.0281141503506,17.806456604944398,972.8333832383736,,,,,,,,,47.74660538048344,37.0,,19.977999999999998,33.728
2020-04-08 18:00:00,,23.834042643874913,,19.458265568722325,18.695830451779717,15.93731125420175,2125.215129585957,17.38564060853241,26.09096454074032,,,,,,,,,47.479773919978726,37.0,,21.232,33.702
2020-04-08 18:10:00,,22.40941386391566,,21.907794542355127,18.558597975128624,17.219585190136353,1379.9394761599167,17.572486139635433,34.9680421387861,,,,,,,,,49.93490433623154,37.0,,20.628,33.143
2020-04-08 18:20:00,,21.728427288291467,,21.457230270770122,17.740703676452593,19.068101311858914,1378.2946686603118,16.02391155489302,35.024344244862824,,,,,,,,,48.18943299198527,37.0,,19.843,33.89
2020-04-08 18:30:00,,31.390171292564567,,19.228427406150196,19.86104918554609,21.40246209591951,1378.0022421683166,17.389313060837832,33.27976592169939,,,,,,,,,46.076587987107686,37.0,,19.989,33.479
2020-04-08 18:40:00,,23.874332000872013,,21.39931368671019,17.58171896008558,16.325569985646297,1380.440850533244,16.830047582274833,30.495732441740827,,,,,,,,,46.21431579328991,37.0,,21.182,719.2510000000001
2020-04-08 18:50:00,,24.7334513123453,,20.139790305014998,16.745045560861342,14.99194995979142,1380.5385740912266,17.298404191536118,29.51318220056823,,,,,,,,,47.03306337919661,37.0,,19.815,32.165
2020-04-08 19:00:00,,21.509759583700728,,20.948632498389962,17.357584376638307,19.022703390166733,1379.7844116047888,18.066964499145293,31.904953943949714,,,,,,,,,45.89638295203224,37.0,,20.493000000000002,33.716
2020-04-08 19:10:00,,25.124574498068103,,19.662371907716324,16.551069414444648,18.116744398964666,1379.451822459004,20.181670081848328,32.31418023248147,,,,,,,,,45.469221742117796,37.0,,19.315,33.189
2020-04-08 19:20:00,,24.360810179153642,,1142.139352042598,19.28493466070118,17.619199118063392,1379.0846811826864,19.62501962838494,31.162490784096047,,,,,,,,,46.71316884108003,37.0,,21.35,33.622
2020-04-08 19:30:00,,23.848537035032077,,20.65087641198646,22.265512796909317,651.6395711887625,2320.767020833393,17.208186816081614,29.829089242380732,,,,,,,,,50.180807973598,37.0,,21.373,33.819
2020-04-08 19:40:00,,22.732810707436474,,20.615385150133548,25.95467858401335,19.273464809647653,1378.3324254706922,18.846109701041385,29.07953167399927,,,,,,,,,48.667302662287284,37.0,,20.393,32.775999999999996
